Epoch, Loss, Acc
0, 0.694,  52.180%
1, 0.675,  56.731%
2, 0.661,  59.396%
3, 0.650,  61.737%
4, 0.642,  62.703%
5, 0.634,  64.016%
6, 0.627,  64.554%
7, 0.616,  66.347%
8, 0.612,  66.455%
9, 0.606,  67.073%
10, 0.601,  67.741%
11, 0.596,  68.162%
12, 0.588,  68.735%
13, 0.583,  69.444%
14, 0.575,  70.501%
15, 0.571,  70.659%
16, 0.566,  71.071%
17, 0.559,  71.592%
18, 0.553,  72.174%
19, 0.551,  72.283%
20, 0.546,  72.347%
21, 0.541,  72.671%
22, 0.537,  73.523%
23, 0.531,  74.024%
24, 0.530,  74.004%
25, 0.524,  74.465%
26, 0.521,  74.459%
27, 0.518,  74.794%
28, 0.514,  74.956%
29, 0.508,  75.604%
30, 0.504,  75.602%
31, 0.505,  75.616%
32, 0.500,  75.903%
33, 0.497,  76.218%
34, 0.492,  76.590%
35, 0.484,  77.123%
36, 0.487,  76.873%
37, 0.476,  77.778%
38, 0.473,  77.788%
39, 0.468,  78.232%
40, 0.471,  77.994%
41, 0.464,  78.299%
42, 0.464,  78.416%
43, 0.463,  78.370%
44, 0.465,  78.420%
45, 0.466,  78.139%
46, 0.459,  78.733%
47, 0.460,  78.436%
48, 0.459,  78.501%
49, 0.451,  79.246%
50, 0.445,  79.640%
51, 0.439,  79.790%
52, 0.440,  79.733%
53, 0.436,  80.194%
54, 0.440,  79.903%
55, 0.443,  79.386%
56, 0.431,  80.402%
57, 0.434,  79.984%
58, 0.430,  80.293%
59, 0.420,  81.238%
60, 0.430,  80.281%
61, 0.436,  79.782%
62, 0.424,  80.733%
63, 0.424,  80.572%
64, 0.426,  80.453%
65, 0.424,  80.501%
66, 0.425,  80.592%
67, 0.424,  80.731%
68, 0.422,  80.778%
69, 0.411,  81.424%
70, 0.414,  80.968%
71, 0.422,  80.665%
72, 0.417,  81.077%
73, 0.412,  81.178%
74, 0.409,  81.648%
75, 0.410,  81.426%
76, 0.401,  82.156%
77, 0.412,  81.293%
78, 0.402,  81.941%
79, 0.409,  81.531%
80, 0.404,  81.638%
81, 0.405,  81.663%
82, 0.400,  81.958%
83, 0.407,  81.396%
84, 0.402,  81.869%
85, 0.402,  81.762%
86, 0.404,  81.796%
87, 0.408,  81.527%
88, 0.400,  81.968%
89, 0.406,  81.537%
90, 0.395,  82.216%
91, 0.394,  82.331%
92, 0.392,  82.485%
93, 0.393,  82.479%
94, 0.382,  82.929%
95, 0.394,  82.299%
96, 0.397,  82.154%
97, 0.399,  81.913%
98, 0.393,  82.291%
99, 0.398,  81.976%
100, 0.391,  82.337%
101, 0.391,  82.408%
102, 0.400,  81.869%
103, 0.390,  82.707%
104, 0.394,  82.325%
105, 0.392,  82.212%
106, 0.393,  82.160%
107, 0.393,  82.378%
108, 0.385,  82.881%
109, 0.383,  82.855%
110, 0.389,  82.552%
111, 0.388,  82.616%
112, 0.385,  82.760%
113, 0.385,  82.758%
114, 0.387,  82.457%
115, 0.390,  82.418%
116, 0.377,  83.152%
117, 0.389,  82.349%
118, 0.390,  82.576%
119, 0.386,  82.842%
120, 0.379,  83.065%
121, 0.389,  82.713%
122, 0.382,  82.861%
123, 0.387,  82.628%
124, 0.384,  82.772%
125, 0.379,  83.008%
126, 0.378,  83.069%
127, 0.375,  83.291%
128, 0.384,  82.865%
129, 0.378,  83.101%
130, 0.382,  83.000%
131, 0.378,  83.101%
132, 0.375,  83.319%
133, 0.376,  83.358%
134, 0.379,  82.925%
135, 0.377,  83.101%
136, 0.382,  82.752%
137, 0.378,  83.065%
138, 0.372,  83.414%
139, 0.382,  82.794%
140, 0.372,  83.418%
141, 0.368,  83.580%
142, 0.377,  83.071%
143, 0.384,  82.764%
144, 0.370,  83.428%
145, 0.380,  83.030%
146, 0.366,  83.745%
147, 0.374,  83.236%
148, 0.373,  83.263%
149, 0.383,  82.782%
150, 0.370,  83.604%
151, 0.373,  83.416%
152, 0.363,  84.099%
153, 0.378,  83.214%
154, 0.373,  83.329%
155, 0.378,  83.083%
156, 0.364,  83.826%
157, 0.371,  83.347%
158, 0.381,  82.887%
159, 0.375,  83.196%
160, 0.369,  83.408%
161, 0.370,  83.618%
162, 0.363,  84.000%
163, 0.369,  83.632%
164, 0.370,  83.689%
165, 0.368,  83.566%
166, 0.367,  83.762%
167, 0.367,  83.774%
168, 0.370,  83.402%
169, 0.375,  83.303%
170, 0.377,  83.180%
171, 0.372,  83.115%
172, 0.375,  83.168%
173, 0.376,  83.232%
174, 0.366,  83.659%
175, 0.364,  83.790%
176, 0.367,  83.885%
177, 0.364,  83.747%
178, 0.374,  83.325%
179, 0.368,  83.715%
180, 0.364,  83.830%
181, 0.362,  83.806%
182, 0.372,  83.398%
183, 0.364,  83.929%
184, 0.367,  83.711%
185, 0.376,  83.071%
186, 0.365,  83.709%
187, 0.366,  83.661%
188, 0.362,  83.758%
189, 0.359,  84.059%
190, 0.361,  83.897%
191, 0.363,  83.990%
192, 0.376,  83.166%
193, 0.362,  83.974%
194, 0.360,  84.000%
195, 0.365,  83.743%
196, 0.368,  83.584%
197, 0.367,  83.685%
198, 0.364,  83.735%
199, 0.369,  83.636%
200, 0.363,  83.980%
201, 0.368,  83.685%
202, 0.360,  84.091%
203, 0.363,  83.905%
204, 0.362,  84.016%
205, 0.368,  83.752%
206, 0.355,  84.222%
207, 0.358,  84.113%
208, 0.359,  84.057%
209, 0.358,  84.218%
210, 0.357,  84.178%
211, 0.356,  84.279%
212, 0.362,  83.758%
213, 0.367,  83.519%
214, 0.371,  83.349%
215, 0.359,  83.949%
216, 0.360,  84.053%
217, 0.357,  84.184%
218, 0.368,  83.457%
219, 0.356,  84.032%
220, 0.363,  83.758%
221, 0.353,  84.509%
222, 0.368,  83.446%
223, 0.360,  84.117%
224, 0.360,  83.822%
225, 0.355,  84.440%
226, 0.362,  83.954%
227, 0.356,  84.311%
228, 0.364,  83.616%
229, 0.363,  83.966%
230, 0.358,  84.077%
231, 0.357,  84.220%
232, 0.361,  83.964%
233, 0.362,  83.903%
234, 0.349,  84.691%
235, 0.358,  84.121%
236, 0.365,  83.749%
237, 0.353,  84.242%
238, 0.353,  84.497%
239, 0.355,  84.382%
240, 0.366,  83.697%
241, 0.361,  84.101%
242, 0.357,  84.115%
243, 0.357,  84.192%
244, 0.361,  83.931%
245, 0.349,  84.764%
246, 0.350,  84.501%
247, 0.356,  83.974%
248, 0.372,  83.279%
249, 0.361,  83.881%
250, 0.353,  84.503%
251, 0.357,  84.208%
252, 0.358,  84.125%
253, 0.356,  84.236%
254, 0.352,  84.404%
255, 0.352,  84.374%
256, 0.364,  83.834%
257, 0.357,  84.220%
258, 0.353,  84.495%
259, 0.357,  84.145%
260, 0.353,  84.366%
261, 0.352,  84.469%
262, 0.356,  84.293%
263, 0.359,  84.024%
264, 0.354,  84.471%
265, 0.361,  83.828%
266, 0.362,  83.925%
267, 0.351,  84.661%
268, 0.357,  84.143%
269, 0.351,  84.453%
270, 0.356,  84.166%
271, 0.351,  84.479%
272, 0.347,  84.691%
273, 0.352,  84.396%
274, 0.363,  83.800%
275, 0.355,  84.271%
276, 0.356,  84.230%
277, 0.352,  84.697%
278, 0.354,  84.428%
279, 0.353,  84.586%
280, 0.353,  84.315%
281, 0.366,  83.479%
282, 0.364,  83.772%
283, 0.361,  84.034%
284, 0.349,  84.356%
285, 0.352,  84.467%
286, 0.359,  84.006%
287, 0.360,  83.952%
288, 0.353,  84.305%
289, 0.345,  84.869%
290, 0.347,  84.632%
291, 0.346,  84.956%
292, 0.349,  84.723%
293, 0.346,  84.760%
294, 0.349,  84.618%
295, 0.357,  84.055%
296, 0.353,  84.307%
297, 0.353,  84.473%
298, 0.353,  84.331%
299, 0.353,  84.358%
300, 0.350,  84.697%
301, 0.355,  84.131%
302, 0.347,  84.667%
303, 0.351,  84.327%
304, 0.349,  84.630%
305, 0.351,  84.586%
306, 0.348,  84.665%
307, 0.352,  84.424%
308, 0.354,  84.265%
309, 0.344,  84.800%
310, 0.363,  83.838%
311, 0.353,  84.283%
312, 0.360,  83.964%
313, 0.349,  84.566%
314, 0.341,  84.909%
315, 0.347,  84.705%
316, 0.352,  84.333%
317, 0.361,  83.885%
318, 0.343,  84.893%
319, 0.343,  84.992%
320, 0.352,  84.410%
321, 0.352,  84.422%
322, 0.353,  84.325%
323, 0.351,  84.523%
324, 0.348,  84.683%
325, 0.357,  84.432%
326, 0.347,  84.626%
327, 0.344,  84.968%
328, 0.348,  84.646%
329, 0.346,  84.782%
330, 0.348,  84.572%
331, 0.360,  83.982%
332, 0.350,  84.414%
333, 0.354,  84.319%
334, 0.356,  84.220%
335, 0.350,  84.578%
336, 0.354,  84.372%
337, 0.340,  85.105%
338, 0.340,  85.109%
339, 0.349,  84.701%
340, 0.349,  84.741%
341, 0.348,  84.475%
342, 0.352,  84.396%
343, 0.343,  84.855%
344, 0.349,  84.614%
345, 0.350,  84.705%
346, 0.354,  84.410%
347, 0.354,  84.182%
348, 0.349,  84.442%
349, 0.351,  84.479%
350, 0.347,  84.784%
351, 0.351,  84.459%
352, 0.352,  84.356%
353, 0.351,  84.543%
354, 0.341,  85.091%
355, 0.349,  84.683%
356, 0.345,  85.014%
357, 0.345,  84.796%
358, 0.349,  84.685%
359, 0.345,  84.780%
