Epoch, Loss, Acc
0, 0.696,  51.992%
1, 0.671,  57.487%
2, 0.659,  59.943%
3, 0.650,  61.293%
4, 0.644,  62.444%
5, 0.634,  63.927%
6, 0.630,  64.158%
7, 0.625,  65.123%
8, 0.615,  66.485%
9, 0.612,  66.517%
10, 0.606,  67.226%
11, 0.600,  68.081%
12, 0.592,  69.018%
13, 0.588,  68.937%
14, 0.583,  69.580%
15, 0.578,  69.842%
16, 0.570,  70.958%
17, 0.563,  71.010%
18, 0.564,  71.446%
19, 0.554,  72.057%
20, 0.551,  72.329%
21, 0.547,  72.446%
22, 0.541,  73.053%
23, 0.537,  73.382%
24, 0.534,  73.651%
25, 0.528,  74.059%
26, 0.522,  74.434%
27, 0.523,  74.271%
28, 0.511,  75.442%
29, 0.511,  75.289%
30, 0.509,  75.307%
31, 0.504,  75.966%
32, 0.498,  76.406%
33, 0.499,  76.105%
34, 0.494,  76.382%
35, 0.494,  76.372%
36, 0.487,  77.287%
37, 0.482,  77.198%
38, 0.482,  77.133%
39, 0.478,  77.539%
40, 0.481,  77.273%
41, 0.469,  78.145%
42, 0.463,  78.489%
43, 0.467,  78.044%
44, 0.463,  78.667%
45, 0.455,  79.156%
46, 0.463,  78.448%
47, 0.459,  78.604%
48, 0.457,  78.790%
49, 0.448,  79.493%
50, 0.445,  79.709%
51, 0.452,  78.869%
52, 0.444,  79.471%
53, 0.445,  79.285%
54, 0.445,  79.459%
55, 0.438,  80.087%
56, 0.444,  79.465%
57, 0.434,  79.772%
58, 0.437,  80.030%
59, 0.431,  80.345%
60, 0.431,  80.198%
61, 0.422,  80.687%
62, 0.427,  80.426%
63, 0.425,  80.804%
64, 0.425,  80.703%
65, 0.418,  80.905%
66, 0.411,  81.614%
67, 0.416,  81.378%
68, 0.417,  80.867%
69, 0.415,  81.152%
70, 0.408,  81.519%
71, 0.410,  81.420%
72, 0.412,  81.277%
73, 0.416,  81.176%
74, 0.411,  81.234%
75, 0.404,  81.739%
76, 0.408,  81.628%
77, 0.408,  81.590%
78, 0.404,  81.695%
79, 0.409,  81.432%
80, 0.408,  81.505%
81, 0.408,  81.572%
82, 0.398,  82.228%
83, 0.401,  81.986%
84, 0.402,  81.592%
85, 0.394,  82.020%
86, 0.402,  81.851%
87, 0.403,  81.616%
88, 0.400,  81.806%
89, 0.402,  81.919%
90, 0.403,  81.754%
91, 0.396,  82.107%
