Epoch, Loss, Acc
0, 0.688,  53.285%
1, 0.673,  57.772%
2, 0.662,  59.719%
3, 0.654,  61.178%
4, 0.647,  62.422%
5, 0.638,  63.697%
6, 0.634,  63.982%
7, 0.628,  64.897%
8, 0.622,  65.513%
9, 0.615,  65.859%
10, 0.611,  66.386%
11, 0.606,  67.257%
12, 0.600,  67.634%
13, 0.594,  68.398%
14, 0.591,  68.539%
15, 0.584,  69.269%
16, 0.581,  69.337%
17, 0.575,  70.152%
18, 0.571,  70.384%
19, 0.566,  71.018%
20, 0.564,  70.905%
21, 0.559,  71.388%
22, 0.553,  71.814%
23, 0.548,  71.976%
24, 0.546,  72.430%
25, 0.540,  73.075%
26, 0.539,  73.168%
27, 0.533,  73.558%
28, 0.531,  73.768%
29, 0.525,  74.404%
30, 0.520,  74.493%
31, 0.521,  74.497%
32, 0.515,  74.964%
33, 0.513,  74.810%
34, 0.506,  75.438%
35, 0.510,  74.861%
36, 0.503,  75.719%
37, 0.502,  75.543%
38, 0.498,  75.828%
39, 0.494,  76.277%
40, 0.491,  76.556%
41, 0.488,  76.711%
42, 0.487,  76.667%
43, 0.489,  76.501%
44, 0.481,  76.978%
45, 0.475,  77.782%
46, 0.480,  77.228%
47, 0.468,  78.133%
48, 0.470,  77.663%
49, 0.461,  78.646%
50, 0.457,  78.905%
51, 0.461,  78.301%
52, 0.460,  78.434%
53, 0.456,  78.709%
54, 0.458,  78.325%
55, 0.451,  78.988%
56, 0.452,  79.212%
57, 0.450,  78.893%
58, 0.446,  79.246%
59, 0.444,  79.531%
60, 0.442,  79.626%
61, 0.443,  79.521%
62, 0.437,  79.820%
63, 0.438,  79.642%
64, 0.439,  79.754%
65, 0.433,  80.192%
66, 0.431,  80.240%
67, 0.429,  80.432%
68, 0.430,  80.240%
69, 0.428,  80.523%
70, 0.423,  80.679%
71, 0.421,  80.693%
72, 0.422,  80.844%
73, 0.413,  81.521%
74, 0.423,  80.780%
75, 0.415,  81.030%
76, 0.417,  81.002%
77, 0.409,  81.515%
78, 0.414,  81.147%
79, 0.408,  81.517%
80, 0.408,  81.509%
81, 0.409,  81.531%
82, 0.416,  81.059%
83, 0.417,  80.998%
84, 0.402,  81.966%
85, 0.394,  82.364%
86, 0.406,  81.614%
87, 0.403,  81.895%
88, 0.411,  81.240%
89, 0.411,  81.034%
90, 0.410,  81.352%
91, 0.402,  81.913%
92, 0.405,  81.707%
93, 0.399,  82.097%
94, 0.400,  82.044%
95, 0.408,  81.451%
96, 0.399,  82.065%
97, 0.391,  82.531%
98, 0.390,  82.642%
99, 0.406,  81.624%
100, 0.400,  82.048%
101, 0.393,  82.339%
102, 0.399,  81.915%
103, 0.401,  81.812%
104, 0.396,  82.214%
105, 0.390,  82.489%
106, 0.397,  82.143%
107, 0.387,  82.529%
108, 0.391,  82.388%
109, 0.388,  82.600%
110, 0.395,  82.051%
111, 0.389,  82.618%
112, 0.381,  82.907%
113, 0.395,  82.117%
114, 0.389,  82.543%
115, 0.389,  82.372%
116, 0.391,  82.301%
117, 0.389,  82.424%
118, 0.386,  82.646%
119, 0.397,  81.966%
120, 0.377,  83.275%
121, 0.372,  83.440%
122, 0.383,  82.836%
123, 0.382,  82.929%
124, 0.387,  82.475%
125, 0.380,  82.962%
126, 0.386,  82.576%
127, 0.385,  82.541%
128, 0.376,  83.164%
129, 0.385,  82.568%
130, 0.376,  83.125%
131, 0.379,  83.026%
132, 0.384,  82.871%
133, 0.386,  82.620%
134, 0.377,  82.980%
135, 0.378,  83.170%
136, 0.373,  83.444%
137, 0.380,  82.935%
138, 0.391,  82.370%
139, 0.376,  83.251%
140, 0.385,  82.661%
141, 0.380,  83.196%
142, 0.378,  82.947%
143, 0.390,  82.352%
144, 0.384,  82.701%
145, 0.379,  83.085%
146, 0.383,  82.824%
147, 0.380,  82.869%
148, 0.385,  82.562%
149, 0.385,  82.655%
150, 0.381,  82.834%
151, 0.371,  83.477%
152, 0.367,  83.848%
153, 0.367,  83.632%
154, 0.378,  83.097%
155, 0.371,  83.418%
156, 0.360,  84.184%
157, 0.386,  82.552%
158, 0.368,  83.622%
159, 0.375,  83.178%
160, 0.364,  83.956%
161, 0.376,  83.129%
162, 0.368,  83.808%
163, 0.378,  82.992%
164, 0.383,  82.646%
165, 0.376,  83.244%
166, 0.363,  84.038%
167, 0.380,  83.020%
168, 0.373,  83.384%
169, 0.361,  84.279%
170, 0.374,  83.356%
171, 0.367,  83.556%
172, 0.371,  83.372%
173, 0.372,  83.481%
174, 0.371,  83.343%
175, 0.370,  83.570%
176, 0.375,  83.345%
177, 0.368,  83.556%
178, 0.368,  83.604%
179, 0.371,  83.232%
180, 0.381,  82.972%
181, 0.368,  83.634%
182, 0.373,  83.212%
183, 0.374,  83.103%
184, 0.372,  83.200%
185, 0.377,  82.887%
186, 0.370,  83.499%
187, 0.362,  84.081%
188, 0.370,  83.572%
189, 0.373,  83.182%
190, 0.365,  83.703%
191, 0.367,  83.842%
192, 0.372,  83.293%
193, 0.363,  83.822%
194, 0.378,  82.937%
195, 0.362,  83.988%
196, 0.380,  82.875%
197, 0.360,  83.992%
198, 0.368,  83.354%
199, 0.367,  83.547%
200, 0.365,  83.608%
201, 0.366,  83.552%
202, 0.356,  84.246%
203, 0.358,  84.093%
204, 0.368,  83.632%
205, 0.368,  83.568%
206, 0.365,  83.749%
207, 0.371,  83.382%
208, 0.369,  83.465%
209, 0.373,  83.364%
210, 0.375,  83.105%
211, 0.362,  83.935%
212, 0.375,  83.139%
213, 0.361,  84.053%
214, 0.360,  83.949%
215, 0.365,  83.822%
216, 0.367,  83.705%
217, 0.358,  84.042%
218, 0.365,  83.618%
219, 0.355,  84.244%
220, 0.362,  83.749%
221, 0.357,  84.194%
222, 0.367,  83.713%
223, 0.369,  83.562%
224, 0.363,  83.620%
225, 0.368,  83.446%
226, 0.368,  83.574%
227, 0.367,  83.648%
228, 0.358,  84.222%
229, 0.357,  84.240%
230, 0.363,  84.008%
231, 0.361,  83.990%
232, 0.359,  84.034%
233, 0.360,  83.863%
234, 0.355,  84.370%
235, 0.355,  84.372%
236, 0.365,  83.667%
237, 0.359,  84.117%
238, 0.355,  84.216%
239, 0.359,  83.855%
240, 0.352,  84.610%
241, 0.360,  84.143%
242, 0.370,  83.448%
243, 0.358,  84.085%
244, 0.363,  83.867%
245, 0.361,  83.974%
246, 0.362,  83.984%
247, 0.357,  84.170%
248, 0.366,  83.786%
249, 0.360,  83.956%
250, 0.365,  83.792%
251, 0.363,  83.859%
252, 0.353,  84.378%
253, 0.359,  84.099%
254, 0.360,  83.885%
255, 0.365,  83.473%
256, 0.355,  84.230%
257, 0.358,  84.131%
258, 0.357,  84.198%
259, 0.348,  84.541%
260, 0.352,  84.418%
261, 0.352,  84.442%
262, 0.351,  84.600%
263, 0.359,  84.028%
264, 0.365,  83.814%
265, 0.359,  84.030%
266, 0.365,  83.745%
267, 0.363,  83.602%
268, 0.352,  84.638%
269, 0.359,  84.143%
270, 0.361,  83.980%
271, 0.351,  84.572%
272, 0.364,  83.754%
273, 0.352,  84.747%
274, 0.353,  84.414%
275, 0.359,  83.982%
276, 0.367,  83.646%
277, 0.362,  84.000%
278, 0.353,  84.428%
279, 0.359,  83.988%
280, 0.353,  84.485%
281, 0.348,  84.691%
282, 0.365,  83.731%
283, 0.369,  83.507%
284, 0.356,  84.333%
285, 0.348,  84.410%
286, 0.357,  84.143%
287, 0.363,  83.814%
288, 0.362,  83.877%
289, 0.356,  84.376%
290, 0.361,  84.008%
291, 0.361,  84.158%
292, 0.352,  84.648%
293, 0.353,  84.311%
294, 0.355,  84.036%
295, 0.359,  83.907%
296, 0.354,  84.430%
297, 0.356,  84.358%
298, 0.347,  84.679%
299, 0.352,  84.444%
300, 0.353,  84.360%
301, 0.355,  84.057%
302, 0.358,  84.137%
303, 0.359,  84.014%
304, 0.352,  84.503%
305, 0.361,  83.725%
306, 0.348,  84.537%
307, 0.355,  84.218%
308, 0.350,  84.368%
309, 0.355,  84.289%
310, 0.362,  83.897%
311, 0.358,  84.204%
312, 0.352,  84.521%
313, 0.348,  84.703%
314, 0.354,  84.501%
315, 0.353,  84.244%
316, 0.358,  84.200%
317, 0.353,  84.168%
318, 0.339,  85.230%
319, 0.343,  85.026%
320, 0.341,  85.044%
321, 0.356,  84.206%
322, 0.353,  84.194%
323, 0.349,  84.586%
324, 0.349,  84.616%
325, 0.345,  84.863%
326, 0.348,  84.792%
327, 0.349,  84.503%
328, 0.346,  84.848%
329, 0.351,  84.667%
330, 0.357,  84.119%
331, 0.355,  84.267%
332, 0.355,  84.378%
333, 0.351,  84.418%
334, 0.353,  84.178%
335, 0.347,  84.693%
336, 0.354,  84.242%
337, 0.355,  84.339%
338, 0.359,  84.032%
339, 0.355,  84.228%
340, 0.353,  84.479%
341, 0.365,  83.745%
342, 0.359,  83.947%
343, 0.355,  84.279%
344, 0.345,  84.855%
345, 0.341,  84.929%
346, 0.356,  84.236%
347, 0.354,  84.289%
348, 0.351,  84.364%
349, 0.349,  84.394%
350, 0.346,  84.705%
351, 0.348,  84.564%
352, 0.349,  84.657%
353, 0.357,  84.143%
354, 0.358,  84.032%
355, 0.342,  84.923%
356, 0.356,  84.182%
357, 0.346,  84.812%
358, 0.357,  84.160%
359, 0.351,  84.448%
360, 0.356,  84.135%
361, 0.348,  84.620%
362, 0.353,  84.380%
363, 0.352,  84.448%
364, 0.342,  85.048%
365, 0.351,  84.386%
366, 0.343,  84.915%
367, 0.351,  84.501%
368, 0.356,  84.220%
369, 0.352,  84.497%
370, 0.351,  84.707%
371, 0.350,  84.596%
372, 0.363,  83.681%
373, 0.347,  84.719%
374, 0.344,  84.715%
375, 0.353,  84.194%
376, 0.348,  84.481%
377, 0.355,  84.182%
378, 0.346,  84.885%
379, 0.358,  84.129%
380, 0.344,  84.867%
381, 0.344,  85.022%
382, 0.345,  84.921%
383, 0.348,  84.695%
384, 0.341,  85.014%
385, 0.343,  84.933%
386, 0.355,  84.164%
387, 0.366,  83.673%
388, 0.349,  84.539%
389, 0.351,  84.434%
390, 0.351,  84.418%
391, 0.352,  84.556%
392, 0.341,  85.051%
393, 0.345,  84.786%
394, 0.351,  84.426%
395, 0.348,  84.669%
396, 0.349,  84.477%
397, 0.355,  84.329%
398, 0.352,  84.311%
399, 0.351,  84.301%
400, 0.347,  84.703%
401, 0.352,  84.279%
402, 0.348,  84.792%
403, 0.347,  84.756%
404, 0.356,  84.137%
405, 0.356,  84.422%
406, 0.345,  84.945%
407, 0.337,  85.194%
408, 0.342,  84.960%
409, 0.344,  85.127%
410, 0.345,  84.792%
411, 0.347,  84.711%
412, 0.346,  84.679%
413, 0.358,  84.147%
414, 0.346,  84.606%
415, 0.343,  85.061%
416, 0.340,  85.141%
417, 0.353,  84.453%
418, 0.361,  83.842%
419, 0.336,  85.226%
420, 0.342,  85.036%
421, 0.352,  84.446%
422, 0.339,  85.184%
423, 0.345,  84.844%
424, 0.350,  84.410%
425, 0.344,  84.911%
426, 0.350,  84.632%
427, 0.350,  84.457%
428, 0.342,  84.855%
429, 0.343,  84.772%
430, 0.346,  84.572%
431, 0.349,  84.560%
432, 0.352,  84.426%
433, 0.346,  84.705%
434, 0.346,  84.758%
435, 0.344,  84.927%
436, 0.350,  84.543%
437, 0.339,  85.372%
438, 0.353,  84.251%
439, 0.347,  84.782%
440, 0.348,  84.489%
441, 0.341,  84.863%
442, 0.347,  84.646%
443, 0.344,  84.648%
444, 0.339,  84.897%
445, 0.337,  85.246%
446, 0.347,  84.497%
447, 0.347,  84.897%
448, 0.342,  84.828%
449, 0.349,  84.537%
450, 0.347,  84.681%
451, 0.351,  84.279%
452, 0.342,  85.071%
453, 0.349,  84.523%
454, 0.346,  84.768%
455, 0.347,  84.695%
456, 0.350,  84.420%
457, 0.351,  84.378%
458, 0.343,  84.871%
459, 0.346,  84.703%
460, 0.342,  84.949%
461, 0.342,  85.127%
462, 0.348,  84.606%
463, 0.354,  84.279%
464, 0.348,  84.703%
465, 0.343,  85.028%
466, 0.349,  84.594%
467, 0.347,  84.642%
468, 0.350,  84.487%
469, 0.349,  84.594%
470, 0.338,  85.196%
471, 0.348,  84.653%
472, 0.355,  84.297%
473, 0.340,  85.024%
474, 0.345,  84.705%
475, 0.338,  85.178%
476, 0.340,  84.945%
477, 0.344,  84.786%
478, 0.344,  84.978%
479, 0.340,  85.044%
480, 0.354,  84.210%
481, 0.343,  84.984%
482, 0.348,  84.713%
483, 0.330,  85.626%
484, 0.341,  84.956%
485, 0.344,  84.968%
486, 0.344,  84.776%
487, 0.347,  84.657%
488, 0.358,  83.986%
489, 0.347,  84.673%
490, 0.343,  84.996%
491, 0.348,  84.406%
492, 0.336,  85.135%
493, 0.347,  84.675%
494, 0.337,  85.162%
495, 0.338,  85.259%
496, 0.344,  84.812%
497, 0.343,  84.873%
498, 0.335,  85.204%
499, 0.341,  85.089%
500, 0.339,  84.974%
501, 0.336,  85.349%
502, 0.336,  85.293%
503, 0.342,  84.925%
504, 0.338,  85.113%
505, 0.342,  84.667%
506, 0.339,  85.079%
507, 0.342,  85.034%
508, 0.342,  84.915%
509, 0.339,  85.101%
510, 0.335,  85.402%
511, 0.343,  84.749%
512, 0.336,  85.354%
513, 0.333,  85.467%
514, 0.341,  85.051%
515, 0.339,  85.065%
516, 0.337,  85.188%
517, 0.343,  84.719%
518, 0.352,  84.164%
519, 0.345,  84.665%
520, 0.337,  85.212%
521, 0.335,  85.218%
522, 0.340,  84.915%
523, 0.338,  85.202%
524, 0.352,  84.489%
525, 0.345,  84.758%
526, 0.342,  85.059%
527, 0.342,  84.978%
528, 0.342,  84.931%
529, 0.350,  84.479%
530, 0.335,  85.513%
531, 0.340,  84.937%
532, 0.344,  84.861%
533, 0.340,  85.265%
534, 0.333,  85.602%
535, 0.337,  85.253%
536, 0.333,  85.388%
537, 0.343,  84.994%
538, 0.343,  84.857%
539, 0.342,  84.863%
540, 0.348,  84.667%
541, 0.345,  84.776%
542, 0.333,  85.360%
543, 0.335,  85.228%
544, 0.346,  84.675%
545, 0.346,  84.731%
546, 0.343,  84.768%
547, 0.345,  84.903%
548, 0.334,  85.222%
549, 0.343,  84.947%
550, 0.342,  84.966%
551, 0.335,  85.289%
552, 0.342,  85.083%
553, 0.335,  85.378%
554, 0.337,  85.158%
555, 0.338,  85.202%
556, 0.333,  85.420%
557, 0.347,  84.653%
558, 0.329,  85.663%
559, 0.349,  84.495%
560, 0.337,  85.168%
561, 0.335,  85.242%
562, 0.338,  85.091%
563, 0.334,  85.434%
564, 0.342,  84.877%
565, 0.340,  84.996%
566, 0.340,  85.085%
567, 0.344,  84.685%
568, 0.344,  84.964%
569, 0.336,  85.083%
570, 0.342,  84.947%
571, 0.340,  85.194%
572, 0.344,  84.689%
573, 0.341,  85.032%
574, 0.346,  84.782%
575, 0.327,  86.046%
576, 0.345,  84.903%
577, 0.332,  85.453%
578, 0.332,  85.394%
579, 0.344,  84.786%
580, 0.337,  85.172%
581, 0.347,  84.648%
582, 0.345,  84.608%
583, 0.340,  84.972%
584, 0.332,  85.667%
585, 0.347,  84.634%
586, 0.342,  84.897%
587, 0.346,  84.620%
588, 0.345,  84.651%
589, 0.340,  85.156%
590, 0.342,  85.014%
591, 0.336,  85.230%
592, 0.335,  85.349%
593, 0.352,  84.432%
594, 0.336,  85.317%
595, 0.342,  84.927%
596, 0.340,  85.168%
597, 0.336,  85.277%
598, 0.339,  85.123%
599, 0.340,  84.988%
600, 0.330,  85.483%
601, 0.338,  85.071%
602, 0.336,  85.444%
603, 0.342,  84.877%
604, 0.343,  84.992%
605, 0.341,  84.978%
606, 0.340,  85.097%
607, 0.341,  85.042%
608, 0.338,  85.061%
609, 0.347,  84.713%
610, 0.336,  85.440%
611, 0.347,  84.543%
612, 0.339,  85.026%
613, 0.342,  85.095%
614, 0.335,  85.220%
615, 0.347,  84.626%
616, 0.334,  85.457%
617, 0.346,  84.754%
618, 0.344,  84.818%
619, 0.340,  85.010%
620, 0.349,  84.655%
621, 0.335,  85.238%
622, 0.334,  85.311%
623, 0.337,  85.192%
624, 0.351,  84.394%
625, 0.339,  85.085%
626, 0.338,  85.236%
627, 0.346,  84.879%
628, 0.339,  85.220%
629, 0.338,  85.123%
630, 0.339,  85.061%
631, 0.344,  84.657%
632, 0.342,  84.927%
633, 0.340,  85.089%
