Epoch, Loss, Acc
0, 0.690,  53.194%
1, 0.672,  58.186%
2, 0.661,  60.547%
3, 0.652,  62.113%
4, 0.644,  63.703%
5, 0.637,  64.422%
6, 0.632,  64.497%
7, 0.625,  65.267%
8, 0.620,  66.042%
9, 0.614,  67.008%
10, 0.609,  67.812%
11, 0.603,  67.998%
12, 0.597,  68.111%
13, 0.594,  69.420%
14, 0.587,  69.432%
15, 0.583,  69.784%
16, 0.579,  70.491%
17, 0.573,  70.962%
18, 0.566,  71.636%
19, 0.567,  71.315%
20, 0.565,  71.925%
21, 0.559,  72.182%
22, 0.553,  72.721%
23, 0.547,  73.143%
24, 0.541,  73.705%
25, 0.542,  73.594%
26, 0.540,  73.362%
27, 0.537,  74.105%
28, 0.524,  74.741%
29, 0.528,  74.440%
30, 0.521,  75.004%
31, 0.520,  75.240%
32, 0.516,  75.521%
33, 0.509,  76.026%
34, 0.504,  76.317%
35, 0.505,  76.358%
36, 0.498,  76.709%
37, 0.503,  76.257%
38, 0.499,  76.426%
39, 0.492,  76.913%
40, 0.491,  77.097%
41, 0.489,  77.196%
42, 0.486,  77.384%
43, 0.478,  77.762%
44, 0.482,  77.754%
45, 0.478,  78.152%
46, 0.475,  78.234%
47, 0.476,  78.071%
48, 0.475,  77.733%
49, 0.467,  78.982%
50, 0.467,  78.414%
51, 0.460,  78.952%
52, 0.460,  78.834%
53, 0.458,  79.053%
54, 0.464,  78.632%
55, 0.456,  79.453%
56, 0.456,  79.055%
57, 0.453,  79.251%
58, 0.452,  79.515%
59, 0.446,  79.857%
60, 0.441,  80.087%
61, 0.444,  79.907%
62, 0.450,  79.297%
63, 0.441,  79.873%
64, 0.439,  80.182%
65, 0.448,  79.422%
66, 0.436,  80.184%
67, 0.434,  80.481%
68, 0.428,  80.622%
69, 0.432,  80.592%
70, 0.427,  80.774%
71, 0.436,  80.133%
72, 0.431,  80.232%
73, 0.429,  80.715%
74, 0.429,  80.657%
75, 0.426,  80.818%
76, 0.426,  80.766%
77, 0.426,  80.683%
78, 0.426,  80.933%
79, 0.423,  80.954%
80, 0.417,  81.196%
81, 0.427,  80.721%
82, 0.416,  81.517%
83, 0.412,  81.507%
84, 0.415,  81.234%
85, 0.423,  80.788%
86, 0.416,  81.291%
87, 0.415,  81.331%
88, 0.414,  81.283%
89, 0.411,  81.339%
90, 0.406,  81.814%
91, 0.413,  81.384%
92, 0.420,  80.869%
93, 0.403,  81.998%
94, 0.404,  81.935%
95, 0.402,  82.226%
96, 0.406,  81.855%
97, 0.404,  81.978%
98, 0.404,  81.840%
99, 0.407,  81.651%
100, 0.412,  81.307%
101, 0.393,  82.388%
102, 0.400,  82.095%
103, 0.401,  81.861%
104, 0.403,  81.822%
105, 0.407,  81.685%
106, 0.395,  82.299%
107, 0.397,  82.190%
108, 0.399,  82.188%
109, 0.398,  82.160%
110, 0.394,  82.382%
111, 0.398,  82.040%
112, 0.400,  82.059%
113, 0.399,  82.006%
114, 0.390,  82.586%
115, 0.395,  82.190%
116, 0.394,  82.467%
117, 0.403,  81.917%
118, 0.385,  82.933%
119, 0.397,  82.275%
120, 0.393,  82.372%
121, 0.382,  82.915%
122, 0.384,  82.879%
123, 0.399,  81.939%
124, 0.380,  83.152%
125, 0.390,  82.655%
126, 0.385,  82.935%
127, 0.381,  83.238%
128, 0.380,  83.154%
129, 0.381,  83.002%
130, 0.390,  82.453%
131, 0.393,  82.168%
132, 0.380,  82.913%
133, 0.391,  82.457%
134, 0.393,  82.168%
135, 0.386,  82.596%
136, 0.382,  82.895%
137, 0.384,  82.834%
138, 0.390,  82.356%
139, 0.384,  82.790%
140, 0.387,  82.588%
141, 0.390,  82.513%
142, 0.378,  82.972%
143, 0.379,  82.947%
144, 0.377,  83.125%
145, 0.383,  82.889%
146, 0.382,  82.899%
147, 0.382,  82.992%
