Epoch, Loss, Acc
0, 0.690,  53.796%
1, 0.672,  57.893%
2, 0.661,  60.263%
3, 0.653,  61.739%
4, 0.642,  63.471%
5, 0.636,  64.303%
6, 0.626,  65.810%
7, 0.621,  66.283%
8, 0.614,  66.978%
9, 0.609,  67.347%
10, 0.602,  68.259%
11, 0.594,  69.380%
12, 0.590,  69.410%
13, 0.582,  70.044%
14, 0.578,  70.196%
15, 0.570,  71.483%
16, 0.567,  71.004%
17, 0.562,  71.743%
18, 0.559,  71.964%
19, 0.554,  72.493%
20, 0.548,  72.665%
21, 0.546,  73.117%
22, 0.536,  73.812%
23, 0.530,  74.156%
24, 0.530,  73.945%
25, 0.522,  74.430%
26, 0.520,  74.802%
27, 0.520,  74.883%
28, 0.511,  75.465%
29, 0.508,  75.982%
30, 0.505,  75.891%
31, 0.500,  76.442%
32, 0.502,  75.927%
33, 0.493,  76.570%
34, 0.488,  76.824%
35, 0.487,  77.154%
36, 0.486,  77.069%
37, 0.482,  77.481%
38, 0.481,  77.269%
39, 0.474,  78.028%
40, 0.468,  78.402%
41, 0.465,  78.511%
42, 0.475,  77.814%
43, 0.468,  77.949%
44, 0.458,  78.788%
45, 0.457,  78.741%
46, 0.462,  78.461%
47, 0.457,  78.848%
48, 0.448,  79.473%
49, 0.452,  79.030%
50, 0.445,  79.768%
51, 0.448,  79.345%
52, 0.441,  79.788%
53, 0.440,  79.701%
54, 0.435,  79.903%
55, 0.424,  80.954%
56, 0.434,  80.063%
57, 0.435,  80.055%
58, 0.430,  80.422%
59, 0.433,  80.131%
60, 0.425,  80.725%
61, 0.434,  80.216%
62, 0.425,  80.697%
63, 0.426,  80.570%
64, 0.422,  80.889%
65, 0.413,  81.160%
66, 0.423,  80.630%
67, 0.420,  80.952%
68, 0.423,  80.798%
69, 0.423,  80.669%
70, 0.408,  81.818%
71, 0.416,  81.158%
72, 0.419,  81.059%
73, 0.422,  80.683%
74, 0.419,  80.671%
75, 0.414,  80.994%
76, 0.417,  80.962%
77, 0.411,  81.279%
78, 0.409,  81.463%
79, 0.408,  81.541%
80, 0.407,  81.552%
81, 0.400,  82.127%
82, 0.404,  81.634%
83, 0.405,  81.663%
84, 0.403,  81.808%
85, 0.403,  81.931%
86, 0.398,  82.048%
87, 0.403,  81.772%
88, 0.394,  82.251%
89, 0.393,  82.410%
90, 0.401,  81.745%
91, 0.401,  81.996%
92, 0.393,  82.392%
93, 0.401,  81.808%
94, 0.400,  82.051%
95, 0.386,  82.885%
96, 0.394,  82.226%
97, 0.393,  82.448%
98, 0.396,  82.077%
99, 0.390,  82.681%
100, 0.395,  82.301%
101, 0.398,  82.244%
102, 0.388,  82.604%
103, 0.390,  82.511%
104, 0.388,  82.665%
105, 0.389,  82.347%
106, 0.384,  82.774%
107, 0.390,  82.491%
108, 0.387,  82.578%
109, 0.395,  82.220%
110, 0.389,  82.374%
111, 0.398,  81.927%
112, 0.388,  82.515%
113, 0.382,  82.871%
114, 0.386,  82.618%
115, 0.389,  82.545%
116, 0.390,  82.319%
117, 0.388,  82.541%
118, 0.389,  82.574%
119, 0.369,  83.549%
120, 0.382,  82.857%
121, 0.381,  82.790%
122, 0.386,  82.820%
123, 0.386,  82.717%
124, 0.369,  83.570%
125, 0.379,  83.040%
126, 0.377,  83.152%
127, 0.380,  82.935%
128, 0.379,  83.133%
129, 0.381,  83.016%
130, 0.385,  82.798%
131, 0.388,  82.244%
132, 0.376,  83.277%
133, 0.373,  83.273%
134, 0.377,  83.129%
135, 0.380,  82.986%
136, 0.380,  82.943%
137, 0.377,  83.352%
138, 0.384,  82.584%
139, 0.376,  83.214%
140, 0.369,  83.378%
141, 0.380,  82.907%
142, 0.382,  82.642%
143, 0.376,  83.156%
144, 0.365,  83.774%
145, 0.380,  82.917%
146, 0.375,  83.432%
147, 0.371,  83.432%
148, 0.377,  83.172%
149, 0.373,  83.410%
150, 0.383,  82.758%
151, 0.358,  84.255%
152, 0.371,  83.588%
153, 0.371,  83.640%
154, 0.378,  83.111%
155, 0.378,  83.164%
156, 0.371,  83.539%
157, 0.374,  83.444%
158, 0.378,  83.024%
159, 0.373,  83.143%
160, 0.373,  83.327%
161, 0.363,  84.137%
162, 0.375,  83.303%
163, 0.370,  83.366%
164, 0.371,  83.659%
165, 0.362,  84.129%
