Epoch, Loss, Acc
0, 0.687,  53.366%
1, 0.673,  57.883%
2, 0.663,  60.784%
3, 0.655,  61.618%
4, 0.647,  62.665%
5, 0.639,  63.818%
6, 0.631,  64.335%
7, 0.624,  65.707%
8, 0.622,  66.061%
9, 0.617,  66.444%
10, 0.605,  67.016%
11, 0.603,  67.339%
12, 0.600,  68.394%
13, 0.594,  68.917%
14, 0.588,  68.824%
15, 0.584,  69.941%
16, 0.582,  70.412%
17, 0.578,  70.012%
18, 0.572,  70.994%
19, 0.566,  71.222%
20, 0.565,  71.745%
21, 0.553,  72.162%
22, 0.554,  72.499%
23, 0.553,  72.968%
24, 0.549,  72.956%
25, 0.542,  73.410%
26, 0.541,  73.438%
27, 0.536,  74.394%
28, 0.530,  74.477%
29, 0.530,  74.311%
30, 0.525,  74.756%
31, 0.523,  74.980%
32, 0.526,  74.792%
33, 0.517,  75.596%
34, 0.511,  75.558%
35, 0.513,  75.798%
36, 0.509,  76.129%
37, 0.506,  76.083%
38, 0.504,  76.620%
39, 0.503,  76.414%
40, 0.497,  76.949%
41, 0.496,  77.022%
42, 0.492,  77.313%
43, 0.487,  77.428%
44, 0.494,  77.097%
45, 0.480,  78.145%
46, 0.484,  77.776%
47, 0.478,  78.448%
48, 0.477,  77.974%
49, 0.481,  77.923%
50, 0.470,  78.624%
51, 0.472,  78.099%
52, 0.467,  78.776%
53, 0.466,  78.745%
54, 0.465,  78.701%
55, 0.464,  78.756%
56, 0.460,  79.034%
57, 0.457,  79.497%
58, 0.467,  78.853%
59, 0.455,  79.055%
60, 0.453,  79.477%
61, 0.462,  78.905%
62, 0.451,  79.657%
63, 0.456,  78.996%
64, 0.453,  79.497%
65, 0.456,  78.925%
66, 0.452,  79.677%
67, 0.446,  79.764%
68, 0.443,  79.958%
69, 0.440,  80.232%
70, 0.444,  80.204%
71, 0.439,  80.154%
72, 0.437,  80.406%
73, 0.433,  80.743%
74, 0.432,  80.958%
75, 0.437,  80.186%
76, 0.436,  80.289%
77, 0.429,  80.521%
78, 0.433,  80.562%
79, 0.428,  80.851%
80, 0.423,  81.129%
81, 0.429,  80.382%
82, 0.428,  80.547%
83, 0.423,  81.135%
84, 0.426,  80.855%
85, 0.425,  80.863%
86, 0.429,  80.430%
87, 0.419,  81.240%
88, 0.420,  81.226%
89, 0.423,  80.901%
90, 0.419,  81.410%
91, 0.413,  81.483%
92, 0.423,  80.917%
93, 0.412,  81.669%
94, 0.415,  81.848%
95, 0.410,  81.960%
96, 0.412,  81.624%
97, 0.415,  81.473%
98, 0.421,  81.061%
99, 0.416,  81.313%
100, 0.416,  81.457%
101, 0.421,  81.085%
102, 0.413,  81.380%
103, 0.412,  81.756%
104, 0.405,  81.974%
105, 0.408,  81.784%
106, 0.407,  81.974%
107, 0.406,  81.737%
108, 0.415,  81.257%
109, 0.404,  82.119%
110, 0.409,  81.758%
111, 0.413,  81.388%
112, 0.407,  81.790%
113, 0.404,  81.935%
114, 0.393,  82.733%
115, 0.403,  82.109%
116, 0.400,  81.927%
117, 0.400,  82.040%
118, 0.398,  82.400%
119, 0.409,  81.683%
120, 0.395,  82.499%
121, 0.395,  82.586%
122, 0.400,  82.184%
123, 0.398,  82.269%
124, 0.393,  82.473%
125, 0.402,  81.853%
126, 0.394,  82.517%
127, 0.389,  82.697%
128, 0.399,  82.275%
129, 0.398,  82.125%
130, 0.396,  82.317%
131, 0.387,  82.653%
132, 0.389,  82.566%
133, 0.383,  83.095%
134, 0.393,  82.319%
135, 0.391,  82.612%
136, 0.379,  83.360%
137, 0.387,  82.632%
138, 0.386,  82.937%
139, 0.384,  83.038%
140, 0.395,  82.390%
141, 0.388,  82.711%
142, 0.389,  82.745%
143, 0.382,  82.911%
144, 0.396,  82.152%
145, 0.385,  83.008%
146, 0.393,  82.505%
147, 0.380,  83.297%
148, 0.387,  82.877%
149, 0.382,  83.073%
150, 0.385,  82.796%
151, 0.394,  82.313%
152, 0.377,  83.240%
153, 0.377,  83.374%
154, 0.378,  83.410%
155, 0.389,  82.570%
156, 0.388,  82.620%
157, 0.383,  83.178%
158, 0.382,  82.943%
159, 0.389,  82.711%
160, 0.394,  82.339%
161, 0.381,  83.024%
162, 0.385,  82.867%
163, 0.381,  83.160%
164, 0.386,  82.768%
165, 0.377,  83.269%
166, 0.379,  83.166%
167, 0.386,  82.897%
168, 0.386,  82.723%
169, 0.375,  83.451%
170, 0.370,  83.695%
171, 0.384,  82.790%
172, 0.380,  83.236%
173, 0.384,  83.004%
174, 0.381,  82.905%
175, 0.369,  83.711%
176, 0.369,  83.733%
177, 0.381,  83.032%
178, 0.385,  82.812%
179, 0.380,  83.024%
180, 0.382,  82.899%
181, 0.369,  83.871%
182, 0.364,  84.315%
183, 0.378,  83.281%
184, 0.374,  83.202%
185, 0.375,  83.545%
186, 0.379,  83.345%
187, 0.365,  84.057%
188, 0.376,  83.170%
189, 0.368,  83.685%
190, 0.380,  83.071%
191, 0.378,  83.145%
192, 0.375,  83.386%
193, 0.371,  83.558%
194, 0.377,  83.347%
195, 0.372,  83.414%
196, 0.359,  84.265%
197, 0.374,  83.556%
198, 0.369,  83.604%
199, 0.374,  83.513%
200, 0.369,  83.727%
201, 0.375,  83.438%
202, 0.372,  83.679%
203, 0.372,  83.473%
204, 0.373,  83.537%
205, 0.377,  83.269%
206, 0.368,  83.683%
207, 0.368,  83.754%
208, 0.361,  84.071%
209, 0.372,  83.519%
210, 0.374,  83.202%
211, 0.361,  84.156%
212, 0.366,  83.816%
213, 0.367,  83.887%
214, 0.367,  83.828%
215, 0.376,  83.196%
216, 0.368,  83.754%
217, 0.365,  83.893%
218, 0.369,  83.612%
219, 0.360,  84.125%
220, 0.372,  83.309%
221, 0.369,  83.630%
222, 0.360,  84.147%
223, 0.365,  83.816%
224, 0.363,  83.929%
225, 0.372,  83.398%
226, 0.372,  83.410%
227, 0.374,  83.525%
228, 0.370,  83.412%
229, 0.367,  83.735%
230, 0.363,  83.796%
231, 0.370,  83.507%
232, 0.367,  83.780%
233, 0.370,  83.354%
234, 0.363,  83.937%
235, 0.354,  84.507%
236, 0.369,  83.471%
237, 0.364,  83.941%
238, 0.370,  83.594%
239, 0.375,  83.267%
240, 0.370,  83.438%
241, 0.374,  83.364%
242, 0.357,  84.141%
243, 0.363,  83.863%
244, 0.359,  84.192%
245, 0.365,  83.749%
246, 0.369,  83.572%
247, 0.366,  83.661%
248, 0.364,  84.016%
249, 0.375,  83.299%
250, 0.371,  83.467%
251, 0.366,  83.747%
252, 0.368,  83.634%
253, 0.361,  84.202%
254, 0.360,  84.265%
255, 0.365,  83.760%
256, 0.364,  83.897%
257, 0.351,  84.699%
258, 0.369,  83.594%
259, 0.362,  84.289%
260, 0.363,  83.818%
261, 0.365,  83.857%
262, 0.360,  84.095%
263, 0.362,  83.905%
264, 0.365,  83.758%
265, 0.360,  84.095%
266, 0.360,  84.030%
267, 0.352,  84.414%
268, 0.364,  83.834%
269, 0.363,  84.006%
270, 0.363,  83.976%
271, 0.362,  83.935%
272, 0.365,  83.790%
273, 0.350,  84.576%
274, 0.353,  84.374%
275, 0.349,  84.798%
276, 0.365,  83.939%
277, 0.357,  84.303%
278, 0.360,  84.061%
279, 0.361,  84.024%
280, 0.353,  84.469%
281, 0.372,  83.356%
282, 0.362,  84.079%
283, 0.351,  84.752%
284, 0.364,  83.832%
285, 0.357,  84.347%
286, 0.362,  83.929%
287, 0.354,  84.273%
288, 0.364,  83.772%
289, 0.355,  84.380%
290, 0.362,  83.903%
291, 0.361,  83.952%
292, 0.352,  84.485%
293, 0.353,  84.428%
294, 0.351,  84.705%
295, 0.350,  84.515%
296, 0.367,  83.644%
297, 0.366,  83.806%
298, 0.366,  83.875%
299, 0.365,  83.863%
300, 0.358,  84.137%
301, 0.349,  84.782%
302, 0.363,  83.717%
303, 0.359,  84.133%
304, 0.354,  84.325%
305, 0.354,  84.483%
306, 0.360,  84.109%
307, 0.361,  84.038%
308, 0.363,  83.784%
309, 0.358,  84.077%
310, 0.349,  84.602%
311, 0.359,  83.976%
312, 0.361,  83.895%
313, 0.354,  84.418%
314, 0.359,  84.222%
315, 0.358,  84.186%
316, 0.365,  83.867%
317, 0.350,  84.651%
318, 0.351,  84.578%
319, 0.359,  84.034%
320, 0.356,  84.501%
321, 0.366,  83.893%
322, 0.353,  84.453%
323, 0.353,  84.289%
324, 0.358,  84.168%
325, 0.354,  84.198%
326, 0.348,  84.703%
327, 0.348,  84.758%
328, 0.357,  84.287%
329, 0.351,  84.485%
330, 0.363,  83.691%
331, 0.355,  84.434%
332, 0.353,  84.388%
333, 0.353,  84.202%
334, 0.348,  84.838%
335, 0.363,  83.889%
336, 0.350,  84.418%
337, 0.358,  84.232%
338, 0.359,  84.121%
339, 0.353,  84.517%
340, 0.352,  84.537%
341, 0.355,  84.269%
342, 0.356,  84.410%
343, 0.346,  84.818%
344, 0.349,  84.552%
345, 0.359,  83.939%
346, 0.354,  84.335%
347, 0.358,  84.170%
348, 0.355,  84.402%
349, 0.362,  83.814%
350, 0.352,  84.568%
351, 0.354,  84.305%
352, 0.352,  84.517%
353, 0.345,  84.834%
354, 0.353,  84.388%
355, 0.361,  83.964%
356, 0.351,  84.511%
357, 0.343,  84.877%
358, 0.356,  84.170%
359, 0.346,  84.699%
360, 0.352,  84.515%
361, 0.353,  84.406%
362, 0.352,  84.517%
363, 0.361,  83.754%
364, 0.362,  83.731%
365, 0.352,  84.358%
366, 0.350,  84.600%
367, 0.345,  84.695%
368, 0.358,  84.164%
369, 0.355,  84.317%
370, 0.347,  84.752%
371, 0.354,  84.448%
372, 0.358,  84.006%
373, 0.341,  84.774%
374, 0.342,  85.099%
375, 0.346,  84.905%
376, 0.351,  84.535%
377, 0.351,  84.566%
378, 0.350,  84.622%
379, 0.354,  84.303%
380, 0.349,  84.665%
381, 0.350,  84.638%
382, 0.356,  84.071%
383, 0.346,  84.754%
384, 0.354,  84.297%
385, 0.339,  85.303%
386, 0.354,  84.398%
387, 0.354,  84.426%
388, 0.349,  84.568%
389, 0.348,  84.574%
390, 0.350,  84.552%
391, 0.358,  84.117%
392, 0.350,  84.469%
393, 0.357,  84.127%
394, 0.349,  84.687%
395, 0.348,  84.630%
396, 0.358,  84.145%
397, 0.341,  84.994%
398, 0.350,  84.582%
399, 0.351,  84.608%
400, 0.351,  84.608%
401, 0.353,  84.356%
402, 0.336,  85.422%
403, 0.349,  84.608%
404, 0.346,  84.780%
405, 0.349,  84.733%
406, 0.359,  84.063%
407, 0.356,  84.218%
408, 0.346,  84.768%
409, 0.348,  84.723%
410, 0.353,  84.489%
411, 0.353,  84.289%
412, 0.350,  84.600%
413, 0.351,  84.535%
414, 0.343,  84.913%
415, 0.344,  84.802%
416, 0.349,  84.537%
417, 0.347,  84.921%
418, 0.347,  84.810%
419, 0.351,  84.432%
420, 0.351,  84.620%
421, 0.344,  85.057%
422, 0.350,  84.576%
423, 0.362,  84.071%
424, 0.353,  84.321%
425, 0.354,  84.396%
426, 0.346,  84.636%
427, 0.345,  84.754%
428, 0.358,  84.073%
429, 0.354,  84.424%
430, 0.346,  84.794%
431, 0.348,  84.675%
432, 0.353,  84.337%
433, 0.350,  84.648%
434, 0.346,  84.663%
435, 0.349,  84.762%
436, 0.353,  84.323%
437, 0.342,  85.113%
438, 0.346,  84.618%
439, 0.349,  84.636%
440, 0.349,  84.586%
441, 0.345,  84.768%
442, 0.340,  85.046%
