Epoch, Loss, Acc
0, 0.688,  53.370%
1, 0.681,  54.762%
2, 0.673,  57.824%
3, 0.661,  60.370%
4, 0.654,  61.174%
5, 0.647,  62.103%
6, 0.638,  63.576%
7, 0.630,  64.281%
8, 0.624,  65.281%
9, 0.615,  66.444%
10, 0.612,  66.370%
11, 0.604,  67.034%
12, 0.599,  67.921%
13, 0.593,  68.321%
14, 0.587,  68.935%
15, 0.582,  69.598%
16, 0.576,  70.180%
17, 0.572,  70.410%
18, 0.564,  70.881%
19, 0.564,  71.220%
20, 0.555,  71.808%
21, 0.552,  72.135%
22, 0.547,  72.196%
23, 0.544,  72.596%
24, 0.537,  73.228%
25, 0.533,  73.606%
26, 0.525,  74.356%
27, 0.527,  74.071%
28, 0.527,  73.972%
29, 0.519,  74.717%
30, 0.514,  74.947%
31, 0.512,  75.196%
32, 0.508,  75.380%
33, 0.505,  75.626%
34, 0.506,  75.384%
35, 0.495,  76.382%
36, 0.496,  76.103%
37, 0.490,  76.683%
38, 0.492,  76.335%
39, 0.481,  77.020%
40, 0.478,  77.632%
41, 0.476,  77.651%
42, 0.476,  77.578%
43, 0.476,  77.604%
44, 0.473,  77.628%
45, 0.471,  77.879%
46, 0.467,  77.931%
47, 0.464,  78.305%
48, 0.461,  78.537%
49, 0.461,  78.552%
50, 0.461,  78.543%
51, 0.462,  78.327%
52, 0.454,  78.715%
53, 0.447,  79.483%
54, 0.452,  79.220%
55, 0.445,  79.622%
56, 0.448,  79.061%
57, 0.444,  79.422%
58, 0.445,  79.554%
59, 0.441,  79.727%
60, 0.437,  79.887%
61, 0.437,  79.848%
62, 0.438,  79.996%
63, 0.434,  80.018%
64, 0.436,  79.828%
65, 0.436,  79.683%
66, 0.433,  80.145%
67, 0.417,  81.121%
68, 0.427,  80.568%
69, 0.421,  80.895%
70, 0.426,  80.535%
71, 0.425,  80.699%
72, 0.422,  80.893%
73, 0.411,  81.461%
74, 0.421,  80.667%
75, 0.421,  80.895%
76, 0.419,  80.941%
77, 0.415,  80.980%
78, 0.414,  81.172%
79, 0.421,  80.873%
80, 0.406,  81.871%
81, 0.409,  81.467%
82, 0.415,  81.218%
83, 0.409,  81.372%
84, 0.407,  81.667%
85, 0.413,  81.018%
86, 0.406,  81.574%
87, 0.409,  81.238%
88, 0.410,  81.313%
89, 0.406,  81.560%
90, 0.404,  81.707%
91, 0.406,  81.679%
92, 0.402,  81.749%
93, 0.405,  81.695%
94, 0.408,  81.378%
95, 0.396,  82.210%
96, 0.398,  81.988%
97, 0.394,  82.311%
98, 0.400,  81.804%
99, 0.400,  81.919%
100, 0.390,  82.378%
101, 0.400,  81.754%
102, 0.403,  81.665%
103, 0.398,  82.089%
104, 0.388,  82.596%
105, 0.403,  81.727%
106, 0.387,  82.640%
107, 0.393,  82.295%
108, 0.384,  82.879%
109, 0.388,  82.568%
110, 0.385,  82.859%
111, 0.395,  82.121%
112, 0.390,  82.545%
113, 0.385,  82.911%
114, 0.387,  82.588%
115, 0.395,  82.018%
116, 0.388,  82.457%
117, 0.385,  82.638%
118, 0.389,  82.584%
119, 0.398,  81.796%
120, 0.389,  82.562%
121, 0.392,  82.368%
122, 0.393,  82.271%
123, 0.380,  82.887%
124, 0.369,  83.640%
125, 0.391,  82.149%
126, 0.390,  82.329%
127, 0.391,  82.265%
128, 0.391,  82.216%
129, 0.375,  83.285%
130, 0.381,  83.026%
131, 0.368,  83.612%
132, 0.390,  82.248%
133, 0.378,  82.933%
134, 0.379,  83.040%
135, 0.388,  82.451%
136, 0.378,  83.188%
137, 0.385,  82.590%
138, 0.384,  82.867%
139, 0.384,  82.695%
140, 0.387,  82.465%
141, 0.391,  82.420%
142, 0.384,  82.978%
143, 0.395,  82.257%
144, 0.377,  83.214%
