Epoch, Loss, Acc
0, 0.697,  52.036%
1, 0.670,  57.382%
2, 0.661,  59.101%
3, 0.652,  61.055%
4, 0.642,  62.693%
5, 0.634,  63.905%
6, 0.626,  65.242%
7, 0.621,  65.818%
8, 0.615,  66.444%
9, 0.610,  67.048%
10, 0.601,  68.038%
11, 0.598,  68.030%
12, 0.594,  68.471%
13, 0.585,  69.329%
14, 0.579,  69.939%
15, 0.572,  70.398%
16, 0.571,  70.483%
17, 0.565,  71.024%
18, 0.561,  71.212%
19, 0.555,  71.703%
20, 0.547,  72.412%
21, 0.545,  72.537%
22, 0.540,  73.321%
23, 0.536,  73.291%
24, 0.533,  73.527%
25, 0.527,  73.996%
26, 0.525,  74.216%
27, 0.518,  74.818%
28, 0.517,  74.630%
29, 0.514,  75.160%
30, 0.510,  75.323%
31, 0.510,  75.222%
32, 0.501,  75.747%
33, 0.497,  76.358%
34, 0.495,  76.325%
35, 0.492,  76.461%
36, 0.486,  76.863%
37, 0.486,  76.764%
38, 0.483,  77.125%
39, 0.481,  77.101%
40, 0.479,  77.432%
41, 0.475,  77.501%
42, 0.469,  77.972%
43, 0.463,  78.374%
44, 0.467,  78.285%
45, 0.465,  78.121%
46, 0.463,  78.319%
47, 0.456,  78.978%
48, 0.454,  79.182%
49, 0.456,  78.697%
50, 0.454,  79.073%
51, 0.451,  78.978%
52, 0.448,  79.135%
53, 0.442,  79.699%
54, 0.444,  79.685%
55, 0.440,  79.895%
56, 0.439,  79.909%
57, 0.433,  80.372%
58, 0.436,  80.143%
59, 0.424,  80.830%
60, 0.435,  80.089%
61, 0.430,  80.309%
62, 0.428,  80.339%
63, 0.428,  80.521%
64, 0.424,  80.760%
65, 0.432,  79.935%
66, 0.426,  80.428%
67, 0.420,  80.877%
68, 0.417,  80.984%
69, 0.418,  81.026%
70, 0.418,  81.055%
71, 0.416,  80.921%
72, 0.408,  81.580%
73, 0.413,  81.523%
74, 0.408,  81.687%
75, 0.409,  81.499%
76, 0.410,  81.477%
77, 0.405,  81.735%
78, 0.406,  81.562%
79, 0.409,  81.244%
