Epoch, Loss, Acc
0, 0.689,  53.238%
1, 0.673,  57.075%
2, 0.660,  60.172%
3, 0.647,  62.305%
4, 0.639,  63.143%
5, 0.632,  64.101%
6, 0.623,  65.644%
7, 0.618,  65.915%
8, 0.608,  67.026%
9, 0.605,  67.139%
10, 0.596,  68.022%
11, 0.593,  68.277%
12, 0.584,  69.125%
13, 0.580,  69.687%
14, 0.573,  70.141%
15, 0.570,  70.420%
16, 0.567,  71.008%
17, 0.557,  71.675%
18, 0.556,  71.820%
19, 0.553,  71.927%
20, 0.545,  72.539%
21, 0.541,  73.196%
22, 0.537,  73.168%
23, 0.532,  73.327%
24, 0.530,  73.327%
25, 0.529,  73.871%
26, 0.518,  74.485%
27, 0.516,  74.503%
28, 0.515,  74.549%
29, 0.512,  74.711%
30, 0.509,  75.061%
31, 0.507,  75.224%
32, 0.499,  75.820%
33, 0.502,  75.960%
34, 0.493,  76.176%
35, 0.493,  76.234%
36, 0.486,  76.986%
37, 0.486,  76.786%
38, 0.486,  76.646%
39, 0.479,  77.038%
40, 0.479,  77.325%
41, 0.474,  77.503%
42, 0.472,  77.741%
43, 0.468,  78.178%
44, 0.460,  78.638%
45, 0.462,  78.402%
46, 0.465,  78.014%
47, 0.457,  78.816%
48, 0.456,  78.780%
49, 0.454,  78.980%
50, 0.450,  79.299%
51, 0.443,  79.717%
52, 0.446,  79.301%
53, 0.446,  79.426%
54, 0.444,  79.475%
55, 0.442,  79.648%
56, 0.439,  79.772%
57, 0.444,  79.404%
58, 0.438,  80.022%
59, 0.435,  80.028%
60, 0.443,  79.440%
61, 0.437,  79.834%
62, 0.438,  79.634%
63, 0.432,  80.277%
64, 0.431,  80.329%
65, 0.428,  80.485%
66, 0.426,  80.491%
67, 0.430,  79.976%
68, 0.426,  80.392%
69, 0.419,  80.988%
70, 0.418,  81.004%
71, 0.421,  80.881%
72, 0.410,  81.501%
73, 0.411,  81.303%
74, 0.411,  81.222%
75, 0.419,  80.895%
76, 0.410,  81.477%
77, 0.412,  81.125%
78, 0.415,  81.133%
79, 0.411,  81.400%
80, 0.416,  81.063%
81, 0.416,  81.257%
82, 0.404,  81.703%
83, 0.399,  82.042%
84, 0.407,  81.549%
85, 0.401,  81.941%
86, 0.404,  81.737%
87, 0.396,  82.414%
88, 0.413,  81.149%
89, 0.399,  81.921%
90, 0.405,  81.388%
91, 0.409,  81.271%
92, 0.409,  81.430%
93, 0.399,  82.040%
94, 0.401,  81.808%
95, 0.406,  81.374%
96, 0.394,  82.364%
97, 0.406,  81.784%
98, 0.399,  82.044%
99, 0.398,  82.109%
100, 0.395,  82.166%
101, 0.393,  82.430%
102, 0.404,  81.473%
103, 0.388,  82.764%
104, 0.388,  82.695%
105, 0.399,  81.903%
106, 0.386,  82.776%
107, 0.394,  82.158%
108, 0.387,  82.564%
109, 0.392,  82.287%
110, 0.390,  82.341%
111, 0.393,  82.378%
112, 0.388,  82.673%
113, 0.384,  82.879%
114, 0.397,  82.178%
115, 0.396,  82.178%
116, 0.392,  82.420%
117, 0.388,  82.673%
118, 0.376,  83.220%
119, 0.387,  82.509%
120, 0.388,  82.622%
121, 0.379,  83.071%
122, 0.382,  83.111%
123, 0.386,  82.745%
124, 0.390,  82.339%
125, 0.378,  83.038%
126, 0.391,  82.259%
127, 0.386,  82.677%
128, 0.369,  83.574%
129, 0.387,  82.588%
130, 0.385,  82.729%
131, 0.383,  82.851%
132, 0.389,  82.527%
133, 0.377,  83.016%
134, 0.382,  82.842%
135, 0.381,  82.921%
136, 0.379,  83.048%
137, 0.382,  82.945%
138, 0.371,  83.527%
139, 0.385,  82.675%
140, 0.382,  82.844%
141, 0.368,  83.414%
142, 0.381,  82.901%
143, 0.363,  83.802%
144, 0.371,  83.713%
145, 0.376,  83.331%
146, 0.370,  83.709%
147, 0.377,  83.020%
148, 0.380,  82.917%
149, 0.383,  82.790%
150, 0.370,  83.517%
151, 0.369,  83.596%
152, 0.379,  82.941%
153, 0.373,  83.378%
154, 0.368,  83.493%
155, 0.376,  83.137%
156, 0.371,  83.463%
157, 0.366,  83.945%
158, 0.379,  82.960%
159, 0.373,  83.329%
160, 0.371,  83.511%
161, 0.368,  83.556%
162, 0.380,  82.919%
163, 0.372,  83.634%
164, 0.375,  83.131%
165, 0.375,  83.285%
166, 0.375,  83.119%
167, 0.379,  83.208%
168, 0.364,  83.770%
169, 0.371,  83.426%
170, 0.362,  84.040%
171, 0.359,  84.135%
172, 0.365,  83.895%
173, 0.370,  83.465%
174, 0.377,  83.311%
175, 0.373,  83.535%
176, 0.366,  83.596%
177, 0.374,  83.127%
178, 0.366,  83.919%
179, 0.377,  83.364%
180, 0.365,  83.810%
181, 0.382,  82.869%
182, 0.363,  83.897%
183, 0.363,  84.016%
184, 0.362,  83.954%
185, 0.368,  83.661%
186, 0.361,  84.145%
187, 0.365,  83.788%
188, 0.370,  83.321%
189, 0.367,  83.687%
190, 0.372,  83.279%
191, 0.366,  83.703%
