Epoch, Loss, Acc
0, 0.686,  54.240%
1, 0.664,  59.158%
2, 0.652,  61.354%
3, 0.645,  62.313%
4, 0.636,  63.675%
5, 0.629,  64.465%
6, 0.622,  65.364%
7, 0.613,  66.446%
8, 0.609,  66.556%
9, 0.603,  67.269%
10, 0.598,  68.198%
11, 0.593,  68.234%
12, 0.583,  69.697%
13, 0.583,  69.648%
14, 0.575,  70.863%
15, 0.572,  70.523%
16, 0.566,  70.505%
17, 0.558,  71.871%
18, 0.554,  72.055%
19, 0.551,  72.131%
20, 0.547,  72.598%
21, 0.541,  72.964%
22, 0.540,  73.329%
23, 0.534,  73.921%
24, 0.526,  74.226%
25, 0.523,  74.436%
26, 0.520,  74.832%
27, 0.513,  75.178%
28, 0.512,  75.133%
29, 0.509,  75.362%
30, 0.505,  75.776%
31, 0.502,  75.954%
32, 0.505,  75.489%
33, 0.496,  76.572%
34, 0.494,  76.341%
35, 0.487,  76.978%
36, 0.484,  77.147%
37, 0.480,  77.246%
38, 0.476,  77.626%
39, 0.476,  77.711%
40, 0.475,  77.590%
41, 0.471,  77.792%
42, 0.473,  77.782%
43, 0.463,  78.541%
44, 0.458,  78.907%
45, 0.465,  78.174%
46, 0.459,  78.814%
47, 0.454,  78.909%
48, 0.455,  78.719%
49, 0.451,  79.000%
50, 0.452,  79.040%
51, 0.451,  79.069%
52, 0.445,  79.455%
53, 0.443,  79.632%
54, 0.447,  79.299%
55, 0.441,  79.915%
56, 0.438,  79.901%
57, 0.450,  79.061%
58, 0.436,  79.958%
59, 0.429,  80.368%
60, 0.430,  80.378%
61, 0.435,  79.917%
62, 0.426,  80.673%
63, 0.431,  80.174%
64, 0.430,  80.206%
65, 0.416,  81.269%
66, 0.428,  80.412%
67, 0.423,  80.693%
68, 0.422,  80.673%
69, 0.421,  80.844%
70, 0.425,  80.418%
71, 0.406,  81.768%
72, 0.415,  81.224%
73, 0.421,  80.590%
74, 0.417,  81.087%
75, 0.420,  80.812%
76, 0.415,  81.101%
77, 0.414,  81.154%
78, 0.414,  81.101%
79, 0.410,  81.343%
80, 0.416,  80.952%
81, 0.407,  81.630%
82, 0.406,  81.778%
83, 0.412,  81.396%
84, 0.401,  81.982%
85, 0.405,  81.853%
86, 0.413,  81.216%
87, 0.398,  82.051%
88, 0.404,  81.871%
89, 0.403,  81.687%
90, 0.403,  81.663%
91, 0.398,  82.103%
92, 0.399,  82.042%
93, 0.391,  82.626%
94, 0.400,  81.838%
95, 0.398,  82.032%
96, 0.398,  82.109%
97, 0.392,  82.475%
98, 0.394,  82.212%
99, 0.396,  82.154%
100, 0.393,  82.374%
101, 0.399,  81.834%
102, 0.394,  82.273%
103, 0.388,  82.626%
104, 0.392,  82.303%
105, 0.385,  82.867%
106, 0.401,  81.952%
107, 0.391,  82.390%
108, 0.394,  82.337%
109, 0.395,  82.164%
110, 0.388,  82.463%
111, 0.389,  82.653%
112, 0.390,  82.442%
113, 0.391,  82.481%
114, 0.398,  81.851%
115, 0.384,  82.826%
116, 0.381,  82.972%
117, 0.382,  82.919%
118, 0.383,  82.935%
119, 0.379,  83.053%
120, 0.388,  82.380%
121, 0.388,  82.754%
122, 0.386,  82.657%
123, 0.373,  83.356%
124, 0.392,  82.309%
125, 0.380,  83.081%
126, 0.387,  82.616%
127, 0.379,  82.986%
128, 0.377,  83.307%
129, 0.391,  82.307%
130, 0.379,  83.119%
131, 0.390,  82.238%
132, 0.380,  82.919%
133, 0.391,  82.321%
134, 0.383,  82.731%
135, 0.382,  82.962%
136, 0.382,  82.826%
137, 0.385,  82.588%
138, 0.382,  82.879%
139, 0.386,  82.701%
140, 0.385,  82.628%
141, 0.376,  83.265%
142, 0.374,  83.295%
143, 0.381,  82.949%
144, 0.379,  82.998%
145, 0.377,  83.022%
146, 0.384,  82.842%
147, 0.372,  83.503%
148, 0.378,  83.097%
149, 0.377,  82.840%
150, 0.381,  82.857%
151, 0.372,  83.289%
152, 0.376,  83.267%
153, 0.376,  83.293%
154, 0.375,  83.329%
155, 0.365,  83.834%
156, 0.383,  82.572%
157, 0.370,  83.509%
158, 0.374,  83.410%
159, 0.377,  83.172%
160, 0.379,  83.222%
161, 0.380,  82.998%
162, 0.372,  83.479%
163, 0.382,  82.780%
164, 0.376,  83.149%
165, 0.366,  83.782%
166, 0.360,  84.014%
167, 0.363,  83.933%
168, 0.376,  83.119%
169, 0.371,  83.430%
170, 0.370,  83.527%
171, 0.379,  83.063%
172, 0.373,  83.162%
173, 0.374,  83.374%
174, 0.365,  83.842%
175, 0.369,  83.624%
176, 0.368,  83.634%
177, 0.366,  83.867%
178, 0.377,  83.188%
179, 0.374,  83.269%
180, 0.369,  83.473%
181, 0.361,  84.075%
182, 0.362,  84.220%
183, 0.373,  83.442%
184, 0.375,  83.030%
185, 0.360,  84.040%
186, 0.367,  83.808%
187, 0.357,  84.275%
188, 0.362,  84.036%
189, 0.366,  83.636%
190, 0.364,  83.784%
191, 0.364,  83.814%
192, 0.364,  83.776%
193, 0.364,  83.790%
194, 0.351,  84.602%
195, 0.369,  83.691%
196, 0.373,  83.251%
197, 0.364,  83.832%
198, 0.361,  83.798%
199, 0.363,  83.848%
200, 0.361,  84.004%
201, 0.366,  83.648%
202, 0.377,  83.105%
203, 0.366,  83.624%
204, 0.370,  83.396%
205, 0.370,  83.523%
206, 0.368,  83.786%
207, 0.368,  83.644%
208, 0.371,  83.440%
209, 0.356,  84.267%
210, 0.363,  83.899%
211, 0.361,  83.907%
212, 0.368,  83.768%
213, 0.368,  83.430%
214, 0.359,  84.046%
215, 0.366,  83.657%
216, 0.359,  84.089%
217, 0.361,  84.087%
218, 0.354,  84.434%
219, 0.366,  83.451%
220, 0.355,  84.208%
221, 0.358,  84.141%
222, 0.367,  83.602%
223, 0.371,  83.479%
224, 0.367,  83.687%
225, 0.363,  83.986%
226, 0.364,  83.675%
227, 0.364,  83.703%
228, 0.368,  83.780%
229, 0.369,  83.691%
230, 0.361,  83.990%
231, 0.356,  84.188%
232, 0.362,  83.796%
233, 0.365,  83.485%
234, 0.367,  83.588%
235, 0.347,  84.848%
236, 0.358,  84.204%
237, 0.356,  84.143%
238, 0.361,  83.956%
239, 0.362,  83.998%
240, 0.355,  84.271%
241, 0.365,  83.897%
242, 0.364,  83.737%
243, 0.354,  84.370%
244, 0.350,  84.596%
245, 0.363,  83.830%
246, 0.351,  84.434%
247, 0.358,  84.020%
248, 0.354,  84.329%
249, 0.357,  84.236%
250, 0.359,  84.236%
251, 0.355,  84.307%
252, 0.359,  84.127%
253, 0.356,  84.174%
254, 0.353,  84.628%
255, 0.363,  83.838%
256, 0.353,  84.446%
257, 0.356,  84.491%
258, 0.357,  84.230%
259, 0.349,  84.675%
260, 0.365,  83.731%
261, 0.361,  84.109%
262, 0.353,  84.408%
263, 0.356,  84.131%
264, 0.358,  84.297%
265, 0.352,  84.483%
266, 0.361,  83.873%
267, 0.365,  83.873%
268, 0.353,  84.319%
269, 0.364,  83.695%
270, 0.348,  84.820%
271, 0.356,  84.240%
272, 0.356,  84.251%
273, 0.363,  83.933%
274, 0.356,  84.232%
275, 0.341,  85.099%
276, 0.360,  84.044%
277, 0.354,  84.261%
278, 0.354,  84.533%
279, 0.353,  84.481%
280, 0.360,  83.917%
281, 0.357,  84.222%
282, 0.360,  84.018%
283, 0.360,  84.192%
284, 0.354,  84.380%
285, 0.359,  83.956%
286, 0.358,  84.024%
287, 0.355,  84.380%
288, 0.353,  84.434%
289, 0.347,  84.497%
290, 0.356,  84.259%
291, 0.364,  83.776%
292, 0.353,  84.236%
293, 0.344,  84.877%
294, 0.355,  83.996%
295, 0.344,  84.879%
296, 0.352,  84.584%
297, 0.347,  84.741%
298, 0.357,  84.030%
299, 0.361,  83.895%
300, 0.352,  84.521%
301, 0.359,  83.937%
302, 0.355,  84.349%
303, 0.353,  84.501%
304, 0.347,  84.873%
305, 0.352,  84.507%
306, 0.356,  84.255%
307, 0.355,  84.307%
308, 0.357,  84.063%
309, 0.357,  84.079%
310, 0.342,  85.139%
311, 0.362,  83.917%
312, 0.358,  84.073%
313, 0.358,  83.996%
314, 0.351,  84.618%
315, 0.346,  84.707%
316, 0.355,  84.152%
317, 0.348,  84.790%
318, 0.357,  83.931%
319, 0.351,  84.471%
320, 0.352,  84.531%
321, 0.353,  84.273%
322, 0.349,  84.566%
323, 0.362,  83.842%
324, 0.354,  84.238%
325, 0.357,  84.143%
326, 0.360,  83.952%
327, 0.350,  84.691%
328, 0.356,  84.178%
329, 0.355,  84.398%
330, 0.342,  85.156%
331, 0.350,  84.541%
332, 0.361,  83.917%
333, 0.354,  84.109%
334, 0.355,  84.147%
335, 0.351,  84.582%
336, 0.353,  84.358%
337, 0.342,  85.117%
338, 0.343,  84.885%
339, 0.342,  85.103%
340, 0.355,  84.467%
341, 0.356,  84.075%
342, 0.352,  84.467%
343, 0.351,  84.438%
344, 0.346,  84.758%
345, 0.355,  84.206%
346, 0.345,  84.709%
347, 0.342,  85.028%
348, 0.356,  84.135%
349, 0.355,  84.297%
350, 0.344,  84.822%
351, 0.349,  84.655%
352, 0.355,  84.222%
353, 0.359,  83.867%
354, 0.344,  84.768%
355, 0.352,  84.426%
356, 0.341,  84.897%
357, 0.353,  84.311%
358, 0.338,  85.269%
359, 0.337,  85.121%
360, 0.332,  85.562%
361, 0.347,  84.723%
362, 0.347,  84.556%
363, 0.355,  84.095%
364, 0.349,  84.549%
365, 0.342,  85.038%
366, 0.351,  84.687%
367, 0.345,  84.774%
368, 0.348,  84.596%
369, 0.348,  84.586%
370, 0.353,  84.430%
371, 0.343,  85.044%
372, 0.351,  84.487%
373, 0.351,  84.349%
374, 0.350,  84.606%
375, 0.348,  84.495%
376, 0.353,  84.244%
377, 0.344,  84.945%
378, 0.355,  84.202%
379, 0.347,  84.818%
380, 0.348,  84.537%
381, 0.349,  84.596%
382, 0.359,  84.398%
383, 0.342,  84.976%
384, 0.344,  84.745%
385, 0.342,  84.929%
386, 0.348,  84.598%
387, 0.349,  84.648%
388, 0.345,  84.968%
389, 0.347,  84.703%
390, 0.345,  84.770%
391, 0.353,  84.329%
392, 0.353,  84.166%
393, 0.344,  84.937%
394, 0.343,  84.949%
395, 0.347,  84.687%
396, 0.347,  84.721%
397, 0.345,  84.798%
398, 0.335,  85.178%
399, 0.339,  85.048%
400, 0.348,  84.628%
