Epoch, Loss, Acc
0, 0.689,  52.261%
1, 0.675,  56.891%
2, 0.665,  59.297%
3, 0.658,  60.495%
4, 0.650,  62.147%
5, 0.642,  63.036%
6, 0.634,  64.362%
7, 0.629,  64.307%
8, 0.621,  65.537%
9, 0.616,  65.861%
10, 0.608,  66.822%
11, 0.603,  67.182%
12, 0.598,  67.760%
13, 0.594,  68.364%
14, 0.586,  68.784%
15, 0.582,  69.329%
16, 0.576,  69.743%
17, 0.572,  70.481%
18, 0.564,  70.903%
19, 0.561,  71.281%
20, 0.556,  71.319%
21, 0.553,  71.752%
22, 0.548,  72.152%
23, 0.543,  72.610%
24, 0.539,  72.739%
25, 0.536,  72.996%
26, 0.531,  73.519%
27, 0.530,  73.501%
28, 0.524,  73.931%
29, 0.520,  74.285%
30, 0.516,  74.414%
31, 0.518,  74.202%
32, 0.510,  74.812%
33, 0.507,  75.168%
34, 0.503,  75.473%
35, 0.507,  75.198%
36, 0.502,  75.576%
37, 0.502,  75.515%
38, 0.496,  75.947%
39, 0.495,  75.958%
40, 0.489,  76.471%
41, 0.484,  76.648%
42, 0.477,  77.386%
43, 0.482,  76.800%
44, 0.473,  77.471%
45, 0.472,  77.459%
46, 0.470,  77.699%
47, 0.469,  77.729%
48, 0.462,  78.028%
49, 0.466,  77.887%
50, 0.466,  78.073%
51, 0.455,  78.816%
52, 0.459,  78.420%
53, 0.454,  78.929%
54, 0.454,  78.891%
55, 0.451,  79.123%
56, 0.450,  78.865%
57, 0.447,  79.265%
58, 0.443,  79.523%
59, 0.438,  79.933%
60, 0.444,  79.434%
61, 0.444,  79.366%
62, 0.437,  79.905%
63, 0.444,  79.507%
64, 0.437,  79.824%
65, 0.433,  79.933%
66, 0.432,  80.218%
67, 0.436,  79.840%
68, 0.438,  79.756%
69, 0.428,  80.307%
70, 0.428,  80.451%
71, 0.424,  80.770%
72, 0.427,  80.113%
73, 0.419,  80.844%
74, 0.425,  80.543%
75, 0.421,  80.828%
76, 0.417,  81.036%
77, 0.411,  81.315%
78, 0.416,  81.055%
79, 0.418,  80.921%
80, 0.417,  80.857%
81, 0.425,  80.271%
82, 0.416,  80.915%
83, 0.410,  81.410%
84, 0.415,  81.152%
85, 0.403,  81.806%
86, 0.408,  81.354%
87, 0.408,  81.412%
88, 0.408,  81.630%
89, 0.411,  81.166%
90, 0.400,  81.869%
91, 0.409,  81.541%
92, 0.405,  81.691%
93, 0.404,  81.739%
94, 0.398,  82.077%
95, 0.405,  81.578%
96, 0.401,  82.087%
97, 0.399,  81.810%
98, 0.406,  81.448%
99, 0.403,  81.606%
100, 0.408,  81.388%
101, 0.405,  81.752%
102, 0.394,  82.160%
103, 0.392,  82.459%
104, 0.396,  82.038%
105, 0.393,  82.362%
106, 0.392,  82.253%
107, 0.386,  82.709%
108, 0.389,  82.467%
109, 0.401,  81.721%
110, 0.392,  82.307%
111, 0.393,  82.269%
112, 0.391,  82.535%
113, 0.389,  82.697%
114, 0.396,  82.024%
115, 0.391,  82.541%
116, 0.389,  82.582%
117, 0.379,  83.107%
118, 0.381,  83.012%
119, 0.400,  81.917%
120, 0.385,  82.899%
121, 0.387,  82.669%
122, 0.387,  82.610%
123, 0.389,  82.465%
124, 0.392,  82.107%
125, 0.387,  82.659%
126, 0.392,  82.224%
127, 0.394,  82.111%
128, 0.384,  82.673%
129, 0.384,  82.715%
130, 0.392,  82.303%
131, 0.391,  82.313%
132, 0.383,  82.824%
133, 0.390,  82.313%
134, 0.386,  82.665%
135, 0.376,  83.352%
136, 0.381,  82.970%
137, 0.382,  82.826%
138, 0.381,  82.873%
139, 0.384,  82.648%
140, 0.386,  82.479%
141, 0.380,  82.871%
142, 0.383,  82.655%
143, 0.384,  82.675%
144, 0.383,  82.721%
145, 0.381,  83.020%
146, 0.388,  82.305%
147, 0.374,  83.281%
148, 0.377,  83.093%
149, 0.382,  82.978%
150, 0.378,  83.095%
151, 0.371,  83.420%
152, 0.384,  82.861%
153, 0.374,  83.307%
154, 0.383,  82.691%
155, 0.377,  83.226%
156, 0.365,  83.733%
157, 0.376,  83.166%
158, 0.376,  83.016%
159, 0.378,  83.077%
160, 0.373,  83.444%
161, 0.383,  82.794%
162, 0.379,  83.149%
163, 0.374,  83.152%
164, 0.381,  82.994%
165, 0.377,  83.190%
166, 0.371,  83.451%
167, 0.373,  83.238%
168, 0.374,  83.147%
169, 0.378,  83.053%
170, 0.381,  82.903%
171, 0.373,  83.293%
172, 0.375,  83.317%
173, 0.378,  82.935%
174, 0.371,  83.448%
175, 0.377,  83.123%
176, 0.376,  83.117%
177, 0.375,  83.186%
178, 0.366,  83.802%
179, 0.377,  83.311%
180, 0.371,  83.428%
181, 0.367,  83.691%
182, 0.376,  83.168%
183, 0.379,  82.889%
184, 0.369,  83.432%
185, 0.368,  83.828%
186, 0.375,  83.224%
187, 0.370,  83.473%
188, 0.368,  83.547%
189, 0.369,  83.552%
190, 0.385,  82.727%
191, 0.367,  83.824%
192, 0.373,  83.358%
193, 0.375,  83.246%
194, 0.380,  82.956%
195, 0.361,  83.800%
196, 0.369,  83.541%
197, 0.370,  83.477%
198, 0.374,  83.081%
199, 0.369,  83.552%
200, 0.360,  83.964%
201, 0.365,  83.824%
202, 0.359,  84.188%
203, 0.378,  82.814%
204, 0.361,  83.945%
205, 0.370,  83.636%
206, 0.369,  83.539%
207, 0.374,  83.485%
208, 0.376,  83.152%
209, 0.377,  82.990%
210, 0.370,  83.493%
211, 0.373,  83.418%
212, 0.366,  83.800%
213, 0.359,  84.079%
214, 0.366,  83.717%
215, 0.364,  83.810%
216, 0.368,  83.683%
217, 0.358,  84.257%
218, 0.357,  84.372%
219, 0.363,  83.891%
220, 0.371,  83.622%
221, 0.366,  83.812%
222, 0.357,  84.362%
223, 0.360,  84.057%
224, 0.367,  83.646%
225, 0.366,  83.891%
226, 0.359,  84.164%
227, 0.359,  83.982%
228, 0.371,  83.479%
229, 0.382,  82.661%
230, 0.367,  83.560%
231, 0.366,  83.541%
232, 0.368,  83.762%
233, 0.368,  83.594%
234, 0.371,  83.537%
235, 0.356,  84.305%
236, 0.365,  83.772%
237, 0.365,  83.939%
238, 0.364,  83.834%
239, 0.373,  83.279%
240, 0.367,  83.606%
241, 0.362,  83.846%
242, 0.351,  84.610%
243, 0.372,  83.343%
244, 0.363,  83.885%
245, 0.376,  83.285%
246, 0.371,  83.493%
247, 0.364,  83.893%
248, 0.366,  83.556%
249, 0.366,  83.774%
250, 0.365,  83.927%
251, 0.350,  84.638%
252, 0.354,  84.448%
253, 0.361,  83.749%
254, 0.368,  83.230%
255, 0.363,  83.760%
256, 0.363,  83.820%
257, 0.372,  83.416%
258, 0.358,  84.022%
259, 0.360,  83.925%
260, 0.362,  83.947%
261, 0.360,  83.998%
262, 0.368,  83.430%
263, 0.359,  83.832%
264, 0.363,  83.885%
265, 0.356,  84.267%
266, 0.359,  83.939%
267, 0.372,  83.378%
268, 0.367,  83.723%
269, 0.351,  84.465%
270, 0.362,  83.723%
271, 0.362,  83.978%
272, 0.355,  84.352%
273, 0.360,  83.998%
274, 0.360,  84.188%
275, 0.367,  83.644%
276, 0.357,  84.279%
277, 0.359,  83.962%
278, 0.359,  84.046%
279, 0.349,  84.517%
280, 0.365,  83.659%
281, 0.361,  84.014%
282, 0.356,  84.265%
283, 0.357,  84.388%
284, 0.366,  83.875%
285, 0.357,  84.162%
286, 0.354,  84.202%
287, 0.360,  84.034%
288, 0.360,  83.982%
289, 0.353,  84.420%
290, 0.356,  84.251%
291, 0.361,  83.683%
292, 0.361,  83.988%
293, 0.362,  83.941%
294, 0.360,  84.143%
295, 0.361,  84.101%
296, 0.355,  84.442%
297, 0.355,  84.198%
298, 0.348,  84.673%
299, 0.350,  84.358%
300, 0.367,  83.549%
301, 0.355,  84.428%
302, 0.355,  84.392%
303, 0.361,  83.986%
304, 0.358,  84.325%
305, 0.364,  83.818%
306, 0.353,  84.358%
307, 0.362,  83.907%
308, 0.354,  84.467%
309, 0.357,  84.182%
310, 0.361,  83.929%
311, 0.375,  83.293%
312, 0.355,  84.160%
313, 0.360,  83.962%
314, 0.359,  83.913%
315, 0.347,  84.679%
316, 0.356,  84.220%
317, 0.362,  83.998%
318, 0.361,  84.034%
319, 0.358,  84.190%
320, 0.348,  84.535%
321, 0.357,  84.069%
322, 0.357,  84.034%
323, 0.353,  84.382%
324, 0.340,  85.020%
325, 0.364,  83.737%
326, 0.349,  84.618%
327, 0.370,  83.420%
328, 0.356,  84.147%
329, 0.353,  84.402%
330, 0.358,  84.103%
331, 0.353,  84.503%
332, 0.349,  84.513%
333, 0.359,  84.133%
334, 0.356,  84.261%
335, 0.361,  84.030%
336, 0.359,  83.826%
337, 0.358,  84.238%
338, 0.341,  85.036%
339, 0.351,  84.529%
340, 0.359,  84.224%
341, 0.358,  84.277%
342, 0.364,  83.778%
343, 0.346,  84.891%
344, 0.356,  84.194%
345, 0.350,  84.653%
346, 0.346,  84.693%
347, 0.355,  84.275%
348, 0.365,  83.782%
349, 0.356,  84.307%
350, 0.344,  84.897%
351, 0.366,  83.636%
352, 0.360,  84.000%
353, 0.359,  84.127%
354, 0.358,  84.075%
355, 0.355,  84.315%
356, 0.356,  84.372%
357, 0.351,  84.481%
358, 0.350,  84.517%
359, 0.363,  83.832%
360, 0.350,  84.598%
361, 0.355,  84.016%
362, 0.348,  84.632%
363, 0.354,  84.390%
364, 0.353,  84.325%
365, 0.352,  84.442%
366, 0.364,  83.630%
367, 0.356,  84.115%
368, 0.340,  85.091%
369, 0.353,  84.422%
370, 0.341,  84.968%
371, 0.359,  83.911%
372, 0.359,  83.998%
373, 0.346,  84.770%
374, 0.353,  84.360%
375, 0.354,  84.360%
376, 0.349,  84.620%
377, 0.351,  84.663%
378, 0.349,  84.612%
379, 0.342,  84.962%
380, 0.349,  84.554%
381, 0.357,  84.149%
382, 0.352,  84.477%
383, 0.353,  84.329%
384, 0.351,  84.648%
385, 0.351,  84.418%
386, 0.353,  84.307%
387, 0.358,  83.901%
388, 0.342,  85.103%
389, 0.353,  84.446%
390, 0.354,  84.418%
391, 0.355,  84.236%
392, 0.349,  84.646%
393, 0.348,  84.768%
394, 0.342,  84.925%
395, 0.347,  84.782%
396, 0.346,  84.741%
397, 0.362,  83.673%
398, 0.356,  84.121%
399, 0.349,  84.677%
400, 0.346,  84.703%
401, 0.353,  84.511%
402, 0.353,  84.277%
403, 0.356,  84.103%
404, 0.347,  84.636%
405, 0.367,  83.653%
406, 0.360,  83.913%
407, 0.348,  84.792%
408, 0.351,  84.511%
409, 0.345,  84.790%
410, 0.358,  84.287%
411, 0.338,  85.281%
412, 0.357,  84.226%
413, 0.342,  84.802%
414, 0.354,  84.319%
415, 0.352,  84.451%
416, 0.334,  85.333%
417, 0.348,  84.560%
418, 0.345,  84.877%
419, 0.359,  84.028%
420, 0.342,  85.018%
421, 0.358,  84.016%
422, 0.345,  84.915%
423, 0.346,  84.804%
424, 0.344,  84.851%
425, 0.346,  84.697%
426, 0.344,  84.818%
