Epoch, Loss, Acc
0, 0.688,  54.166%
1, 0.667,  58.907%
2, 0.654,  61.384%
3, 0.643,  63.238%
4, 0.635,  63.921%
5, 0.627,  64.731%
6, 0.621,  66.028%
7, 0.615,  66.356%
8, 0.610,  66.891%
9, 0.601,  68.105%
10, 0.598,  67.947%
11, 0.591,  68.943%
12, 0.586,  69.448%
13, 0.582,  69.735%
14, 0.576,  69.962%
15, 0.571,  70.463%
16, 0.565,  71.156%
17, 0.560,  71.436%
18, 0.556,  72.236%
19, 0.552,  72.184%
20, 0.544,  72.954%
21, 0.543,  72.749%
22, 0.541,  72.729%
23, 0.538,  73.253%
24, 0.530,  74.053%
25, 0.525,  73.980%
26, 0.526,  74.091%
27, 0.519,  74.640%
28, 0.515,  74.604%
29, 0.511,  75.358%
30, 0.509,  75.079%
31, 0.504,  75.638%
32, 0.500,  75.897%
33, 0.496,  76.349%
34, 0.493,  76.141%
35, 0.491,  76.465%
36, 0.490,  76.515%
37, 0.486,  77.131%
38, 0.481,  77.390%
39, 0.479,  77.329%
40, 0.478,  77.061%
41, 0.475,  77.541%
42, 0.475,  77.537%
43, 0.477,  77.422%
44, 0.472,  77.792%
45, 0.467,  78.143%
46, 0.465,  78.194%
47, 0.462,  78.400%
48, 0.463,  78.200%
49, 0.451,  79.077%
50, 0.451,  79.226%
51, 0.452,  78.834%
52, 0.456,  78.828%
53, 0.446,  79.277%
54, 0.444,  79.487%
55, 0.448,  79.271%
56, 0.448,  79.121%
57, 0.437,  79.802%
58, 0.442,  79.529%
59, 0.434,  80.263%
60, 0.431,  80.354%
61, 0.431,  80.230%
62, 0.423,  80.923%
63, 0.427,  80.515%
64, 0.421,  80.774%
65, 0.429,  80.400%
66, 0.422,  80.879%
67, 0.421,  80.737%
68, 0.419,  81.006%
69, 0.416,  81.228%
70, 0.421,  80.687%
71, 0.416,  81.230%
72, 0.420,  80.960%
73, 0.413,  81.139%
74, 0.415,  81.053%
75, 0.416,  81.008%
76, 0.416,  80.958%
77, 0.406,  81.661%
