Epoch, Loss, Acc
0, 0.698,  52.469%
1, 0.679,  55.517%
2, 0.667,  58.051%
3, 0.658,  60.018%
4, 0.645,  62.436%
5, 0.639,  63.333%
6, 0.632,  64.192%
7, 0.621,  65.455%
8, 0.618,  65.745%
9, 0.611,  66.578%
10, 0.605,  67.598%
11, 0.601,  67.463%
12, 0.595,  68.216%
13, 0.588,  68.602%
14, 0.586,  68.935%
15, 0.579,  69.723%
16, 0.573,  70.101%
17, 0.569,  70.418%
18, 0.563,  70.899%
19, 0.560,  71.190%
20, 0.558,  71.341%
21, 0.554,  71.644%
22, 0.550,  72.093%
23, 0.543,  72.556%
24, 0.540,  72.869%
25, 0.536,  73.341%
26, 0.531,  73.408%
27, 0.528,  73.964%
28, 0.526,  74.014%
29, 0.524,  74.095%
30, 0.516,  74.628%
31, 0.515,  74.715%
32, 0.511,  75.107%
33, 0.507,  75.410%
34, 0.504,  75.733%
35, 0.501,  75.758%
36, 0.494,  76.285%
37, 0.491,  76.802%
38, 0.492,  76.564%
39, 0.485,  77.137%
40, 0.485,  77.004%
41, 0.482,  77.164%
42, 0.478,  77.279%
43, 0.474,  77.802%
44, 0.472,  77.648%
45, 0.474,  77.483%
46, 0.464,  78.333%
47, 0.467,  78.085%
48, 0.468,  78.014%
49, 0.458,  78.863%
50, 0.460,  78.434%
51, 0.460,  78.634%
52, 0.454,  79.111%
53, 0.446,  79.689%
54, 0.451,  79.032%
55, 0.446,  79.586%
56, 0.445,  79.467%
57, 0.436,  80.113%
58, 0.438,  79.899%
59, 0.440,  79.899%
60, 0.444,  79.545%
61, 0.434,  80.194%
62, 0.430,  80.339%
63, 0.434,  80.198%
64, 0.430,  80.331%
65, 0.424,  81.002%
66, 0.436,  79.919%
67, 0.428,  80.426%
68, 0.429,  80.368%
69, 0.430,  80.287%
70, 0.426,  80.360%
71, 0.422,  80.947%
72, 0.424,  80.624%
73, 0.416,  81.220%
74, 0.420,  80.800%
75, 0.412,  81.535%
76, 0.422,  80.772%
77, 0.417,  81.048%
78, 0.414,  81.222%
79, 0.405,  81.818%
80, 0.416,  81.228%
81, 0.411,  81.475%
82, 0.405,  81.679%
83, 0.399,  82.208%
84, 0.402,  81.754%
85, 0.407,  81.499%
86, 0.400,  82.105%
87, 0.397,  82.255%
88, 0.396,  82.261%
89, 0.403,  81.814%
90, 0.409,  81.222%
91, 0.397,  82.257%
92, 0.406,  81.762%
93, 0.396,  82.198%
94, 0.400,  81.978%
95, 0.398,  81.933%
96, 0.397,  82.000%
97, 0.402,  81.895%
98, 0.401,  81.830%
99, 0.402,  82.006%
100, 0.388,  82.812%
101, 0.400,  81.958%
102, 0.398,  81.984%
103, 0.397,  82.051%
104, 0.394,  82.257%
105, 0.385,  83.077%
106, 0.396,  82.226%
107, 0.390,  82.461%
108, 0.392,  82.396%
109, 0.390,  82.610%
110, 0.391,  82.499%
111, 0.391,  82.386%
112, 0.390,  82.509%
113, 0.394,  82.305%
114, 0.397,  81.998%
115, 0.395,  82.087%
116, 0.393,  82.248%
117, 0.385,  82.830%
118, 0.383,  83.018%
119, 0.381,  82.947%
120, 0.391,  82.315%
121, 0.389,  82.408%
122, 0.391,  82.354%
123, 0.386,  82.491%
124, 0.387,  82.513%
125, 0.378,  83.408%
126, 0.386,  82.756%
127, 0.381,  83.053%
128, 0.384,  82.768%
129, 0.383,  82.818%
130, 0.388,  82.616%
131, 0.400,  81.970%
132, 0.378,  83.271%
133, 0.372,  83.537%
134, 0.376,  83.166%
135, 0.385,  82.671%
136, 0.373,  83.507%
137, 0.376,  83.067%
138, 0.396,  82.067%
139, 0.388,  82.495%
140, 0.370,  83.590%
141, 0.387,  82.626%
142, 0.373,  83.305%
143, 0.387,  82.574%
144, 0.378,  83.087%
145, 0.384,  82.887%
146, 0.374,  83.333%
147, 0.384,  82.768%
148, 0.374,  83.309%
149, 0.382,  82.822%
150, 0.379,  83.095%
151, 0.375,  83.442%
152, 0.375,  83.265%
153, 0.377,  83.263%
154, 0.374,  83.303%
155, 0.379,  83.065%
156, 0.373,  83.562%
157, 0.371,  83.471%
158, 0.382,  82.834%
159, 0.368,  83.644%
160, 0.376,  83.295%
161, 0.368,  83.485%
162, 0.370,  83.610%
163, 0.376,  83.206%
164, 0.372,  83.311%
165, 0.370,  83.545%
166, 0.377,  82.986%
167, 0.373,  83.297%
168, 0.372,  83.311%
169, 0.370,  83.529%
170, 0.367,  83.669%
171, 0.378,  83.089%
172, 0.376,  83.147%
173, 0.372,  83.420%
174, 0.368,  83.808%
175, 0.374,  83.333%
176, 0.364,  83.907%
177, 0.371,  83.442%
178, 0.371,  83.475%
179, 0.365,  83.735%
180, 0.376,  83.028%
181, 0.367,  83.875%
182, 0.370,  83.519%
183, 0.380,  82.960%
184, 0.366,  83.828%
185, 0.361,  83.838%
186, 0.371,  83.467%
187, 0.375,  83.398%
188, 0.369,  83.578%
189, 0.362,  83.949%
190, 0.370,  83.416%
191, 0.370,  83.444%
192, 0.365,  83.820%
193, 0.364,  84.032%
194, 0.375,  83.162%
195, 0.369,  83.487%
196, 0.371,  83.463%
197, 0.363,  83.992%
198, 0.370,  83.592%
199, 0.360,  84.042%
200, 0.364,  83.709%
201, 0.361,  83.909%
202, 0.363,  83.941%
203, 0.363,  83.907%
204, 0.364,  83.705%
205, 0.362,  83.721%
206, 0.369,  83.497%
207, 0.367,  83.776%
208, 0.366,  83.749%
209, 0.354,  84.366%
210, 0.365,  83.648%
