Epoch, Loss, Acc
0, 0.687,  53.521%
1, 0.670,  58.224%
2, 0.659,  60.063%
3, 0.652,  60.618%
4, 0.644,  62.125%
5, 0.635,  63.586%
6, 0.629,  64.053%
7, 0.623,  65.545%
8, 0.617,  66.089%
9, 0.610,  66.760%
10, 0.604,  66.988%
11, 0.598,  67.929%
12, 0.590,  68.671%
13, 0.588,  68.844%
14, 0.579,  69.838%
15, 0.577,  69.626%
16, 0.571,  70.406%
17, 0.566,  70.970%
18, 0.563,  70.982%
19, 0.559,  71.257%
20, 0.552,  71.735%
21, 0.546,  72.457%
22, 0.544,  72.721%
23, 0.539,  73.103%
24, 0.536,  73.343%
25, 0.532,  73.426%
26, 0.528,  73.980%
27, 0.521,  74.317%
28, 0.517,  74.408%
29, 0.515,  75.125%
30, 0.508,  75.469%
31, 0.511,  75.196%
32, 0.503,  75.701%
33, 0.500,  76.131%
34, 0.497,  76.212%
35, 0.494,  76.261%
36, 0.493,  76.493%
37, 0.491,  76.616%
38, 0.487,  76.990%
39, 0.480,  77.602%
40, 0.476,  77.624%
41, 0.480,  77.317%
42, 0.478,  77.352%
43, 0.475,  77.596%
44, 0.469,  77.960%
45, 0.463,  78.257%
46, 0.464,  78.325%
47, 0.464,  78.457%
48, 0.460,  78.505%
49, 0.455,  78.762%
50, 0.454,  79.020%
51, 0.457,  78.547%
52, 0.454,  78.828%
53, 0.450,  79.137%
54, 0.446,  79.493%
55, 0.453,  78.826%
56, 0.449,  79.125%
57, 0.443,  79.408%
58, 0.439,  79.731%
59, 0.444,  79.364%
60, 0.436,  80.125%
61, 0.431,  80.323%
62, 0.443,  79.568%
63, 0.428,  80.398%
64, 0.434,  80.042%
65, 0.429,  80.764%
66, 0.433,  80.370%
67, 0.428,  80.459%
68, 0.423,  80.659%
69, 0.423,  80.648%
70, 0.416,  81.113%
71, 0.422,  80.863%
72, 0.414,  81.341%
73, 0.412,  81.390%
74, 0.416,  81.069%
75, 0.414,  81.457%
76, 0.420,  80.796%
77, 0.416,  81.147%
78, 0.420,  80.786%
79, 0.412,  81.218%
80, 0.412,  81.299%
81, 0.420,  80.675%
82, 0.416,  81.141%
83, 0.410,  81.463%
84, 0.408,  81.749%
85, 0.414,  81.180%
86, 0.400,  82.040%
87, 0.409,  81.301%
88, 0.406,  81.667%
89, 0.413,  81.085%
90, 0.397,  82.380%
91, 0.412,  81.269%
92, 0.401,  81.915%
93, 0.396,  82.335%
94, 0.407,  81.685%
95, 0.400,  81.927%
96, 0.395,  82.228%
97, 0.393,  82.358%
98, 0.395,  82.420%
99, 0.392,  82.236%
100, 0.400,  81.881%
101, 0.404,  82.022%
102, 0.400,  81.675%
103, 0.402,  81.818%
104, 0.397,  82.186%
105, 0.397,  82.048%
106, 0.396,  82.198%
107, 0.387,  82.610%
108, 0.386,  82.628%
109, 0.389,  82.620%
110, 0.392,  82.305%
111, 0.394,  82.127%
112, 0.386,  82.745%
113, 0.388,  82.564%
114, 0.396,  82.327%
115, 0.398,  81.958%
116, 0.387,  82.543%
117, 0.388,  82.644%
118, 0.387,  82.624%
119, 0.388,  82.515%
120, 0.385,  82.749%
121, 0.396,  82.281%
122, 0.385,  82.667%
123, 0.391,  82.495%
124, 0.388,  82.529%
125, 0.383,  82.990%
126, 0.379,  83.174%
127, 0.388,  82.485%
128, 0.386,  82.655%
129, 0.395,  81.958%
130, 0.393,  82.337%
131, 0.373,  83.412%
132, 0.391,  82.293%
133, 0.387,  82.598%
134, 0.392,  82.392%
135, 0.386,  82.721%
136, 0.382,  82.911%
137, 0.377,  83.103%
138, 0.382,  83.014%
139, 0.387,  82.608%
140, 0.376,  83.414%
141, 0.380,  83.111%
142, 0.382,  82.840%
