Epoch, Loss, Acc
0, 0.690,  53.313%
1, 0.672,  57.416%
2, 0.658,  60.871%
3, 0.649,  62.343%
4, 0.642,  63.495%
5, 0.634,  64.190%
6, 0.624,  65.907%
7, 0.619,  66.042%
8, 0.611,  66.727%
9, 0.606,  67.675%
10, 0.602,  67.556%
11, 0.596,  68.416%
12, 0.589,  69.036%
13, 0.583,  69.822%
14, 0.579,  69.657%
15, 0.574,  70.085%
16, 0.566,  71.200%
17, 0.565,  70.921%
18, 0.559,  71.430%
19, 0.555,  71.780%
20, 0.552,  71.935%
21, 0.544,  72.614%
22, 0.542,  73.073%
23, 0.540,  73.341%
24, 0.532,  73.501%
25, 0.529,  73.873%
26, 0.523,  74.562%
27, 0.526,  73.558%
28, 0.516,  75.000%
29, 0.517,  74.467%
30, 0.518,  74.414%
31, 0.508,  75.630%
32, 0.505,  75.648%
33, 0.507,  75.283%
34, 0.493,  76.255%
35, 0.495,  76.406%
36, 0.493,  76.535%
37, 0.485,  76.939%
38, 0.486,  76.749%
39, 0.485,  77.014%
40, 0.482,  77.283%
41, 0.479,  77.251%
42, 0.474,  77.558%
43, 0.472,  77.897%
44, 0.471,  77.844%
45, 0.464,  78.392%
46, 0.472,  77.715%
47, 0.464,  78.289%
48, 0.462,  78.630%
49, 0.462,  78.442%
50, 0.461,  78.455%
51, 0.455,  78.887%
52, 0.457,  78.717%
53, 0.446,  79.465%
54, 0.438,  79.861%
55, 0.445,  79.600%
56, 0.441,  79.830%
57, 0.440,  79.705%
58, 0.435,  80.131%
59, 0.439,  80.012%
60, 0.437,  79.966%
61, 0.432,  80.333%
62, 0.440,  79.671%
63, 0.428,  80.511%
64, 0.428,  80.370%
65, 0.431,  80.333%
66, 0.422,  80.826%
67, 0.422,  80.685%
68, 0.424,  80.737%
69, 0.428,  80.313%
70, 0.426,  80.580%
71, 0.418,  80.945%
72, 0.417,  81.149%
73, 0.408,  81.644%
74, 0.423,  80.644%
75, 0.420,  81.022%
76, 0.412,  81.354%
77, 0.409,  81.602%
78, 0.416,  80.966%
79, 0.412,  81.123%
80, 0.412,  81.277%
81, 0.403,  81.796%
82, 0.412,  81.246%
83, 0.406,  81.568%
84, 0.412,  81.362%
85, 0.395,  82.432%
86, 0.414,  81.190%
87, 0.413,  81.281%
88, 0.402,  81.881%
89, 0.402,  81.818%
90, 0.409,  81.303%
91, 0.407,  81.699%
92, 0.397,  82.109%
93, 0.399,  82.097%
94, 0.384,  83.093%
95, 0.396,  82.386%
96, 0.398,  82.073%
97, 0.406,  81.426%
98, 0.398,  82.267%
99, 0.389,  82.461%
100, 0.394,  82.479%
101, 0.396,  82.119%
102, 0.401,  81.848%
103, 0.399,  81.822%
104, 0.396,  82.257%
105, 0.398,  82.111%
106, 0.396,  82.133%
107, 0.395,  82.380%
108, 0.387,  83.079%
109, 0.396,  82.386%
110, 0.395,  82.240%
111, 0.399,  81.786%
112, 0.393,  82.307%
113, 0.379,  83.208%
114, 0.398,  81.970%
115, 0.393,  82.299%
116, 0.379,  83.077%
117, 0.386,  82.842%
118, 0.380,  83.147%
119, 0.382,  82.947%
120, 0.379,  83.087%
121, 0.376,  83.222%
122, 0.387,  82.644%
123, 0.391,  82.473%
124, 0.385,  82.570%
125, 0.379,  83.055%
126, 0.377,  83.352%
127, 0.383,  82.780%
128, 0.382,  82.958%
129, 0.385,  82.766%
130, 0.379,  82.917%
131, 0.374,  83.455%
132, 0.388,  82.588%
133, 0.378,  82.972%
134, 0.382,  82.897%
135, 0.381,  82.893%
136, 0.370,  83.612%
137, 0.379,  83.103%
138, 0.376,  83.240%
139, 0.388,  82.675%
140, 0.375,  83.448%
141, 0.378,  83.154%
142, 0.377,  83.301%
143, 0.381,  83.008%
144, 0.374,  83.228%
145, 0.375,  83.388%
146, 0.378,  83.053%
147, 0.381,  82.986%
148, 0.363,  83.917%
149, 0.380,  82.964%
150, 0.371,  83.497%
151, 0.379,  82.972%
152, 0.382,  82.889%
153, 0.376,  83.234%
154, 0.376,  83.287%
155, 0.371,  83.683%
156, 0.368,  83.687%
157, 0.368,  83.713%
158, 0.374,  83.267%
159, 0.381,  82.848%
160, 0.369,  83.800%
161, 0.371,  83.545%
162, 0.368,  83.598%
163, 0.369,  83.481%
164, 0.374,  83.242%
165, 0.371,  83.554%
166, 0.374,  83.156%
167, 0.373,  83.345%
168, 0.362,  83.937%
169, 0.371,  83.673%
170, 0.370,  83.503%
171, 0.372,  83.212%
172, 0.377,  82.998%
173, 0.372,  83.436%
174, 0.369,  83.560%
175, 0.377,  83.206%
176, 0.375,  83.356%
177, 0.369,  83.566%
178, 0.375,  83.186%
179, 0.374,  83.236%
180, 0.370,  83.481%
181, 0.364,  83.921%
182, 0.364,  83.954%
183, 0.368,  83.626%
184, 0.374,  83.234%
185, 0.367,  83.772%
186, 0.369,  83.521%
187, 0.372,  83.226%
188, 0.366,  83.782%
189, 0.366,  83.614%
190, 0.368,  83.802%
191, 0.366,  83.806%
192, 0.366,  83.857%
193, 0.371,  83.537%
194, 0.362,  83.857%
195, 0.361,  84.117%
196, 0.375,  83.422%
197, 0.368,  83.689%
198, 0.363,  83.630%
199, 0.371,  83.531%
200, 0.359,  84.115%
201, 0.376,  83.101%
202, 0.361,  84.160%
203, 0.351,  84.489%
204, 0.377,  83.143%
205, 0.366,  83.636%
206, 0.376,  83.303%
207, 0.356,  84.297%
208, 0.368,  83.719%
209, 0.362,  84.022%
210, 0.371,  83.202%
211, 0.348,  84.685%
212, 0.364,  83.798%
213, 0.373,  83.321%
214, 0.366,  83.578%
215, 0.361,  84.103%
216, 0.360,  84.063%
217, 0.374,  83.063%
218, 0.368,  83.711%
219, 0.358,  84.156%
220, 0.359,  83.958%
221, 0.366,  83.630%
222, 0.370,  83.356%
223, 0.369,  83.651%
224, 0.355,  84.349%
225, 0.358,  84.053%
226, 0.359,  84.216%
227, 0.358,  84.053%
228, 0.363,  83.762%
229, 0.361,  83.903%
230, 0.369,  83.703%
231, 0.358,  84.172%
232, 0.358,  83.982%
233, 0.363,  84.010%
234, 0.365,  83.851%
235, 0.368,  83.495%
236, 0.368,  83.614%
237, 0.353,  84.434%
238, 0.367,  83.588%
239, 0.359,  83.962%
240, 0.357,  84.228%
241, 0.369,  83.646%
242, 0.358,  84.057%
243, 0.370,  83.657%
244, 0.367,  83.624%
245, 0.362,  83.895%
246, 0.360,  84.020%
247, 0.355,  84.271%
248, 0.360,  84.067%
249, 0.363,  83.735%
250, 0.355,  84.372%
251, 0.358,  84.244%
252, 0.359,  84.111%
253, 0.358,  84.259%
254, 0.350,  84.683%
255, 0.341,  85.044%
256, 0.349,  84.564%
257, 0.363,  83.881%
258, 0.359,  84.012%
259, 0.359,  83.923%
260, 0.366,  83.701%
261, 0.369,  83.366%
262, 0.350,  84.592%
263, 0.364,  83.760%
264, 0.353,  84.473%
265, 0.359,  84.188%
266, 0.361,  83.974%
267, 0.350,  84.646%
268, 0.354,  84.475%
269, 0.355,  84.285%
270, 0.361,  83.893%
271, 0.364,  83.931%
272, 0.363,  84.022%
273, 0.365,  83.695%
274, 0.356,  84.208%
275, 0.361,  83.842%
276, 0.353,  84.263%
277, 0.353,  84.461%
278, 0.350,  84.723%
279, 0.365,  83.840%
280, 0.365,  83.808%
281, 0.351,  84.539%
282, 0.357,  84.057%
283, 0.354,  84.263%
284, 0.357,  84.113%
285, 0.346,  84.794%
286, 0.356,  84.141%
287, 0.363,  83.931%
288, 0.354,  84.297%
289, 0.359,  84.129%
290, 0.362,  83.903%
291, 0.353,  84.576%
292, 0.355,  84.457%
293, 0.361,  83.859%
294, 0.352,  84.515%
295, 0.354,  84.303%
296, 0.354,  84.345%
297, 0.348,  84.430%
298, 0.357,  84.147%
299, 0.352,  84.537%
300, 0.358,  84.257%
301, 0.347,  84.776%
302, 0.347,  84.778%
303, 0.350,  84.721%
304, 0.359,  83.832%
305, 0.350,  84.511%
306, 0.358,  84.125%
307, 0.359,  84.063%
308, 0.362,  83.798%
309, 0.345,  84.887%
310, 0.347,  84.689%
311, 0.347,  84.707%
312, 0.352,  84.341%
313, 0.354,  84.453%
314, 0.340,  85.002%
315, 0.358,  84.036%
316, 0.358,  84.129%
317, 0.350,  84.527%
318, 0.344,  84.970%
319, 0.355,  84.133%
320, 0.361,  84.046%
321, 0.359,  84.036%
322, 0.353,  84.406%
323, 0.353,  84.347%
324, 0.365,  83.608%
325, 0.345,  84.865%
326, 0.344,  84.851%
