Epoch, Loss, Acc
0, 0.688,  53.349%
1, 0.668,  57.822%
2, 0.656,  60.366%
3, 0.646,  61.798%
4, 0.640,  62.568%
5, 0.631,  64.018%
6, 0.627,  64.824%
7, 0.619,  65.251%
8, 0.612,  66.424%
9, 0.604,  67.513%
10, 0.599,  67.667%
11, 0.591,  68.279%
12, 0.591,  68.608%
13, 0.582,  69.804%
14, 0.579,  69.604%
15, 0.576,  69.790%
16, 0.567,  70.624%
17, 0.559,  71.465%
18, 0.560,  71.186%
19, 0.553,  72.133%
20, 0.552,  72.143%
21, 0.543,  73.105%
22, 0.542,  72.733%
23, 0.539,  73.295%
24, 0.533,  73.764%
25, 0.527,  73.772%
26, 0.525,  74.042%
27, 0.524,  74.196%
28, 0.519,  74.533%
29, 0.514,  74.899%
30, 0.514,  74.703%
31, 0.506,  75.325%
32, 0.503,  75.798%
33, 0.499,  75.927%
34, 0.498,  76.083%
35, 0.494,  76.291%
36, 0.490,  76.586%
37, 0.492,  76.600%
38, 0.486,  76.947%
39, 0.480,  77.400%
40, 0.477,  77.291%
41, 0.476,  77.392%
42, 0.472,  77.857%
43, 0.464,  78.356%
44, 0.470,  77.808%
45, 0.468,  78.410%
46, 0.463,  78.414%
47, 0.457,  78.919%
48, 0.460,  78.644%
49, 0.451,  79.299%
50, 0.456,  78.794%
51, 0.454,  78.897%
52, 0.446,  79.477%
53, 0.449,  79.109%
54, 0.451,  79.343%
55, 0.442,  79.810%
56, 0.444,  79.855%
57, 0.438,  79.834%
58, 0.435,  80.077%
59, 0.433,  80.087%
60, 0.434,  80.004%
61, 0.420,  81.028%
62, 0.430,  80.418%
63, 0.429,  80.440%
64, 0.431,  80.347%
65, 0.426,  80.501%
66, 0.422,  81.073%
67, 0.426,  80.735%
68, 0.418,  81.083%
69, 0.421,  80.857%
70, 0.419,  81.149%
71, 0.416,  81.198%
72, 0.409,  81.620%
73, 0.415,  81.295%
74, 0.421,  80.628%
75, 0.413,  81.160%
76, 0.419,  80.968%
77, 0.416,  81.006%
78, 0.400,  82.115%
79, 0.417,  80.956%
80, 0.399,  82.311%
81, 0.399,  82.121%
82, 0.406,  81.709%
83, 0.406,  81.562%
84, 0.406,  81.756%
85, 0.403,  81.790%
86, 0.396,  82.212%
87, 0.407,  81.642%
88, 0.404,  81.756%
89, 0.395,  82.378%
90, 0.406,  81.721%
91, 0.391,  82.598%
92, 0.393,  82.481%
93, 0.391,  82.620%
94, 0.392,  82.529%
95, 0.388,  82.691%
96, 0.402,  81.818%
97, 0.398,  82.097%
98, 0.391,  82.598%
99, 0.391,  82.467%
100, 0.387,  82.707%
101, 0.389,  82.408%
102, 0.394,  82.172%
103, 0.399,  82.125%
104, 0.388,  82.624%
105, 0.381,  83.129%
106, 0.384,  82.865%
107, 0.388,  82.608%
108, 0.393,  82.366%
109, 0.379,  83.109%
110, 0.368,  83.834%
111, 0.398,  81.960%
112, 0.387,  82.667%
113, 0.387,  82.503%
114, 0.392,  82.374%
115, 0.392,  82.331%
116, 0.382,  82.980%
117, 0.388,  82.465%
118, 0.379,  82.879%
119, 0.391,  82.331%
120, 0.382,  83.026%
121, 0.374,  83.493%
122, 0.387,  82.661%
123, 0.380,  83.226%
124, 0.387,  82.556%
125, 0.393,  82.234%
126, 0.376,  83.436%
127, 0.366,  83.861%
128, 0.372,  83.453%
129, 0.375,  83.343%
130, 0.384,  82.834%
131, 0.382,  82.705%
132, 0.374,  83.368%
133, 0.375,  83.206%
134, 0.380,  83.051%
135, 0.378,  83.002%
136, 0.382,  82.873%
137, 0.378,  83.075%
138, 0.380,  82.897%
139, 0.368,  83.558%
140, 0.369,  83.604%
141, 0.372,  83.568%
142, 0.371,  83.598%
143, 0.381,  82.863%
144, 0.365,  83.812%
145, 0.367,  83.737%
146, 0.374,  83.234%
147, 0.376,  83.236%
148, 0.382,  82.846%
149, 0.361,  84.097%
150, 0.372,  83.493%
151, 0.377,  83.030%
152, 0.368,  83.644%
153, 0.367,  83.727%
154, 0.374,  83.265%
155, 0.373,  83.281%
156, 0.377,  83.238%
157, 0.370,  83.428%
158, 0.361,  84.222%
159, 0.371,  83.295%
160, 0.369,  83.699%
161, 0.363,  83.731%
162, 0.369,  83.636%
163, 0.371,  83.410%
164, 0.360,  84.053%
165, 0.363,  84.038%
166, 0.372,  83.509%
167, 0.364,  84.097%
168, 0.370,  83.513%
169, 0.366,  83.901%
170, 0.371,  83.463%
171, 0.372,  83.578%
172, 0.363,  84.081%
173, 0.372,  83.295%
174, 0.370,  83.505%
175, 0.377,  83.226%
176, 0.358,  84.341%
177, 0.374,  83.402%
178, 0.360,  84.174%
179, 0.352,  84.556%
180, 0.373,  83.339%
181, 0.376,  83.168%
182, 0.366,  83.851%
183, 0.365,  83.721%
184, 0.369,  83.642%
185, 0.362,  83.885%
186, 0.361,  83.970%
187, 0.368,  83.699%
188, 0.366,  83.897%
189, 0.364,  83.723%
190, 0.363,  83.974%
191, 0.355,  84.410%
192, 0.361,  83.917%
193, 0.364,  83.814%
194, 0.364,  83.572%
195, 0.365,  83.743%
196, 0.367,  83.535%
197, 0.358,  84.026%
198, 0.355,  84.455%
199, 0.370,  83.394%
200, 0.366,  83.733%
201, 0.366,  83.735%
202, 0.362,  83.911%
203, 0.365,  83.713%
204, 0.365,  83.677%
205, 0.370,  83.651%
206, 0.362,  84.081%
207, 0.361,  84.091%
208, 0.364,  83.812%
209, 0.367,  83.760%
210, 0.364,  83.899%
211, 0.362,  83.867%
212, 0.357,  84.194%
213, 0.364,  83.788%
214, 0.364,  83.909%
215, 0.368,  83.628%
216, 0.359,  84.038%
217, 0.369,  83.519%
218, 0.356,  84.091%
219, 0.364,  83.752%
220, 0.366,  83.822%
221, 0.358,  84.024%
222, 0.354,  84.273%
223, 0.351,  84.402%
224, 0.363,  83.909%
225, 0.365,  84.053%
226, 0.356,  84.196%
227, 0.363,  84.065%
