Epoch, Loss, Acc
0, 0.693,  50.949%
1, 0.685,  52.741%
2, 0.670,  57.810%
3, 0.663,  59.523%
4, 0.657,  60.911%
5, 0.647,  62.687%
6, 0.641,  63.416%
7, 0.634,  64.119%
8, 0.627,  65.164%
9, 0.620,  66.024%
10, 0.612,  66.238%
11, 0.607,  66.871%
12, 0.602,  67.679%
13, 0.592,  68.519%
14, 0.588,  68.911%
15, 0.583,  69.214%
16, 0.579,  69.669%
17, 0.575,  70.016%
18, 0.567,  70.600%
19, 0.566,  70.952%
20, 0.557,  71.311%
21, 0.555,  71.566%
22, 0.551,  72.093%
23, 0.544,  72.630%
24, 0.538,  72.907%
25, 0.536,  73.663%
26, 0.530,  73.471%
27, 0.526,  73.992%
28, 0.525,  74.170%
29, 0.521,  74.196%
30, 0.514,  74.954%
31, 0.513,  74.893%
32, 0.507,  75.271%
33, 0.505,  75.489%
34, 0.501,  75.842%
35, 0.502,  75.675%
36, 0.494,  76.366%
37, 0.492,  76.483%
38, 0.488,  76.727%
39, 0.484,  76.729%
40, 0.485,  76.846%
41, 0.478,  77.418%
42, 0.471,  77.830%
43, 0.471,  77.768%
44, 0.475,  77.568%
45, 0.466,  78.208%
46, 0.465,  78.253%
47, 0.462,  78.333%
48, 0.460,  78.549%
49, 0.458,  78.709%
50, 0.454,  78.818%
51, 0.456,  78.634%
52, 0.460,  78.493%
53, 0.451,  79.111%
54, 0.441,  79.893%
55, 0.448,  79.208%
56, 0.445,  79.382%
57, 0.449,  79.251%
58, 0.442,  79.697%
59, 0.441,  79.578%
60, 0.435,  80.069%
61, 0.431,  80.210%
62, 0.435,  79.863%
63, 0.438,  79.749%
64, 0.427,  80.653%
65, 0.439,  79.709%
66, 0.434,  80.010%
67, 0.432,  80.044%
68, 0.422,  80.770%
69, 0.427,  80.586%
70, 0.428,  80.422%
71, 0.417,  81.046%
72, 0.417,  81.051%
73, 0.425,  80.453%
74, 0.420,  80.673%
75, 0.411,  81.574%
76, 0.416,  81.125%
77, 0.413,  81.236%
78, 0.414,  81.083%
79, 0.416,  81.164%
80, 0.413,  81.190%
81, 0.427,  80.378%
82, 0.419,  80.776%
83, 0.412,  81.349%
84, 0.403,  81.741%
85, 0.412,  81.253%
86, 0.402,  81.877%
87, 0.411,  81.133%
88, 0.412,  81.089%
89, 0.405,  81.517%
90, 0.412,  81.196%
91, 0.402,  81.642%
92, 0.404,  81.725%
93, 0.399,  81.857%
94, 0.398,  81.941%
95, 0.405,  81.604%
96, 0.396,  82.220%
97, 0.400,  82.057%
98, 0.406,  81.467%
99, 0.398,  82.089%
100, 0.400,  81.939%
101, 0.405,  81.570%
102, 0.389,  82.568%
103, 0.399,  81.881%
104, 0.401,  81.677%
105, 0.391,  82.368%
106, 0.403,  81.776%
107, 0.393,  82.307%
108, 0.401,  81.996%
109, 0.398,  81.838%
110, 0.393,  82.358%
111, 0.392,  82.422%
112, 0.391,  82.523%
113, 0.392,  82.370%
114, 0.397,  81.881%
115, 0.391,  82.406%
116, 0.387,  82.826%
117, 0.396,  82.008%
118, 0.394,  82.240%
119, 0.397,  81.893%
120, 0.391,  82.378%
121, 0.396,  82.101%
122, 0.388,  82.596%
123, 0.387,  82.547%
124, 0.393,  82.232%
125, 0.383,  82.780%
126, 0.385,  82.669%
127, 0.388,  82.733%
128, 0.386,  82.677%
129, 0.386,  82.572%
130, 0.391,  82.438%
131, 0.387,  82.612%
132, 0.386,  82.721%
133, 0.385,  82.747%
134, 0.384,  82.556%
135, 0.381,  82.830%
136, 0.387,  82.695%
137, 0.378,  83.160%
138, 0.402,  81.673%
139, 0.382,  82.978%
140, 0.387,  82.497%
141, 0.375,  83.293%
142, 0.383,  82.768%
143, 0.385,  82.562%
144, 0.377,  83.099%
145, 0.379,  82.897%
146, 0.378,  83.077%
147, 0.376,  83.099%
148, 0.369,  83.624%
149, 0.380,  82.754%
150, 0.382,  83.099%
151, 0.389,  82.289%
152, 0.379,  82.954%
153, 0.386,  82.562%
154, 0.383,  82.733%
155, 0.381,  82.836%
