Epoch, Loss, Acc
0, 0.690,  53.125%
1, 0.666,  58.446%
2, 0.656,  60.071%
3, 0.645,  62.281%
4, 0.637,  63.093%
5, 0.631,  64.230%
6, 0.621,  65.545%
7, 0.615,  66.220%
8, 0.609,  66.683%
9, 0.602,  67.535%
10, 0.596,  67.954%
11, 0.591,  68.495%
12, 0.587,  69.014%
13, 0.579,  69.745%
14, 0.576,  70.416%
15, 0.572,  70.303%
16, 0.563,  71.309%
17, 0.560,  71.261%
18, 0.556,  71.768%
19, 0.554,  71.800%
20, 0.548,  72.483%
21, 0.545,  72.545%
22, 0.538,  73.246%
23, 0.537,  73.242%
24, 0.534,  73.228%
25, 0.526,  73.891%
26, 0.524,  74.044%
27, 0.522,  74.426%
28, 0.518,  74.723%
29, 0.513,  74.655%
30, 0.512,  74.727%
31, 0.505,  75.529%
32, 0.502,  75.883%
33, 0.498,  76.002%
34, 0.497,  76.164%
35, 0.492,  76.556%
36, 0.492,  76.556%
37, 0.487,  76.754%
38, 0.487,  76.713%
39, 0.481,  77.212%
40, 0.478,  77.109%
41, 0.469,  78.133%
42, 0.472,  78.051%
43, 0.473,  77.729%
44, 0.469,  77.970%
45, 0.460,  78.772%
46, 0.455,  79.162%
47, 0.457,  78.703%
48, 0.453,  79.057%
49, 0.458,  78.741%
50, 0.456,  78.859%
51, 0.451,  79.115%
52, 0.450,  79.103%
53, 0.446,  79.513%
54, 0.437,  80.135%
55, 0.441,  79.594%
56, 0.437,  79.869%
57, 0.436,  80.026%
58, 0.438,  79.923%
59, 0.434,  80.214%
60, 0.430,  80.293%
61, 0.432,  79.939%
62, 0.434,  80.097%
63, 0.434,  80.008%
64, 0.429,  80.297%
65, 0.425,  80.681%
66, 0.429,  80.386%
67, 0.422,  80.606%
68, 0.420,  81.006%
69, 0.414,  81.156%
70, 0.418,  81.004%
71, 0.418,  80.909%
72, 0.414,  81.323%
73, 0.416,  80.966%
74, 0.421,  80.772%
75, 0.405,  81.808%
76, 0.416,  80.853%
77, 0.404,  81.838%
78, 0.407,  81.438%
79, 0.410,  81.451%
80, 0.408,  81.663%
81, 0.402,  81.723%
82, 0.408,  81.444%
83, 0.408,  81.525%
84, 0.401,  81.931%
