Epoch, Loss, Acc
0, 0.686,  54.378%
1, 0.672,  57.909%
2, 0.663,  59.871%
3, 0.653,  61.145%
4, 0.645,  62.737%
5, 0.637,  63.618%
6, 0.627,  64.804%
7, 0.621,  65.299%
8, 0.615,  65.978%
9, 0.608,  66.840%
10, 0.602,  67.030%
11, 0.594,  68.162%
12, 0.590,  68.545%
13, 0.587,  68.271%
14, 0.578,  69.503%
15, 0.574,  69.891%
16, 0.567,  70.699%
17, 0.566,  70.552%
18, 0.560,  71.354%
19, 0.553,  71.883%
20, 0.549,  72.253%
21, 0.542,  72.648%
22, 0.539,  72.972%
23, 0.536,  73.196%
24, 0.531,  73.440%
25, 0.526,  73.889%
26, 0.520,  74.319%
27, 0.520,  74.283%
28, 0.519,  74.554%
29, 0.510,  74.964%
30, 0.510,  75.160%
31, 0.507,  75.444%
32, 0.499,  76.055%
33, 0.497,  76.095%
34, 0.495,  76.283%
35, 0.491,  76.503%
36, 0.487,  76.673%
37, 0.487,  76.739%
38, 0.483,  76.933%
39, 0.478,  77.347%
40, 0.479,  77.323%
41, 0.477,  77.335%
42, 0.467,  78.141%
43, 0.470,  77.840%
44, 0.466,  78.248%
45, 0.461,  78.216%
46, 0.456,  78.931%
47, 0.462,  78.558%
48, 0.452,  78.883%
49, 0.449,  79.253%
50, 0.451,  78.923%
51, 0.444,  79.574%
52, 0.449,  79.186%
53, 0.439,  79.719%
54, 0.445,  79.485%
55, 0.439,  79.610%
56, 0.448,  79.265%
57, 0.438,  79.667%
58, 0.436,  79.897%
59, 0.434,  79.792%
60, 0.429,  80.416%
61, 0.430,  80.341%
62, 0.436,  79.766%
63, 0.422,  80.818%
64, 0.426,  80.592%
65, 0.431,  80.295%
66, 0.421,  80.844%
67, 0.422,  80.503%
68, 0.429,  80.180%
69, 0.425,  80.491%
70, 0.409,  81.436%
71, 0.416,  81.325%
72, 0.418,  80.994%
73, 0.414,  81.162%
74, 0.418,  81.097%
75, 0.419,  80.582%
76, 0.412,  81.341%
77, 0.417,  80.947%
78, 0.411,  81.301%
79, 0.408,  81.402%
80, 0.409,  81.459%
81, 0.404,  81.731%
