Epoch, Loss, Acc
0, 0.716,  50.172%
1, 0.692,  52.370%
2, 0.677,  55.135%
3, 0.665,  58.549%
4, 0.655,  60.671%
5, 0.644,  62.511%
6, 0.635,  64.374%
7, 0.629,  64.634%
8, 0.624,  64.891%
9, 0.615,  66.073%
10, 0.611,  66.598%
11, 0.605,  67.170%
12, 0.601,  67.501%
13, 0.594,  68.400%
14, 0.589,  68.984%
15, 0.584,  69.103%
16, 0.579,  70.059%
17, 0.573,  70.517%
18, 0.572,  70.487%
19, 0.563,  71.364%
20, 0.559,  71.414%
21, 0.555,  71.661%
22, 0.552,  72.109%
23, 0.549,  72.313%
24, 0.543,  72.554%
25, 0.541,  72.776%
26, 0.537,  73.248%
27, 0.536,  73.428%
28, 0.527,  74.087%
29, 0.526,  74.014%
30, 0.520,  74.489%
31, 0.518,  74.511%
32, 0.510,  75.384%
33, 0.511,  75.154%
34, 0.505,  75.489%
35, 0.506,  75.519%
36, 0.500,  75.943%
37, 0.499,  75.891%
38, 0.497,  76.321%
39, 0.491,  76.808%
40, 0.489,  76.693%
41, 0.488,  76.863%
42, 0.486,  77.004%
43, 0.482,  77.319%
44, 0.478,  77.404%
45, 0.479,  77.552%
46, 0.471,  77.949%
47, 0.469,  78.147%
48, 0.466,  78.422%
49, 0.470,  77.947%
50, 0.464,  78.206%
51, 0.462,  78.390%
52, 0.462,  78.418%
53, 0.458,  78.731%
54, 0.457,  78.905%
55, 0.450,  79.214%
56, 0.452,  78.980%
57, 0.446,  79.582%
58, 0.455,  78.802%
59, 0.448,  79.386%
60, 0.446,  79.497%
61, 0.441,  79.677%
62, 0.435,  80.265%
63, 0.437,  80.083%
64, 0.435,  79.990%
65, 0.438,  79.834%
66, 0.436,  79.770%
67, 0.428,  80.634%
68, 0.438,  79.816%
69, 0.431,  80.204%
70, 0.427,  80.790%
71, 0.429,  80.182%
72, 0.425,  80.715%
73, 0.423,  80.636%
74, 0.421,  80.788%
75, 0.424,  80.646%
76, 0.427,  80.378%
77, 0.419,  80.752%
78, 0.418,  81.071%
79, 0.414,  81.093%
80, 0.408,  81.628%
81, 0.417,  81.069%
82, 0.411,  81.475%
83, 0.408,  81.733%
84, 0.418,  80.901%
85, 0.407,  81.604%
86, 0.413,  81.226%
87, 0.415,  81.000%
88, 0.408,  81.442%
89, 0.405,  81.507%
90, 0.410,  81.386%
91, 0.411,  81.339%
92, 0.409,  81.434%
93, 0.412,  81.240%
94, 0.401,  81.889%
95, 0.402,  81.816%
96, 0.398,  82.141%
97, 0.399,  82.012%
98, 0.402,  81.875%
99, 0.396,  82.143%
100, 0.397,  82.026%
101, 0.392,  82.539%
102, 0.402,  81.697%
103, 0.387,  82.588%
104, 0.396,  82.099%
105, 0.397,  82.103%
106, 0.392,  82.438%
107, 0.400,  81.681%
108, 0.386,  82.701%
109, 0.394,  82.305%
110, 0.393,  82.386%
111, 0.397,  82.160%
112, 0.403,  81.790%
113, 0.388,  82.604%
114, 0.395,  82.194%
115, 0.382,  83.020%
116, 0.393,  82.354%
117, 0.394,  82.257%
118, 0.388,  82.578%
119, 0.384,  82.889%
120, 0.394,  82.057%
121, 0.393,  82.309%
122, 0.392,  82.178%
123, 0.385,  82.826%
124, 0.398,  82.026%
125, 0.400,  81.899%
126, 0.393,  82.244%
127, 0.385,  82.723%
128, 0.385,  82.741%
129, 0.388,  82.632%
130, 0.381,  83.095%
131, 0.381,  83.057%
132, 0.394,  82.293%
133, 0.394,  82.121%
134, 0.382,  82.824%
135, 0.383,  82.861%
136, 0.393,  82.091%
137, 0.380,  82.990%
138, 0.381,  82.982%
139, 0.398,  81.855%
140, 0.384,  82.620%
141, 0.384,  82.644%
142, 0.378,  83.103%
143, 0.376,  83.172%
144, 0.381,  82.721%
145, 0.382,  82.873%
