Epoch, Loss, Acc
0, 0.693,  52.479%
1, 0.670,  58.418%
2, 0.658,  60.816%
3, 0.650,  62.091%
4, 0.640,  63.539%
5, 0.634,  64.341%
6, 0.626,  65.234%
7, 0.618,  66.358%
8, 0.612,  67.198%
9, 0.609,  66.659%
10, 0.599,  68.087%
11, 0.594,  68.426%
12, 0.585,  69.745%
13, 0.585,  69.131%
14, 0.576,  70.156%
15, 0.570,  70.507%
16, 0.566,  70.812%
17, 0.561,  71.040%
18, 0.557,  71.461%
19, 0.553,  72.040%
20, 0.549,  72.299%
21, 0.544,  73.032%
22, 0.537,  73.248%
23, 0.532,  73.632%
24, 0.532,  73.513%
25, 0.525,  74.198%
26, 0.523,  74.356%
27, 0.517,  74.695%
28, 0.515,  74.917%
29, 0.510,  75.420%
30, 0.510,  74.958%
31, 0.504,  75.663%
32, 0.496,  76.269%
33, 0.494,  75.952%
34, 0.490,  76.707%
35, 0.488,  76.564%
36, 0.479,  77.574%
37, 0.483,  77.469%
38, 0.473,  77.671%
39, 0.478,  77.426%
40, 0.468,  78.022%
41, 0.472,  77.703%
42, 0.465,  78.251%
43, 0.467,  78.034%
44, 0.457,  78.713%
45, 0.460,  78.495%
46, 0.457,  78.461%
47, 0.460,  78.442%
48, 0.450,  79.170%
49, 0.452,  78.913%
50, 0.449,  79.242%
51, 0.448,  79.176%
52, 0.441,  79.754%
53, 0.444,  79.337%
54, 0.440,  79.634%
55, 0.442,  79.818%
56, 0.433,  80.156%
57, 0.430,  80.279%
58, 0.436,  79.937%
59, 0.427,  80.487%
60, 0.428,  80.398%
61, 0.428,  80.455%
62, 0.421,  80.802%
63, 0.428,  80.220%
64, 0.419,  80.919%
65, 0.419,  80.895%
66, 0.409,  81.687%
67, 0.424,  80.560%
68, 0.417,  81.032%
69, 0.419,  80.857%
70, 0.414,  81.147%
71, 0.411,  81.327%
72, 0.407,  81.679%
73, 0.414,  81.172%
74, 0.415,  81.030%
75, 0.414,  81.129%
76, 0.410,  81.422%
77, 0.397,  81.929%
78, 0.398,  82.069%
79, 0.405,  81.430%
80, 0.402,  81.725%
81, 0.409,  81.202%
82, 0.405,  81.729%
83, 0.406,  81.501%
84, 0.401,  81.810%
85, 0.392,  82.394%
86, 0.408,  81.149%
87, 0.393,  82.345%
88, 0.389,  82.727%
89, 0.404,  81.655%
90, 0.396,  82.172%
91, 0.391,  82.368%
92, 0.394,  82.178%
93, 0.388,  82.614%
94, 0.394,  82.261%
