Epoch, Loss, Acc
0, 0.702,  48.164%
1, 0.687,  52.434%
2, 0.674,  57.129%
3, 0.667,  58.566%
4, 0.658,  60.824%
5, 0.647,  62.487%
6, 0.639,  63.554%
7, 0.637,  63.101%
8, 0.626,  64.853%
9, 0.621,  65.214%
10, 0.615,  65.970%
11, 0.610,  66.281%
12, 0.604,  66.982%
13, 0.599,  67.640%
14, 0.592,  68.079%
15, 0.586,  68.824%
16, 0.583,  69.289%
17, 0.576,  69.653%
18, 0.576,  69.729%
19, 0.570,  69.952%
20, 0.565,  70.501%
21, 0.561,  70.851%
22, 0.561,  70.996%
23, 0.552,  71.729%
24, 0.548,  71.737%
25, 0.543,  72.499%
26, 0.541,  72.800%
27, 0.535,  72.921%
28, 0.533,  73.238%
29, 0.530,  73.378%
30, 0.524,  74.131%
31, 0.520,  74.240%
32, 0.516,  74.675%
33, 0.517,  74.360%
34, 0.509,  74.865%
35, 0.507,  75.242%
36, 0.503,  75.762%
37, 0.500,  75.891%
38, 0.495,  76.119%
39, 0.493,  76.448%
40, 0.491,  76.572%
41, 0.492,  76.432%
42, 0.486,  76.838%
43, 0.486,  76.752%
44, 0.478,  77.325%
45, 0.475,  77.558%
46, 0.473,  77.857%
47, 0.472,  77.683%
48, 0.469,  77.958%
49, 0.462,  78.507%
50, 0.464,  78.216%
51, 0.462,  78.242%
52, 0.458,  78.499%
53, 0.456,  79.040%
54, 0.456,  78.568%
55, 0.454,  79.006%
56, 0.443,  79.711%
57, 0.447,  79.149%
58, 0.445,  79.511%
59, 0.443,  79.349%
60, 0.436,  80.057%
61, 0.438,  80.034%
62, 0.438,  79.879%
63, 0.437,  79.903%
64, 0.429,  80.545%
65, 0.426,  80.618%
66, 0.430,  80.214%
67, 0.428,  80.414%
68, 0.423,  80.871%
69, 0.424,  80.667%
70, 0.424,  80.592%
71, 0.421,  80.857%
72, 0.419,  80.905%
73, 0.422,  80.699%
74, 0.416,  81.325%
75, 0.415,  81.208%
76, 0.404,  81.905%
77, 0.418,  80.931%
78, 0.414,  81.257%
79, 0.416,  80.964%
80, 0.408,  81.794%
81, 0.420,  80.816%
82, 0.410,  81.554%
83, 0.410,  81.444%
84, 0.412,  81.331%
85, 0.415,  80.921%
86, 0.417,  80.733%
87, 0.403,  81.808%
88, 0.399,  82.018%
89, 0.407,  81.493%
90, 0.405,  81.808%
91, 0.400,  81.919%
92, 0.397,  82.166%
93, 0.405,  81.598%
94, 0.401,  81.933%
95, 0.398,  82.038%
96, 0.393,  82.537%
97, 0.399,  81.919%
98, 0.403,  81.707%
99, 0.390,  82.424%
100, 0.392,  82.503%
101, 0.395,  82.105%
102, 0.387,  82.598%
103, 0.399,  81.994%
