Epoch, Loss, Acc
0, 0.691,  53.376%
1, 0.675,  56.537%
2, 0.666,  58.590%
3, 0.658,  59.844%
4, 0.650,  60.699%
5, 0.641,  61.881%
6, 0.634,  63.392%
7, 0.628,  64.129%
8, 0.621,  64.758%
9, 0.616,  65.523%
10, 0.610,  66.279%
11, 0.603,  66.869%
12, 0.596,  67.592%
13, 0.592,  68.234%
14, 0.588,  68.444%
15, 0.584,  68.968%
16, 0.577,  69.610%
17, 0.575,  69.764%
18, 0.566,  70.622%
19, 0.563,  70.798%
20, 0.560,  71.044%
21, 0.553,  71.731%
22, 0.547,  72.097%
23, 0.546,  72.364%
24, 0.540,  72.634%
25, 0.540,  72.644%
26, 0.536,  73.400%
27, 0.528,  73.820%
28, 0.529,  73.867%
29, 0.521,  74.507%
30, 0.516,  74.685%
31, 0.512,  75.046%
32, 0.511,  75.093%
33, 0.508,  75.297%
34, 0.505,  75.448%
35, 0.501,  76.030%
36, 0.492,  76.325%
37, 0.497,  76.329%
38, 0.493,  76.422%
39, 0.488,  76.608%
40, 0.494,  76.156%
41, 0.479,  77.301%
42, 0.475,  78.002%
43, 0.477,  77.582%
44, 0.468,  77.952%
45, 0.471,  77.941%
46, 0.467,  78.123%
47, 0.466,  78.131%
48, 0.463,  78.360%
49, 0.463,  78.279%
50, 0.453,  79.265%
51, 0.460,  78.451%
52, 0.454,  79.061%
53, 0.445,  79.547%
54, 0.452,  78.844%
55, 0.448,  79.261%
56, 0.442,  79.646%
57, 0.441,  79.812%
58, 0.438,  79.994%
59, 0.435,  80.200%
60, 0.429,  80.733%
61, 0.430,  80.451%
62, 0.440,  79.673%
63, 0.439,  79.778%
64, 0.433,  80.051%
65, 0.428,  80.525%
66, 0.427,  80.422%
67, 0.422,  80.655%
68, 0.429,  80.477%
69, 0.431,  79.998%
70, 0.425,  80.521%
71, 0.425,  80.515%
72, 0.416,  81.063%
73, 0.413,  81.352%
74, 0.413,  81.315%
75, 0.414,  81.024%
76, 0.417,  81.125%
77, 0.414,  81.214%
78, 0.405,  81.905%
79, 0.417,  80.988%
80, 0.414,  81.242%
81, 0.416,  80.954%
82, 0.403,  81.994%
83, 0.408,  81.628%
84, 0.405,  81.661%
85, 0.399,  82.166%
86, 0.411,  81.374%
87, 0.405,  81.762%
88, 0.404,  81.515%
89, 0.402,  81.826%
90, 0.406,  81.549%
91, 0.395,  82.204%
92, 0.405,  81.297%
93, 0.395,  82.408%
94, 0.398,  82.101%
95, 0.388,  82.489%
96, 0.399,  81.901%
97, 0.393,  82.174%
98, 0.397,  81.865%
99, 0.399,  81.968%
100, 0.399,  81.952%
101, 0.393,  82.295%
102, 0.389,  82.527%
103, 0.383,  82.881%
104, 0.392,  82.414%
105, 0.395,  82.022%
106, 0.391,  82.517%
107, 0.385,  82.909%
108, 0.393,  82.232%
109, 0.390,  82.428%
110, 0.390,  82.505%
111, 0.393,  82.341%
112, 0.395,  82.046%
113, 0.385,  82.646%
114, 0.390,  82.378%
115, 0.380,  83.073%
116, 0.384,  82.743%
117, 0.393,  82.301%
118, 0.389,  82.444%
119, 0.385,  82.572%
120, 0.382,  82.927%
121, 0.381,  82.988%
122, 0.378,  83.156%
123, 0.383,  82.984%
124, 0.396,  81.998%
125, 0.377,  83.032%
126, 0.386,  82.687%
127, 0.383,  82.832%
128, 0.394,  82.107%
129, 0.382,  82.905%
130, 0.379,  82.931%
131, 0.379,  82.905%
132, 0.376,  83.246%
133, 0.378,  82.964%
134, 0.374,  83.158%
135, 0.384,  82.814%
136, 0.384,  82.747%
137, 0.385,  82.952%
138, 0.386,  82.826%
139, 0.374,  83.509%
140, 0.372,  83.313%
141, 0.373,  83.404%
142, 0.371,  83.368%
143, 0.380,  83.036%
144, 0.375,  83.277%
145, 0.380,  82.954%
146, 0.379,  82.976%
147, 0.372,  83.382%
148, 0.373,  83.242%
149, 0.368,  83.659%
150, 0.382,  82.863%
151, 0.370,  83.616%
152, 0.378,  83.103%
153, 0.367,  83.451%
154, 0.370,  83.418%
155, 0.375,  83.194%
156, 0.374,  83.321%
157, 0.380,  82.925%
158, 0.364,  83.796%
159, 0.368,  83.655%
160, 0.378,  82.899%
161, 0.368,  83.469%
162, 0.371,  83.384%
163, 0.376,  83.347%
164, 0.380,  83.030%
165, 0.372,  83.238%
166, 0.367,  83.644%
167, 0.368,  83.667%
168, 0.364,  83.851%
169, 0.367,  83.689%
170, 0.374,  82.976%
171, 0.375,  83.061%
172, 0.377,  83.087%
173, 0.371,  83.283%
174, 0.376,  83.149%
175, 0.373,  83.275%
176, 0.358,  84.285%
177, 0.369,  83.659%
178, 0.380,  83.024%
179, 0.367,  83.648%
180, 0.365,  83.679%
181, 0.366,  83.869%
182, 0.374,  83.404%
183, 0.361,  83.974%
184, 0.367,  83.784%
185, 0.372,  83.453%
186, 0.373,  83.230%
187, 0.373,  83.327%
188, 0.365,  83.798%
189, 0.359,  84.184%
190, 0.370,  83.382%
191, 0.369,  83.465%
192, 0.369,  83.648%
193, 0.380,  82.897%
194, 0.369,  83.380%
195, 0.370,  83.230%
196, 0.364,  83.865%
197, 0.369,  83.515%
198, 0.369,  83.390%
199, 0.369,  83.685%
200, 0.366,  83.679%
201, 0.369,  83.426%
202, 0.369,  83.408%
203, 0.361,  83.980%
204, 0.369,  83.461%
205, 0.360,  84.026%
206, 0.361,  83.952%
207, 0.365,  83.877%
208, 0.364,  83.800%
209, 0.368,  83.729%
210, 0.358,  84.036%
211, 0.366,  83.816%
212, 0.362,  83.887%
213, 0.365,  83.812%
214, 0.357,  84.166%
215, 0.362,  83.834%
216, 0.364,  83.828%
217, 0.368,  83.283%
218, 0.365,  83.901%
219, 0.367,  83.588%
220, 0.356,  84.311%
221, 0.364,  83.699%
222, 0.359,  84.065%
223, 0.363,  83.842%
224, 0.373,  83.121%
225, 0.365,  83.792%
226, 0.360,  83.891%
227, 0.354,  84.392%
228, 0.358,  84.206%
229, 0.355,  84.360%
230, 0.357,  84.212%
231, 0.367,  83.564%
232, 0.363,  84.026%
233, 0.363,  83.972%
234, 0.355,  84.204%
235, 0.362,  83.766%
236, 0.362,  83.927%
237, 0.367,  83.574%
238, 0.360,  83.919%
239, 0.359,  84.178%
240, 0.369,  83.727%
241, 0.362,  83.877%
242, 0.364,  83.810%
243, 0.354,  84.378%
244, 0.350,  84.529%
245, 0.356,  84.255%
246, 0.367,  83.778%
247, 0.367,  83.505%
248, 0.363,  83.673%
249, 0.364,  83.810%
250, 0.358,  84.024%
251, 0.358,  84.000%
252, 0.359,  84.196%
253, 0.366,  83.560%
254, 0.364,  83.685%
255, 0.370,  83.457%
256, 0.362,  83.937%
257, 0.360,  83.915%
258, 0.367,  83.560%
259, 0.356,  84.253%
260, 0.359,  84.022%
261, 0.353,  84.473%
262, 0.344,  85.057%
263, 0.357,  84.119%
264, 0.354,  84.242%
265, 0.354,  84.111%
266, 0.356,  84.279%
267, 0.360,  83.903%
268, 0.354,  84.384%
269, 0.358,  84.154%
270, 0.354,  84.398%
271, 0.350,  84.406%
272, 0.363,  83.762%
273, 0.363,  83.960%
274, 0.355,  84.244%
275, 0.358,  84.081%
276, 0.351,  84.505%
277, 0.371,  83.378%
278, 0.361,  83.863%
279, 0.360,  84.246%
280, 0.368,  83.505%
281, 0.358,  84.055%
282, 0.358,  84.190%
283, 0.363,  83.962%
284, 0.352,  84.612%
285, 0.348,  84.770%
286, 0.348,  84.529%
287, 0.344,  84.770%
288, 0.362,  83.871%
289, 0.342,  85.107%
290, 0.351,  84.489%
291, 0.359,  83.996%
292, 0.355,  84.079%
293, 0.362,  83.842%
294, 0.357,  84.127%
295, 0.354,  84.374%
296, 0.348,  84.687%
297, 0.352,  84.495%
298, 0.356,  84.246%
299, 0.349,  84.513%
300, 0.348,  84.810%
301, 0.349,  84.556%
302, 0.350,  84.533%
303, 0.353,  84.370%
304, 0.347,  84.701%
305, 0.348,  84.677%
306, 0.366,  83.653%
307, 0.350,  84.352%
308, 0.348,  84.707%
309, 0.345,  84.802%
310, 0.348,  84.642%
311, 0.348,  84.709%
312, 0.354,  84.236%
313, 0.348,  84.661%
314, 0.350,  84.507%
315, 0.361,  83.752%
316, 0.349,  84.616%
317, 0.360,  83.933%
318, 0.360,  84.053%
319, 0.345,  84.707%
320, 0.358,  84.012%
321, 0.352,  84.368%
322, 0.343,  84.960%
323, 0.342,  85.044%
324, 0.348,  84.768%
325, 0.353,  84.349%
326, 0.355,  84.307%
327, 0.354,  84.295%
328, 0.355,  84.277%
329, 0.357,  84.168%
330, 0.353,  84.451%
331, 0.357,  83.816%
332, 0.356,  84.305%
333, 0.349,  84.521%
334, 0.348,  84.632%
335, 0.348,  84.715%
336, 0.349,  84.582%
337, 0.356,  84.121%
338, 0.355,  84.297%
339, 0.351,  84.424%
340, 0.354,  84.133%
341, 0.350,  84.402%
342, 0.348,  84.592%
343, 0.358,  84.117%
344, 0.349,  84.440%
345, 0.344,  84.814%
346, 0.351,  84.475%
347, 0.349,  84.448%
348, 0.348,  84.602%
349, 0.347,  84.588%
350, 0.347,  84.636%
351, 0.349,  84.618%
352, 0.354,  84.364%
353, 0.347,  84.394%
354, 0.352,  84.477%
355, 0.349,  84.556%
356, 0.355,  84.240%
357, 0.346,  84.814%
358, 0.355,  84.380%
359, 0.343,  85.026%
360, 0.345,  84.893%
361, 0.350,  84.404%
362, 0.340,  85.180%
363, 0.342,  84.879%
364, 0.347,  84.671%
365, 0.345,  84.709%
366, 0.343,  84.867%
367, 0.338,  85.271%
368, 0.349,  84.624%
369, 0.346,  84.937%
370, 0.340,  85.028%
371, 0.354,  84.368%
372, 0.349,  84.701%
373, 0.349,  84.368%
374, 0.349,  84.683%
375, 0.353,  84.305%
376, 0.352,  84.220%
377, 0.341,  84.968%
378, 0.348,  84.521%
379, 0.344,  84.768%
380, 0.349,  84.558%
381, 0.357,  84.242%
382, 0.354,  84.394%
383, 0.353,  84.242%
384, 0.346,  84.752%
385, 0.353,  84.408%
386, 0.348,  84.406%
387, 0.346,  84.741%
388, 0.347,  84.778%
389, 0.349,  84.622%
390, 0.350,  84.503%
391, 0.345,  84.857%
392, 0.340,  85.158%
393, 0.357,  84.091%
394, 0.342,  84.980%
395, 0.341,  85.053%
396, 0.356,  84.317%
397, 0.351,  84.382%
398, 0.344,  84.848%
399, 0.348,  84.727%
400, 0.349,  84.398%
401, 0.349,  84.483%
402, 0.348,  84.687%
403, 0.345,  84.804%
404, 0.346,  84.859%
405, 0.335,  85.301%
406, 0.348,  84.646%
407, 0.352,  84.303%
408, 0.342,  85.032%
409, 0.341,  85.105%
410, 0.337,  85.073%
411, 0.349,  84.552%
412, 0.342,  85.053%
413, 0.346,  84.848%
414, 0.346,  84.822%
415, 0.349,  84.543%
416, 0.351,  84.594%
417, 0.339,  85.083%
418, 0.356,  84.083%
419, 0.339,  85.067%
420, 0.346,  84.612%
421, 0.341,  84.836%
422, 0.345,  84.865%
423, 0.343,  84.863%
424, 0.341,  85.089%
425, 0.342,  85.004%
426, 0.345,  84.915%
427, 0.342,  84.927%
428, 0.348,  84.602%
429, 0.343,  84.947%
430, 0.352,  84.354%
431, 0.334,  85.212%
432, 0.347,  84.762%
433, 0.340,  85.180%
434, 0.344,  84.830%
435, 0.353,  84.311%
436, 0.342,  84.782%
437, 0.336,  85.384%
438, 0.348,  84.610%
439, 0.354,  84.404%
440, 0.339,  84.885%
441, 0.350,  84.618%
442, 0.344,  84.903%
443, 0.348,  84.636%
444, 0.355,  84.287%
445, 0.352,  84.364%
446, 0.346,  84.731%
447, 0.348,  84.665%
448, 0.338,  85.315%
449, 0.347,  84.576%
450, 0.341,  84.978%
451, 0.341,  84.978%
452, 0.339,  84.970%
453, 0.340,  85.014%
454, 0.333,  85.295%
455, 0.343,  84.766%
456, 0.340,  85.069%
457, 0.334,  85.343%
458, 0.338,  85.008%
459, 0.339,  84.974%
460, 0.343,  85.119%
461, 0.336,  85.416%
462, 0.343,  84.798%
463, 0.353,  84.352%
464, 0.348,  84.471%
465, 0.347,  84.661%
466, 0.344,  85.020%
467, 0.332,  85.507%
468, 0.338,  85.210%
469, 0.334,  85.218%
470, 0.347,  84.495%
471, 0.343,  84.929%
472, 0.341,  85.075%
473, 0.348,  84.677%
474, 0.348,  84.408%
475, 0.348,  84.687%
476, 0.350,  84.545%
477, 0.344,  84.808%
478, 0.339,  85.202%
479, 0.342,  84.972%
480, 0.346,  84.844%
481, 0.342,  85.016%
482, 0.344,  84.685%
483, 0.336,  85.172%
484, 0.344,  84.717%
485, 0.339,  85.230%
486, 0.339,  85.051%
487, 0.342,  85.079%
488, 0.343,  84.909%
489, 0.339,  85.111%
490, 0.350,  84.380%
491, 0.339,  85.055%
492, 0.353,  84.414%
493, 0.340,  84.883%
494, 0.341,  84.919%
495, 0.345,  84.703%
496, 0.350,  84.487%
497, 0.353,  84.430%
498, 0.343,  84.818%
499, 0.336,  85.214%
500, 0.339,  84.986%
501, 0.337,  85.160%
502, 0.347,  84.727%
503, 0.329,  85.529%
504, 0.349,  84.634%
505, 0.345,  84.853%
506, 0.348,  84.586%
507, 0.336,  85.370%
508, 0.343,  84.970%
