Epoch, Loss, Acc
0, 0.686,  54.673%
1, 0.665,  59.408%
2, 0.654,  60.982%
3, 0.644,  62.255%
4, 0.633,  64.109%
5, 0.628,  65.313%
6, 0.620,  65.887%
7, 0.613,  66.469%
8, 0.609,  67.386%
9, 0.602,  67.525%
10, 0.596,  68.335%
11, 0.591,  69.067%
12, 0.585,  69.539%
13, 0.577,  70.232%
14, 0.577,  70.194%
15, 0.571,  70.873%
16, 0.565,  70.925%
17, 0.562,  71.206%
18, 0.552,  72.293%
19, 0.551,  72.319%
20, 0.544,  72.984%
21, 0.540,  73.192%
22, 0.537,  73.873%
23, 0.534,  73.604%
24, 0.530,  73.899%
25, 0.529,  74.196%
26, 0.522,  74.210%
27, 0.519,  74.701%
28, 0.517,  74.816%
29, 0.514,  75.305%
30, 0.509,  75.471%
31, 0.505,  75.709%
32, 0.500,  75.929%
33, 0.500,  75.739%
34, 0.496,  76.511%
35, 0.494,  76.527%
36, 0.485,  76.840%
37, 0.489,  76.915%
38, 0.480,  77.509%
39, 0.486,  77.030%
40, 0.481,  77.214%
41, 0.470,  77.895%
42, 0.477,  77.596%
43, 0.467,  78.154%
44, 0.467,  78.283%
45, 0.467,  77.895%
46, 0.463,  78.418%
47, 0.457,  78.804%
48, 0.456,  79.065%
49, 0.453,  78.996%
50, 0.451,  79.281%
51, 0.455,  78.964%
52, 0.445,  79.566%
53, 0.450,  79.216%
54, 0.444,  79.655%
55, 0.444,  79.640%
56, 0.442,  79.580%
57, 0.440,  79.828%
58, 0.441,  79.707%
59, 0.437,  79.784%
60, 0.435,  80.089%
61, 0.429,  80.333%
62, 0.437,  80.028%
63, 0.438,  79.711%
64, 0.428,  80.382%
65, 0.435,  80.006%
66, 0.418,  81.168%
67, 0.425,  80.501%
68, 0.417,  81.083%
69, 0.429,  80.265%
70, 0.424,  80.574%
71, 0.425,  80.529%
72, 0.420,  80.665%
73, 0.417,  81.002%
74, 0.422,  80.786%
75, 0.414,  81.224%
76, 0.413,  81.105%
77, 0.414,  81.053%
78, 0.416,  81.196%
79, 0.413,  81.390%
80, 0.405,  81.661%
81, 0.405,  81.588%
82, 0.408,  81.586%
83, 0.409,  81.226%
84, 0.408,  81.586%
85, 0.407,  81.507%
86, 0.407,  81.564%
87, 0.407,  81.642%
88, 0.411,  81.325%
89, 0.418,  80.655%
90, 0.400,  82.063%
91, 0.405,  81.430%
92, 0.399,  82.028%
93, 0.399,  82.030%
94, 0.406,  81.675%
95, 0.398,  81.952%
96, 0.394,  82.432%
97, 0.391,  82.404%
98, 0.403,  81.907%
99, 0.407,  81.388%
100, 0.399,  81.840%
101, 0.401,  81.964%
102, 0.399,  81.873%
103, 0.399,  81.947%
104, 0.392,  82.392%
105, 0.391,  82.352%
106, 0.388,  82.691%
107, 0.395,  82.065%
108, 0.395,  82.246%
109, 0.389,  82.630%
110, 0.391,  82.370%
111, 0.387,  82.709%
