Epoch, Loss, Acc
0, 0.704,  50.465%
1, 0.681,  54.828%
2, 0.671,  57.297%
3, 0.658,  60.681%
4, 0.652,  61.255%
5, 0.643,  63.008%
6, 0.635,  63.780%
7, 0.629,  64.531%
8, 0.623,  65.368%
9, 0.619,  65.707%
10, 0.613,  66.497%
11, 0.607,  67.018%
12, 0.601,  67.689%
13, 0.596,  68.075%
14, 0.596,  68.038%
15, 0.588,  68.958%
16, 0.583,  69.392%
17, 0.574,  69.931%
18, 0.568,  70.677%
19, 0.566,  71.020%
20, 0.564,  71.115%
21, 0.557,  71.739%
22, 0.551,  71.992%
23, 0.545,  72.784%
24, 0.542,  72.822%
25, 0.539,  73.265%
26, 0.534,  73.384%
27, 0.529,  74.006%
28, 0.528,  73.735%
29, 0.521,  74.465%
30, 0.516,  74.782%
31, 0.516,  74.800%
32, 0.510,  75.129%
33, 0.509,  75.103%
34, 0.504,  75.392%
35, 0.501,  75.762%
36, 0.498,  75.952%
37, 0.496,  76.115%
38, 0.493,  76.384%
39, 0.489,  76.657%
40, 0.484,  76.919%
41, 0.485,  76.883%
42, 0.479,  77.461%
43, 0.478,  77.428%
44, 0.473,  77.749%
45, 0.471,  77.822%
46, 0.473,  77.673%
47, 0.465,  78.331%
48, 0.461,  78.784%
49, 0.457,  78.790%
50, 0.464,  78.182%
51, 0.460,  78.503%
52, 0.459,  78.521%
53, 0.452,  79.055%
54, 0.452,  78.808%
55, 0.453,  78.877%
56, 0.445,  79.446%
57, 0.443,  79.626%
58, 0.437,  79.768%
59, 0.440,  79.810%
60, 0.436,  80.028%
61, 0.433,  80.335%
62, 0.438,  79.990%
63, 0.435,  80.018%
64, 0.428,  80.327%
65, 0.436,  79.945%
66, 0.420,  81.143%
67, 0.423,  80.632%
68, 0.425,  80.703%
69, 0.423,  80.588%
70, 0.427,  80.453%
71, 0.419,  80.917%
72, 0.423,  80.826%
73, 0.415,  81.174%
74, 0.414,  81.154%
75, 0.407,  81.604%
76, 0.413,  81.400%
77, 0.421,  80.642%
78, 0.419,  80.776%
79, 0.416,  81.097%
80, 0.407,  81.594%
81, 0.415,  81.095%
82, 0.407,  81.436%
83, 0.401,  82.069%
84, 0.390,  82.483%
85, 0.401,  82.073%
86, 0.409,  81.436%
87, 0.397,  82.210%
88, 0.403,  81.788%
89, 0.403,  81.701%
90, 0.400,  81.968%
91, 0.395,  82.240%
92, 0.389,  82.485%
93, 0.406,  81.380%
94, 0.407,  81.584%
95, 0.398,  82.008%
96, 0.392,  82.436%
97, 0.393,  82.141%
98, 0.387,  82.588%
99, 0.401,  81.810%
100, 0.394,  82.156%
101, 0.387,  82.754%
102, 0.398,  82.154%
103, 0.389,  82.289%
104, 0.392,  82.370%
105, 0.384,  82.727%
106, 0.387,  82.608%
107, 0.394,  82.259%
108, 0.394,  82.364%
109, 0.379,  83.053%
110, 0.384,  82.832%
111, 0.397,  82.162%
112, 0.391,  82.428%
113, 0.384,  82.836%
114, 0.382,  83.000%
115, 0.388,  82.509%
116, 0.377,  83.057%
117, 0.384,  82.723%
118, 0.388,  82.673%
119, 0.376,  83.315%
120, 0.383,  82.879%
121, 0.387,  82.681%
122, 0.384,  82.863%
123, 0.378,  83.053%
124, 0.389,  82.543%
125, 0.389,  82.414%
126, 0.373,  83.343%
127, 0.376,  83.362%
128, 0.379,  83.046%
129, 0.380,  83.046%
130, 0.385,  82.622%
131, 0.386,  82.875%
132, 0.387,  82.822%
133, 0.381,  82.869%
134, 0.375,  83.277%
135, 0.372,  83.459%
136, 0.370,  83.659%
137, 0.379,  82.919%
138, 0.388,  82.533%
139, 0.379,  83.061%
140, 0.383,  82.816%
141, 0.376,  83.448%
142, 0.384,  82.840%
143, 0.373,  83.299%
144, 0.371,  83.408%
145, 0.383,  82.816%
146, 0.375,  83.305%
147, 0.368,  83.792%
148, 0.376,  83.063%
149, 0.362,  84.063%
150, 0.374,  83.244%
151, 0.366,  83.889%
152, 0.367,  83.697%
153, 0.369,  83.533%
154, 0.374,  83.275%
155, 0.372,  83.349%
156, 0.374,  83.374%
157, 0.369,  83.606%
158, 0.373,  83.228%
159, 0.376,  83.119%
160, 0.365,  83.869%
161, 0.368,  83.602%
162, 0.369,  83.677%
163, 0.366,  83.848%
164, 0.371,  83.509%
165, 0.370,  83.568%
166, 0.372,  83.473%
167, 0.366,  83.812%
168, 0.374,  83.238%
169, 0.368,  83.693%
170, 0.371,  83.404%
171, 0.371,  83.374%
172, 0.363,  84.111%
173, 0.371,  83.663%
174, 0.371,  83.545%
175, 0.371,  83.404%
176, 0.362,  83.968%
177, 0.376,  83.137%
178, 0.353,  84.572%
179, 0.370,  83.430%
180, 0.368,  83.549%
181, 0.369,  83.600%
182, 0.367,  83.743%
183, 0.361,  83.889%
184, 0.360,  84.022%
185, 0.356,  84.364%
186, 0.363,  83.954%
187, 0.367,  83.735%
188, 0.364,  83.628%
189, 0.360,  84.026%
190, 0.371,  83.487%
191, 0.357,  83.996%
192, 0.368,  83.543%
193, 0.365,  83.685%
194, 0.362,  84.016%
195, 0.368,  83.624%
196, 0.362,  83.883%
197, 0.360,  83.861%
198, 0.357,  84.182%
199, 0.371,  83.337%
200, 0.359,  84.154%
201, 0.355,  84.271%
202, 0.366,  83.752%
203, 0.365,  83.915%
204, 0.367,  83.584%
205, 0.358,  84.184%
206, 0.371,  83.416%
207, 0.370,  83.467%
208, 0.364,  83.958%
209, 0.355,  84.368%
210, 0.364,  83.899%
211, 0.361,  83.875%
212, 0.359,  83.917%
213, 0.353,  84.378%
214, 0.363,  83.966%
215, 0.366,  83.816%
216, 0.356,  84.202%
217, 0.364,  83.873%
218, 0.357,  84.089%
219, 0.351,  84.317%
220, 0.363,  83.760%
221, 0.354,  84.341%
222, 0.366,  83.707%
223, 0.361,  83.893%
224, 0.351,  84.556%
225, 0.362,  84.036%
226, 0.358,  84.246%
227, 0.355,  84.073%
228, 0.354,  84.147%
229, 0.350,  84.432%
230, 0.366,  83.602%
231, 0.361,  83.968%
232, 0.355,  84.352%
233, 0.356,  84.160%
234, 0.359,  84.152%
235, 0.364,  83.774%
236, 0.361,  84.044%
237, 0.367,  83.598%
238, 0.361,  84.087%
239, 0.364,  83.741%
240, 0.373,  83.380%
241, 0.355,  84.321%
242, 0.365,  83.851%
243, 0.365,  83.804%
244, 0.358,  83.978%
245, 0.356,  84.121%
246, 0.350,  84.558%
247, 0.355,  84.434%
248, 0.361,  84.119%
249, 0.360,  83.836%
250, 0.356,  84.317%
251, 0.358,  84.121%
252, 0.351,  84.721%
253, 0.363,  83.820%
254, 0.362,  83.939%
255, 0.356,  84.261%
256, 0.352,  84.378%
257, 0.355,  84.386%
258, 0.367,  83.469%
259, 0.351,  84.307%
260, 0.356,  84.131%
261, 0.358,  84.111%
262, 0.352,  84.499%
263, 0.351,  84.628%
264, 0.349,  84.564%
265, 0.361,  84.051%
266, 0.352,  84.244%
267, 0.348,  84.592%
268, 0.349,  84.657%
269, 0.342,  85.032%
270, 0.357,  84.224%
271, 0.357,  84.057%
272, 0.347,  84.778%
273, 0.358,  84.087%
274, 0.344,  84.935%
275, 0.346,  84.764%
276, 0.355,  84.432%
277, 0.357,  84.188%
278, 0.348,  84.752%
279, 0.348,  84.713%
280, 0.354,  84.242%
281, 0.356,  84.234%
282, 0.359,  84.265%
283, 0.345,  84.844%
284, 0.342,  85.099%
285, 0.357,  84.137%
286, 0.350,  84.756%
287, 0.350,  84.495%
288, 0.353,  84.485%
289, 0.353,  84.362%
290, 0.348,  84.705%
291, 0.349,  84.766%
292, 0.358,  84.259%
293, 0.359,  84.032%
294, 0.350,  84.598%
