Epoch, Loss, Acc
0, 0.693,  53.028%
1, 0.675,  56.701%
2, 0.665,  58.992%
3, 0.654,  61.069%
4, 0.645,  62.840%
5, 0.639,  63.152%
6, 0.632,  64.133%
7, 0.623,  65.238%
8, 0.615,  66.255%
9, 0.610,  66.630%
10, 0.607,  67.152%
11, 0.601,  67.840%
12, 0.595,  67.719%
13, 0.588,  68.935%
14, 0.582,  69.164%
15, 0.579,  69.980%
16, 0.573,  70.303%
17, 0.568,  70.570%
18, 0.565,  71.285%
19, 0.559,  71.406%
20, 0.557,  72.162%
21, 0.552,  72.055%
22, 0.544,  72.828%
23, 0.543,  72.899%
24, 0.537,  73.214%
25, 0.537,  73.673%
26, 0.534,  73.699%
27, 0.529,  73.933%
28, 0.525,  74.368%
29, 0.519,  74.574%
30, 0.517,  75.077%
31, 0.514,  75.040%
32, 0.509,  75.487%
33, 0.507,  75.570%
34, 0.503,  76.022%
35, 0.499,  76.325%
36, 0.498,  76.206%
37, 0.496,  76.448%
38, 0.489,  77.091%
39, 0.489,  76.699%
40, 0.484,  77.095%
41, 0.484,  77.135%
42, 0.480,  77.509%
43, 0.477,  77.539%
44, 0.477,  77.509%
45, 0.471,  77.705%
46, 0.472,  77.798%
47, 0.470,  77.784%
48, 0.467,  78.202%
49, 0.463,  78.620%
50, 0.463,  78.307%
51, 0.464,  78.386%
52, 0.460,  78.711%
53, 0.459,  78.418%
54, 0.453,  79.032%
55, 0.451,  79.246%
56, 0.451,  79.137%
57, 0.448,  79.123%
58, 0.451,  79.038%
59, 0.445,  79.236%
60, 0.439,  79.889%
61, 0.434,  80.267%
62, 0.429,  80.493%
63, 0.440,  79.616%
64, 0.439,  79.693%
65, 0.437,  79.889%
66, 0.431,  80.352%
67, 0.428,  80.471%
68, 0.434,  80.117%
69, 0.427,  80.527%
70, 0.431,  80.240%
71, 0.424,  80.798%
72, 0.417,  80.978%
73, 0.427,  80.339%
74, 0.423,  80.733%
75, 0.426,  80.675%
76, 0.420,  80.984%
77, 0.417,  81.131%
78, 0.419,  80.980%
79, 0.408,  81.743%
80, 0.407,  81.693%
81, 0.414,  81.218%
82, 0.410,  81.558%
83, 0.408,  81.521%
84, 0.410,  81.608%
85, 0.406,  81.675%
86, 0.404,  81.818%
87, 0.404,  81.820%
88, 0.410,  81.400%
89, 0.407,  81.400%
90, 0.407,  81.673%
91, 0.406,  81.796%
92, 0.405,  81.895%
93, 0.404,  81.576%
94, 0.395,  82.085%
95, 0.403,  81.747%
96, 0.406,  81.739%
97, 0.396,  82.182%
98, 0.396,  82.113%
99, 0.397,  82.218%
100, 0.400,  82.024%
101, 0.401,  82.036%
102, 0.405,  81.844%
103, 0.392,  82.394%
104, 0.397,  82.313%
105, 0.393,  82.497%
106, 0.394,  82.343%
107, 0.386,  82.913%
108, 0.387,  82.600%
109, 0.407,  81.596%
110, 0.383,  82.709%
111, 0.403,  81.810%
112, 0.391,  82.457%
113, 0.386,  82.802%
114, 0.390,  82.396%
115, 0.392,  82.384%
116, 0.386,  82.616%
117, 0.398,  81.915%
118, 0.384,  83.010%
119, 0.385,  82.832%
120, 0.398,  81.881%
121, 0.385,  82.703%
122, 0.384,  82.865%
123, 0.379,  83.089%
124, 0.379,  83.042%
125, 0.383,  82.972%
126, 0.385,  82.842%
127, 0.386,  82.632%
128, 0.392,  82.426%
129, 0.383,  82.927%
130, 0.385,  82.713%
131, 0.381,  82.772%
132, 0.382,  82.784%
133, 0.382,  83.067%
134, 0.376,  83.251%
135, 0.385,  82.471%
