0, 282, 0.378, 0.832
0, 283, 0.380, 0.831
0, 284, 0.376, 0.832
0, 285, 0.362, 0.841
0, 286, 0.357, 0.844
0, 287, 0.380, 0.831
0, 288, 0.374, 0.832
0, 289, 0.367, 0.838
0, 290, 0.369, 0.836
0, 291, 0.372, 0.836
0, 292, 0.371, 0.835
0, 293, 0.372, 0.836
0, 294, 0.367, 0.836
0, 295, 0.368, 0.836
0, 296, 0.368, 0.836
0, 297, 0.362, 0.841
0, 298, 0.351, 0.848
0, 299, 0.360, 0.841
0, 300, 0.382, 0.831
0, 301, 0.356, 0.846
0, 302, 0.361, 0.840
0, 303, 0.358, 0.844
0, 304, 0.371, 0.836
0, 305, 0.364, 0.839
0, 306, 0.358, 0.845
0, 307, 0.362, 0.841
0, 308, 0.372, 0.835
0, 309, 0.360, 0.841
0, 310, 0.368, 0.837
0, 311, 0.366, 0.837
0, 312, 0.381, 0.829
0, 313, 0.374, 0.833
0, 314, 0.367, 0.837
0, 315, 0.354, 0.846
0, 316, 0.369, 0.835
0, 317, 0.361, 0.841
0, 318, 0.372, 0.835
0, 319, 0.365, 0.839
0, 320, 0.366, 0.839
0, 321, 0.369, 0.838
0, 322, 0.368, 0.836
0, 323, 0.367, 0.836
0, 324, 0.365, 0.839
0, 325, 0.355, 0.845
0, 326, 0.369, 0.838
0, 327, 0.360, 0.842
0, 328, 0.361, 0.840
0, 329, 0.358, 0.842
0, 330, 0.369, 0.837
0, 331, 0.360, 0.842
0, 332, 0.359, 0.841
0, 333, 0.364, 0.839
0, 334, 0.356, 0.844
0, 335, 0.363, 0.840
0, 336, 0.374, 0.832
0, 337, 0.364, 0.839
0, 338, 0.354, 0.845
0, 339, 0.358, 0.842
0, 340, 0.363, 0.840
0, 341, 0.355, 0.846
0, 342, 0.364, 0.838
0, 343, 0.348, 0.849
0, 344, 0.353, 0.846
0, 345, 0.361, 0.840
0, 346, 0.361, 0.842
0, 347, 0.356, 0.844
0, 348, 0.351, 0.847
0, 349, 0.347, 0.849
0, 350, 0.373, 0.834
0, 351, 0.367, 0.837
0, 352, 0.362, 0.842
0, 353, 0.362, 0.840
0, 354, 0.346, 0.848
0, 355, 0.344, 0.850
0, 356, 0.352, 0.845
0, 357, 0.361, 0.840
0, 358, 0.360, 0.841
0, 359, 0.360, 0.840
0, 360, 0.352, 0.847
0, 361, 0.355, 0.845
0, 362, 0.357, 0.843
0, 363, 0.364, 0.838
0, 364, 0.360, 0.842
0, 365, 0.359, 0.844
0, 366, 0.356, 0.842
0, 367, 0.350, 0.845
0, 368, 0.341, 0.851
0, 369, 0.340, 0.854
0, 370, 0.355, 0.846
0, 371, 0.345, 0.848
0, 372, 0.350, 0.846
0, 373, 0.361, 0.840
0, 374, 0.350, 0.848
0, 375, 0.352, 0.843
0, 376, 0.344, 0.851
0, 377, 0.345, 0.849
0, 378, 0.355, 0.843
0, 379, 0.356, 0.843
0, 380, 0.352, 0.846
0, 381, 0.352, 0.847
0, 382, 0.372, 0.833
0, 383, 0.358, 0.841
0, 384, 0.349, 0.847
0, 385, 0.342, 0.850
0, 386, 0.365, 0.839
0, 387, 0.350, 0.848
0, 388, 0.351, 0.847
0, 389, 0.354, 0.844
0, 390, 0.362, 0.842
0, 391, 0.360, 0.842
0, 392, 0.356, 0.843
0, 393, 0.350, 0.845
0, 394, 0.346, 0.848
0, 395, 0.342, 0.850
0, 396, 0.342, 0.852
0, 397, 0.353, 0.844
0, 398, 0.360, 0.839
0, 399, 0.350, 0.847
0, 400, 0.350, 0.847
0, 401, 0.345, 0.848
0, 402, 0.345, 0.849
0, 403, 0.353, 0.845
0, 404, 0.352, 0.844
0, 405, 0.357, 0.841
0, 406, 0.359, 0.841
0, 407, 0.352, 0.844
0, 408, 0.344, 0.847
0, 409, 0.352, 0.848
0, 410, 0.349, 0.846
0, 411, 0.348, 0.848
0, 412, 0.345, 0.849
0, 413, 0.341, 0.851
0, 414, 0.363, 0.839
0, 415, 0.359, 0.842
0, 416, 0.350, 0.846
0, 417, 0.350, 0.845
0, 418, 0.344, 0.849
0, 419, 0.346, 0.847
0, 420, 0.373, 0.834
0, 421, 0.358, 0.841
0, 422, 0.352, 0.843
0, 423, 0.355, 0.844
0, 424, 0.348, 0.847
0, 425, 0.365, 0.836
0, 426, 0.349, 0.847
0, 427, 0.353, 0.845
0, 428, 0.355, 0.844
0, 429, 0.354, 0.844
0, 430, 0.350, 0.848
0, 431, 0.350, 0.846
0, 432, 0.352, 0.846
0, 433, 0.348, 0.848
0, 434, 0.345, 0.849
0, 435, 0.352, 0.847
0, 436, 0.351, 0.845
0, 437, 0.352, 0.845
0, 438, 0.352, 0.846
0, 439, 0.349, 0.847
0, 440, 0.359, 0.841
0, 441, 0.353, 0.846
0, 442, 0.338, 0.854
0, 443, 0.346, 0.847
0, 444, 0.352, 0.844
0, 445, 0.351, 0.847
0, 446, 0.347, 0.849
0, 447, 0.336, 0.854
0, 448, 0.341, 0.851
0, 449, 0.361, 0.838
0, 450, 0.353, 0.844
0, 451, 0.357, 0.842
0, 452, 0.331, 0.855
0, 453, 0.352, 0.844
0, 454, 0.346, 0.848
0, 455, 0.358, 0.842
0, 456, 0.340, 0.853
0, 457, 0.346, 0.849
0, 458, 0.355, 0.843
0, 459, 0.353, 0.844
0, 460, 0.345, 0.849
0, 461, 0.352, 0.846
0, 462, 0.344, 0.850
0, 463, 0.351, 0.843
0, 464, 0.330, 0.856
0, 465, 0.354, 0.845
0, 466, 0.348, 0.847
0, 467, 0.356, 0.843
0, 468, 0.344, 0.850
0, 469, 0.345, 0.852
0, 470, 0.360, 0.840
0, 471, 0.337, 0.854
0, 472, 0.339, 0.851
0, 473, 0.354, 0.844
0, 474, 0.340, 0.850
0, 475, 0.351, 0.844
0, 476, 0.352, 0.843
0, 477, 0.345, 0.846
0, 478, 0.342, 0.850
0, 479, 0.349, 0.847
0, 480, 0.353, 0.846
0, 481, 0.343, 0.850
0, 482, 0.355, 0.842
0, 483, 0.349, 0.847
0, 484, 0.355, 0.844
0, 485, 0.342, 0.850
0, 486, 0.337, 0.854
0, 487, 0.336, 0.854
0, 488, 0.346, 0.850
0, 489, 0.346, 0.848
0, 490, 0.354, 0.843
0, 491, 0.331, 0.856
0, 492, 0.342, 0.851
0, 493, 0.337, 0.854
0, 494, 0.341, 0.850
0, 495, 0.361, 0.840
0, 496, 0.347, 0.848
0, 497, 0.341, 0.851
0, 498, 0.343, 0.848
0, 499, 0.356, 0.843
0, 500, 0.348, 0.847
0, 501, 0.350, 0.848
0, 502, 0.345, 0.848
0, 503, 0.352, 0.845
0, 504, 0.361, 0.840
0, 505, 0.342, 0.851
0, 506, 0.333, 0.854
0, 507, 0.351, 0.845
0, 508, 0.345, 0.848
0, 509, 0.348, 0.848
0, 510, 0.343, 0.850
0, 511, 0.344, 0.851
0, 512, 0.351, 0.845
0, 513, 0.344, 0.850
0, 514, 0.343, 0.850
0, 515, 0.353, 0.843
0, 516, 0.345, 0.849
0, 517, 0.347, 0.847
0, 518, 0.351, 0.847
0, 519, 0.338, 0.854
0, 520, 0.340, 0.853
0, 521, 0.335, 0.856
0, 522, 0.346, 0.849
0, 523, 0.348, 0.845
0, 524, 0.341, 0.851
0, 525, 0.344, 0.850
0, 526, 0.341, 0.850
0, 527, 0.350, 0.845
0, 528, 0.343, 0.850
0, 529, 0.338, 0.851
0, 530, 0.344, 0.850
0, 531, 0.344, 0.850
0, 532, 0.342, 0.849
0, 533, 0.343, 0.850
0, 534, 0.337, 0.853
0, 535, 0.350, 0.847
0, 536, 0.351, 0.844
0, 537, 0.348, 0.847
0, 538, 0.347, 0.848
0, 539, 0.336, 0.855
0, 540, 0.342, 0.851
0, 541, 0.336, 0.853
0, 542, 0.341, 0.851
0, 543, 0.339, 0.854
0, 544, 0.352, 0.845
0, 545, 0.344, 0.850
0, 546, 0.332, 0.857
0, 547, 0.334, 0.856
0, 548, 0.344, 0.850
0, 549, 0.341, 0.853
0, 550, 0.337, 0.853
0, 551, 0.352, 0.846
0, 552, 0.352, 0.845
0, 553, 0.332, 0.855
0, 554, 0.361, 0.840
0, 555, 0.355, 0.843
0, 556, 0.344, 0.850
0, 557, 0.345, 0.848
0, 558, 0.353, 0.844
0, 559, 0.343, 0.851
0, 560, 0.346, 0.848
0, 561, 0.337, 0.853
0, 562, 0.348, 0.847
0, 563, 0.350, 0.846
0, 564, 0.332, 0.856
0, 565, 0.346, 0.849
0, 566, 0.337, 0.852
0, 567, 0.348, 0.846
0, 568, 0.341, 0.849
0, 569, 0.339, 0.853
0, 570, 0.337, 0.853
0, 571, 0.330, 0.858
0, 572, 0.346, 0.848
0, 573, 0.342, 0.849
0, 574, 0.329, 0.858
0, 575, 0.343, 0.850
0, 576, 0.353, 0.845
0, 577, 0.336, 0.854
0, 578, 0.333, 0.857
0, 579, 0.341, 0.852
0, 580, 0.341, 0.852
0, 581, 0.344, 0.846
0, 582, 0.340, 0.853
0, 583, 0.347, 0.847
0, 584, 0.347, 0.846
0, 585, 0.334, 0.855
0, 586, 0.333, 0.856
0, 587, 0.343, 0.849
0, 588, 0.342, 0.850
0, 589, 0.335, 0.854
0, 590, 0.344, 0.848
0, 591, 0.358, 0.840
0, 592, 0.352, 0.845
0, 593, 0.341, 0.852
0, 594, 0.352, 0.844
0, 595, 0.349, 0.846
0, 596, 0.340, 0.851
0, 597, 0.336, 0.852
0, 598, 0.344, 0.850
0, 599, 0.349, 0.847
0, 600, 0.345, 0.847
0, 601, 0.351, 0.845
0, 602, 0.343, 0.849
0, 603, 0.349, 0.846
0, 604, 0.341, 0.852
0, 605, 0.339, 0.854
0, 606, 0.342, 0.850
0, 607, 0.338, 0.851
0, 608, 0.339, 0.851
0, 609, 0.342, 0.851
0, 610, 0.343, 0.849
0, 611, 0.337, 0.853
0, 612, 0.334, 0.856
0, 613, 0.330, 0.856
0, 614, 0.349, 0.846
0, 615, 0.338, 0.852
0, 616, 0.348, 0.848
0, 617, 0.340, 0.851
0, 618, 0.330, 0.857
0, 619, 0.352, 0.844
0, 620, 0.335, 0.853
0, 621, 0.341, 0.852
0, 622, 0.337, 0.853
0, 623, 0.349, 0.846
0, 624, 0.340, 0.851
0, 625, 0.337, 0.852
0, 626, 0.340, 0.852
0, 627, 0.333, 0.853
0, 628, 0.328, 0.856
0, 629, 0.345, 0.849
0, 630, 0.344, 0.850
0, 631, 0.345, 0.847
0, 632, 0.340, 0.851
0, 633, 0.338, 0.852
0, 634, 0.339, 0.851
0, 635, 0.353, 0.843
0, 636, 0.338, 0.852
0, 637, 0.331, 0.855
0, 638, 0.342, 0.852
0, 639, 0.337, 0.852
0, 640, 0.341, 0.849
0, 641, 0.337, 0.853
0, 642, 0.335, 0.855
0, 643, 0.346, 0.848
0, 644, 0.340, 0.851
0, 645, 0.332, 0.856
0, 646, 0.338, 0.852
0, 647, 0.341, 0.851
0, 648, 0.328, 0.856
0, 649, 0.338, 0.852
0, 650, 0.337, 0.854
0, 651, 0.341, 0.849
0, 652, 0.331, 0.856
0, 653, 0.346, 0.848
0, 654, 0.342, 0.849
0, 655, 0.339, 0.853
0, 656, 0.328, 0.858
0, 657, 0.345, 0.847
0, 658, 0.330, 0.856
0, 659, 0.339, 0.851
0, 660, 0.348, 0.845
0, 661, 0.328, 0.859
0, 662, 0.332, 0.858
0, 663, 0.331, 0.856
0, 664, 0.338, 0.852
0, 665, 0.335, 0.855
0, 666, 0.349, 0.845
0, 667, 0.347, 0.850
0, 668, 0.344, 0.849
0, 669, 0.332, 0.855
0, 670, 0.354, 0.844
0, 671, 0.336, 0.852
0, 672, 0.346, 0.848
0, 673, 0.343, 0.850
0, 674, 0.343, 0.849
0, 675, 0.335, 0.853
0, 676, 0.339, 0.853
0, 677, 0.342, 0.850
0, 678, 0.325, 0.858
0, 679, 0.344, 0.848
0, 680, 0.341, 0.851
0, 681, 0.332, 0.856
0, 682, 0.342, 0.850
0, 683, 0.339, 0.851
0, 684, 0.334, 0.855
0, 685, 0.349, 0.845
0, 686, 0.335, 0.855
0, 687, 0.334, 0.853
0, 688, 0.336, 0.853
0, 689, 0.328, 0.858
0, 690, 0.315, 0.865
0, 691, 0.332, 0.856
0, 692, 0.345, 0.847
0, 693, 0.338, 0.853
0, 694, 0.328, 0.860
0, 695, 0.347, 0.846
0, 696, 0.339, 0.853
0, 697, 0.331, 0.856
0, 698, 0.322, 0.862
0, 699, 0.338, 0.851
0, 700, 0.327, 0.858
0, 701, 0.343, 0.848
0, 702, 0.342, 0.850
0, 703, 0.345, 0.848
0, 704, 0.331, 0.855
0, 705, 0.334, 0.854
0, 706, 0.344, 0.849
0, 707, 0.335, 0.855
0, 708, 0.344, 0.850
0, 709, 0.338, 0.853
0, 710, 0.343, 0.849
0, 711, 0.329, 0.857
0, 712, 0.334, 0.855
0, 713, 0.341, 0.851
0, 714, 0.343, 0.850
0, 715, 0.322, 0.861
0, 716, 0.334, 0.854
0, 717, 0.341, 0.853
0, 718, 0.328, 0.858
0, 719, 0.333, 0.854
0, 720, 0.328, 0.857
0, 721, 0.347, 0.847
0, 722, 0.325, 0.859
0, 723, 0.331, 0.856
0, 724, 0.331, 0.855
0, 725, 0.323, 0.860
0, 726, 0.338, 0.851
0, 727, 0.341, 0.850
0, 728, 0.321, 0.861
0, 729, 0.342, 0.849
0, 730, 0.333, 0.854
0, 731, 0.334, 0.853
0, 732, 0.341, 0.851
0, 733, 0.328, 0.857
0, 734, 0.335, 0.854
0, 735, 0.327, 0.859
0, 736, 0.342, 0.850
0, 737, 0.341, 0.849
0, 738, 0.337, 0.852
0, 739, 0.346, 0.847
0, 740, 0.340, 0.851
0, 741, 0.303, 0.871
0, 742, 0.347, 0.845
0, 743, 0.337, 0.854
0, 744, 0.343, 0.850
0, 745, 0.336, 0.853
0, 746, 0.341, 0.850
0, 747, 0.328, 0.856
0, 748, 0.327, 0.857
0, 749, 0.329, 0.857
0, 750, 0.332, 0.856
0, 751, 0.321, 0.862
0, 752, 0.330, 0.855
0, 753, 0.337, 0.854
0, 754, 0.334, 0.856
0, 755, 0.331, 0.856
0, 756, 0.333, 0.856
0, 757, 0.324, 0.860
0, 758, 0.338, 0.853
0, 759, 0.329, 0.857
0, 760, 0.338, 0.852
0, 761, 0.341, 0.851
0, 762, 0.325, 0.860
0, 763, 0.336, 0.854
0, 764, 0.348, 0.847
0, 765, 0.327, 0.857
0, 766, 0.334, 0.854
0, 767, 0.331, 0.856
0, 768, 0.338, 0.853
0, 769, 0.336, 0.853
0, 770, 0.340, 0.852
0, 771, 0.355, 0.843
0, 772, 0.317, 0.865
0, 773, 0.342, 0.848
0, 774, 0.337, 0.855
0, 775, 0.329, 0.856
0, 776, 0.347, 0.845
0, 777, 0.328, 0.858
0, 778, 0.346, 0.848
0, 779, 0.336, 0.853
0, 780, 0.333, 0.853
0, 781, 0.338, 0.853
0, 782, 0.341, 0.849
0, 783, 0.330, 0.855
0, 784, 0.322, 0.860
0, 785, 0.327, 0.859
0, 786, 0.342, 0.851
0, 787, 0.341, 0.849
0, 788, 0.323, 0.860
0, 789, 0.338, 0.853
0, 790, 0.334, 0.853
0, 791, 0.325, 0.860
0, 792, 0.327, 0.857
0, 793, 0.329, 0.857
0, 794, 0.330, 0.856
0, 795, 0.327, 0.857
0, 796, 0.331, 0.857
0, 797, 0.329, 0.856
0, 798, 0.335, 0.853
0, 799, 0.328, 0.858
0, 800, 0.336, 0.853
0, 801, 0.343, 0.849
0, 802, 0.333, 0.853
0, 803, 0.339, 0.850
0, 804, 0.327, 0.859
0, 805, 0.329, 0.858
0, 806, 0.318, 0.865
0, 807, 0.331, 0.855
0, 808, 0.331, 0.855
0, 809, 0.322, 0.860
0, 810, 0.345, 0.849
0, 811, 0.322, 0.861
0, 812, 0.339, 0.851
0, 813, 0.339, 0.852
0, 814, 0.333, 0.856
0, 815, 0.323, 0.859
0, 816, 0.330, 0.855
0, 817, 0.334, 0.855
0, 818, 0.337, 0.854
0, 819, 0.339, 0.851
0, 820, 0.334, 0.854
0, 821, 0.345, 0.847
0, 822, 0.343, 0.848
0, 823, 0.331, 0.856
0, 824, 0.333, 0.855
0, 825, 0.333, 0.857
0, 826, 0.336, 0.852
0, 827, 0.328, 0.857
0, 828, 0.325, 0.858
0, 829, 0.343, 0.851
0, 830, 0.347, 0.847
0, 831, 0.338, 0.852
0, 832, 0.328, 0.855
0, 833, 0.330, 0.855
0, 834, 0.340, 0.850
0, 835, 0.345, 0.849
0, 836, 0.333, 0.856
0, 837, 0.333, 0.853
0, 838, 0.334, 0.855
0, 839, 0.329, 0.856
0, 840, 0.327, 0.858
0, 841, 0.346, 0.847
0, 842, 0.336, 0.854
0, 843, 0.337, 0.851
0, 844, 0.327, 0.857
0, 845, 0.328, 0.857
0, 846, 0.339, 0.852
0, 847, 0.315, 0.864
0, 848, 0.337, 0.852
0, 849, 0.328, 0.858
0, 850, 0.331, 0.855
0, 851, 0.336, 0.854
0, 852, 0.332, 0.856
0, 853, 0.333, 0.855
0, 854, 0.340, 0.852
0, 855, 0.333, 0.854
0, 856, 0.323, 0.860
0, 857, 0.340, 0.851
0, 858, 0.324, 0.860
0, 859, 0.333, 0.853
0, 860, 0.323, 0.860
0, 861, 0.319, 0.862
0, 862, 0.323, 0.860
0, 863, 0.326, 0.859
0, 864, 0.333, 0.855
0, 865, 0.330, 0.855
0, 866, 0.337, 0.853
0, 867, 0.331, 0.855
0, 868, 0.332, 0.855
0, 869, 0.328, 0.857
0, 870, 0.331, 0.857
0, 871, 0.333, 0.854
0, 872, 0.340, 0.851
0, 873, 0.326, 0.859
0, 874, 0.342, 0.850
0, 875, 0.323, 0.861
0, 876, 0.330, 0.858
0, 877, 0.338, 0.852
0, 878, 0.338, 0.853
0, 879, 0.335, 0.853
0, 880, 0.333, 0.854
0, 881, 0.336, 0.853
0, 882, 0.332, 0.855
0, 883, 0.326, 0.857
0, 884, 0.342, 0.851
0, 885, 0.336, 0.852
0, 886, 0.325, 0.859
0, 887, 0.320, 0.862
0, 888, 0.336, 0.853
0, 889, 0.317, 0.866
0, 890, 0.323, 0.860
0, 891, 0.331, 0.857
0, 892, 0.340, 0.851
0, 893, 0.337, 0.852
0, 894, 0.337, 0.853
0, 895, 0.328, 0.858
0, 896, 0.326, 0.858
0, 897, 0.337, 0.852
0, 898, 0.333, 0.854
0, 899, 0.314, 0.864
0, 900, 0.329, 0.857
0, 901, 0.318, 0.863
0, 902, 0.314, 0.864
0, 903, 0.333, 0.854
0, 904, 0.323, 0.859
0, 905, 0.332, 0.855
0, 906, 0.335, 0.854
0, 907, 0.331, 0.856
0, 908, 0.328, 0.857
0, 909, 0.318, 0.861
0, 910, 0.336, 0.854
0, 911, 0.330, 0.857
0, 912, 0.335, 0.854
0, 913, 0.326, 0.857
0, 914, 0.325, 0.860
0, 915, 0.325, 0.858
0, 916, 0.328, 0.858
0, 917, 0.341, 0.850
0, 918, 0.330, 0.857
0, 919, 0.339, 0.852
0, 920, 0.332, 0.856
0, 921, 0.322, 0.859
0, 922, 0.341, 0.850
0, 923, 0.330, 0.856
0, 924, 0.325, 0.859
0, 925, 0.335, 0.854
0, 926, 0.331, 0.856
0, 927, 0.337, 0.852
0, 928, 0.325, 0.859
0, 929, 0.333, 0.854
0, 930, 0.337, 0.853
0, 931, 0.331, 0.857
0, 932, 0.339, 0.850
